Datum Zeit,Borna SO2
26-02-00 14:00,13.7
26-02-00 13:00,12.9
26-02-00 12:00,10.8
26-02-00 11:00,18.0
26-02-00 10:00,17.1
26-02-00 09:00,7.3
26-02-00 08:00,5.3
26-02-00 07:00,4.8
26-02-00 06:00,4.5
26-02-00 05:00,3.9
26-02-00 04:00,3.6
26-02-00 03:00,2.8
26-02-00 02:00,2.7
26-02-00 01:00,2.3
26-02-00 00:00,
25-02-00 23:00,4.4
25-02-00 22:00,4.4
25-02-00 21:00,4.4
25-02-00 20:00,4.6
25-02-00 19:00,
25-02-00 18:00,4.9
25-02-00 17:00,5.4
25-02-00 16:00,5.7
25-02-00 15:00,5.6
25-02-00 14:00,4.7
25-02-00 13:00,5.4
25-02-00 12:00,11.3
25-02-00 11:00,1.5
25-02-00 10:00,2.2
25-02-00 09:00,2.4
25-02-00 08:00,4.6
25-02-00 07:00,4.6
25-02-00 06:00,3.5
25-02-00 05:00,3.4
25-02-00 04:00,2.8
25-02-00 03:00,3.2
25-02-00 02:00,3.2
25-02-00 01:00,3.8
25-02-00 00:00,
24-02-00 23:00,5.7
24-02-00 22:00,3.8
24-02-00 21:00,5.0
24-02-00 20:00,4.7
24-02-00 19:00,
24-02-00 18:00,4.6
24-02-00 17:00,4.5
24-02-00 16:00,4.1
24-02-00 15:00,4.2
24-02-00 14:00,4.1
24-02-00 13:00,5.9
24-02-00 12:00,8.0
24-02-00 11:00,9.0
24-02-00 10:00,9.2
24-02-00 09:00,7.9
24-02-00 08:00,6.6
24-02-00 07:00,5.2
24-02-00 06:00,4.1
24-02-00 05:00,2.7
24-02-00 04:00,2.2
24-02-00 03:00,2.5
24-02-00 02:00,1.7
24-02-00 01:00,2.5
24-02-00 00:00,
23-02-00 23:00,3.5
23-02-00 22:00,3.8
23-02-00 21:00,5.1
23-02-00 20:00,
23-02-00 19:00,13.5
23-02-00 18:00,22.9
23-02-00 17:00,21.7
23-02-00 16:00,20.4
23-02-00 15:00,22.7
23-02-00 14:00,17.0
23-02-00 13:00,25.1
23-02-00 12:00,15.3
23-02-00 11:00,8.1
23-02-00 10:00,6.3
23-02-00 09:00,5.6
23-02-00 08:00,5.2
23-02-00 07:00,4.4
23-02-00 06:00,3.0
23-02-00 05:00,3.5
23-02-00 04:00,3.3
23-02-00 03:00,3.0
23-02-00 02:00,3.0
23-02-00 01:00,3.9
23-02-00 00:00,
22-02-00 23:00,4.0
22-02-00 22:00,4.6
22-02-00 21:00,6.6
22-02-00 20:00,
22-02-00 19:00,12.9
22-02-00 18:00,6.7
22-02-00 17:00,6.6
22-02-00 16:00,9.1
22-02-00 15:00,10.8
22-02-00 14:00,9.4
22-02-00 13:00,12.5
22-02-00 12:00,10.2
22-02-00 11:00,9.1
22-02-00 10:00,7.5
22-02-00 09:00,5.5
22-02-00 08:00,5.2
22-02-00 07:00,5.1
22-02-00 06:00,3.9
22-02-00 05:00,3.5
22-02-00 04:00,3.2
22-02-00 03:00,3.0
22-02-00 02:00,3.4
22-02-00 01:00,3.7
22-02-00 00:00,
21-02-00 23:00,4.1
21-02-00 22:00,4.9
21-02-00 21:00,
21-02-00 20:00,8.1
21-02-00 19:00,10.9
21-02-00 18:00,15.5
21-02-00 17:00,8.4
21-02-00 16:00,6.8
21-02-00 15:00,8.6
21-02-00 14:00,12.5
21-02-00 13:00,25.7
21-02-00 12:00,27.7
21-02-00 11:00,8.8
21-02-00 10:00,6.6
21-02-00 09:00,4.8
21-02-00 08:00,4.8
21-02-00 07:00,5.1
21-02-00 06:00,6.0
21-02-00 05:00,5.2
21-02-00 04:00,3.7
21-02-00 03:00,2.9
21-02-00 02:00,3.0
21-02-00 01:00,3.1
21-02-00 00:00,
20-02-00 23:00,1.0
20-02-00 22:00,1.0
20-02-00 21:00,
20-02-00 20:00,1.4
20-02-00 19:00,1.6
20-02-00 18:00,2.9
20-02-00 17:00,7.3
20-02-00 16:00,9.9
20-02-00 15:00,7.8
20-02-00 14:00,5.8
20-02-00 13:00,6.6
20-02-00 12:00,4.2
20-02-00 11:00,2.6
20-02-00 10:00,1.7
20-02-00 09:00,1.0
20-02-00 08:00,1.0
20-02-00 07:00,1.0
20-02-00 06:00,1.0
20-02-00 05:00,1.0
20-02-00 04:00,1.0
20-02-00 03:00,1.0
20-02-00 02:00,1.0
20-02-00 01:00,1.0
20-02-00 00:00,
19-02-00 23:00,1.7
19-02-00 22:00,
19-02-00 21:00,3.3
19-02-00 20:00,3.1
19-02-00 19:00,3.7
19-02-00 18:00,3.0
19-02-00 17:00,2.7
19-02-00 16:00,4.4
19-02-00 15:00,4.6
19-02-00 14:00,4.4
19-02-00 13:00,5.8
19-02-00 12:00,8.7
19-02-00 11:00,6.0
19-02-00 10:00,4.8
19-02-00 09:00,4.7
19-02-00 08:00,4.4
19-02-00 07:00,2.1
19-02-00 06:00,2.5
19-02-00 05:00,2.2
19-02-00 04:00,1.9
19-02-00 03:00,2.7
19-02-00 02:00,2.0
19-02-00 01:00,2.3
19-02-00 00:00,
18-02-00 23:00,2.5
18-02-00 22:00,
18-02-00 21:00,3.1
18-02-00 20:00,3.1
18-02-00 19:00,3.7
18-02-00 18:00,9.1
18-02-00 17:00,11.5
18-02-00 16:00,14.4
18-02-00 15:00,14.7
18-02-00 14:00,11.8
18-02-00 13:00,9.0
18-02-00 12:00,8.5
18-02-00 11:00,7.5
18-02-00 10:00,8.1
18-02-00 09:00,8.1
18-02-00 08:00,7.2
18-02-00 07:00,5.0
18-02-00 06:00,4.2
18-02-00 05:00,4.0
18-02-00 04:00,3.5
18-02-00 03:00,4.0
18-02-00 02:00,3.8
18-02-00 01:00,3.1
18-02-00 00:00,
17-02-00 23:00,
17-02-00 22:00,2.6
17-02-00 21:00,3.9
17-02-00 20:00,4.9
17-02-00 19:00,3.0
17-02-00 18:00,3.1
17-02-00 17:00,4.6
17-02-00 16:00,6.5
17-02-00 15:00,8.8
17-02-00 14:00,11.9
17-02-00 13:00,6.3
17-02-00 12:00,7.3
17-02-00 11:00,5.6
17-02-00 10:00,4.1
17-02-00 09:00,2.7
17-02-00 08:00,2.8
17-02-00 07:00,3.6
17-02-00 06:00,2.7
17-02-00 05:00,2.2
17-02-00 04:00,2.8
17-02-00 03:00,2.7
17-02-00 02:00,6.5
17-02-00 01:00,2.0
17-02-00 00:00,
16-02-00 23:00,
16-02-00 22:00,4.3
16-02-00 21:00,6.9
16-02-00 20:00,13.5
16-02-00 19:00,18.5
16-02-00 18:00,4.9
16-02-00 17:00,4.8
16-02-00 16:00,5.7
16-02-00 15:00,5.9
16-02-00 14:00,4.3
16-02-00 13:00,3.2
16-02-00 12:00,9.2
16-02-00 11:00,7.0
16-02-00 10:00,4.3
16-02-00 09:00,4.3
16-02-00 08:00,3.2
16-02-00 07:00,2.7
16-02-00 06:00,2.7
16-02-00 05:00,2.7
16-02-00 04:00,2.8
16-02-00 03:00,1.8
16-02-00 02:00,2.4
16-02-00 01:00,2.4
16-02-00 00:00,
15-02-00 23:00,6.0
15-02-00 22:00,5.9
15-02-00 21:00,7.1
15-02-00 20:00,8.5
15-02-00 19:00,8.3
15-02-00 18:00,7.4
15-02-00 17:00,6.6
15-02-00 16:00,7.1
15-02-00 15:00,8.2
15-02-00 14:00,6.5
15-02-00 13:00,6.7
15-02-00 12:00,8.2
15-02-00 11:00,8.3
15-02-00 10:00,6.9
15-02-00 09:00,6.8
15-02-00 08:00,4.4
15-02-00 07:00,4.4
15-02-00 06:00,3.9
15-02-00 05:00,4.3
15-02-00 04:00,4.5
15-02-00 03:00,4.5
15-02-00 02:00,4.8
15-02-00 01:00,
15-02-00 00:00,
14-02-00 23:00,4.9
14-02-00 22:00,5.7
14-02-00 21:00,5.8
14-02-00 20:00,7.2
14-02-00 19:00,5.6
14-02-00 18:00,4.9
14-02-00 17:00,4.7
14-02-00 16:00,5.0
14-02-00 15:00,5.9
14-02-00 14:00,5.9
14-02-00 13:00,6.6
14-02-00 12:00,6.5
14-02-00 11:00,5.6
14-02-00 10:00,5.0
14-02-00 09:00,5.0
14-02-00 08:00,5.5
14-02-00 07:00,5.8
14-02-00 06:00,4.7
14-02-00 05:00,5.4
14-02-00 04:00,5.3
14-02-00 03:00,4.3
14-02-00 02:00,4.4
14-02-00 01:00,
14-02-00 00:00,
13-02-00 23:00,1.9
13-02-00 22:00,1.7
13-02-00 21:00,1.9
13-02-00 20:00,2.2
13-02-00 19:00,1.9
13-02-00 18:00,2.0
13-02-00 17:00,2.5
13-02-00 16:00,2.0
13-02-00 15:00,4.0
13-02-00 14:00,6.3
13-02-00 13:00,6.9
13-02-00 12:00,4.3
13-02-00 11:00,1.5
13-02-00 10:00,2.8
13-02-00 09:00,2.6
13-02-00 08:00,1.9
13-02-00 07:00,2.1
13-02-00 06:00,2.2
13-02-00 05:00,2.4
13-02-00 04:00,8.0
13-02-00 03:00,3.5
13-02-00 02:00,2.2
13-02-00 01:00,
13-02-00 00:00,
12-02-00 23:00,4.4
12-02-00 22:00,3.0
12-02-00 21:00,2.9
12-02-00 20:00,3.4
12-02-00 19:00,4.3
12-02-00 18:00,4.7
12-02-00 17:00,4.4
12-02-00 16:00,4.7
12-02-00 15:00,5.7
12-02-00 14:00,7.5
12-02-00 13:00,8.6
12-02-00 12:00,10.2
12-02-00 11:00,7.8
12-02-00 10:00,7.2
12-02-00 09:00,7.6
12-02-00 08:00,9.0
12-02-00 07:00,2.2
12-02-00 06:00,1.0
12-02-00 05:00,1.2
12-02-00 04:00,1.3
12-02-00 03:00,1.4
12-02-00 02:00,
12-02-00 01:00,2.0
12-02-00 00:00,
11-02-00 23:00,2.9
11-02-00 22:00,5.0
11-02-00 21:00,5.8
11-02-00 20:00,7.3
11-02-00 19:00,8.8
11-02-00 18:00,6.2
11-02-00 17:00,4.0
11-02-00 16:00,3.7
11-02-00 15:00,4.2
11-02-00 14:00,3.9
11-02-00 13:00,4.0
11-02-00 12:00,4.1
11-02-00 11:00,3.9
11-02-00 10:00,3.8
11-02-00 09:00,3.4
11-02-00 08:00,3.2
11-02-00 07:00,1.3
11-02-00 06:00,1.4
11-02-00 05:00,2.1
11-02-00 04:00,1.0
11-02-00 03:00,1.1
11-02-00 02:00,
11-02-00 01:00,1.1
11-02-00 00:00,
10-02-00 23:00,1.0
10-02-00 22:00,1.0
10-02-00 21:00,1.1
10-02-00 20:00,1.9
10-02-00 19:00,3.1
10-02-00 18:00,5.6
10-02-00 17:00,3.5
10-02-00 16:00,3.5
10-02-00 15:00,4.0
10-02-00 14:00,5.0
10-02-00 13:00,4.2
10-02-00 12:00,5.0
10-02-00 11:00,5.0
10-02-00 10:00,5.8
10-02-00 09:00,6.2
10-02-00 08:00,9.0
10-02-00 07:00,1.6
10-02-00 06:00,1.6
10-02-00 05:00,1.4
10-02-00 04:00,1.0
10-02-00 03:00,
10-02-00 02:00,1.0
10-02-00 01:00,1.0
10-02-00 00:00,
09-02-00 23:00,1.3
09-02-00 22:00,1.5
09-02-00 21:00,1.4
09-02-00 20:00,2.6
09-02-00 19:00,3.1
09-02-00 18:00,1.6
09-02-00 17:00,1.9
09-02-00 16:00,3.1
09-02-00 15:00,3.3
09-02-00 14:00,2.4
09-02-00 13:00,2.6
09-02-00 12:00,2.3
09-02-00 11:00,2.2
09-02-00 10:00,1.8
09-02-00 09:00,2.5
09-02-00 08:00,1.9
09-02-00 07:00,1.6
09-02-00 06:00,1.1
09-02-00 05:00,2.0
09-02-00 04:00,2.5
09-02-00 03:00,
09-02-00 02:00,2.2
09-02-00 01:00,2.3
09-02-00 00:00,
08-02-00 23:00,3.1
08-02-00 22:00,3.5
08-02-00 21:00,3.7
08-02-00 20:00,1.4
08-02-00 19:00,1.2
08-02-00 18:00,1.9
08-02-00 17:00,3.4
08-02-00 16:00,5.4
08-02-00 15:00,4.2
08-02-00 14:00,3.3
08-02-00 13:00,4.1
08-02-00 12:00,3.9
08-02-00 11:00,2.8
08-02-00 10:00,2.5
08-02-00 09:00,2.9
08-02-00 08:00,2.3
08-02-00 07:00,2.0
08-02-00 06:00,1.6
08-02-00 05:00,2.0
08-02-00 04:00,
08-02-00 03:00,1.0
08-02-00 02:00,1.0
08-02-00 01:00,2.5
08-02-00 00:00,
07-02-00 23:00,4.0
07-02-00 22:00,4.6
07-02-00 21:00,5.0
07-02-00 20:00,5.0
07-02-00 19:00,5.6
07-02-00 18:00,15.4
07-02-00 17:00,5.8
07-02-00 16:00,5.4
07-02-00 15:00,3.8
07-02-00 14:00,7.1
07-02-00 13:00,8.8
07-02-00 12:00,9.6
07-02-00 11:00,5.9
07-02-00 10:00,6.3
07-02-00 09:00,5.7
07-02-00 08:00,5.7
07-02-00 07:00,4.9
07-02-00 06:00,4.2
07-02-00 05:00,3.4
07-02-00 04:00,
07-02-00 03:00,2.9
07-02-00 02:00,2.8
07-02-00 01:00,3.1
07-02-00 00:00,
06-02-00 23:00,3.4
06-02-00 22:00,3.5
06-02-00 21:00,4.5
06-02-00 20:00,6.6
06-02-00 19:00,4.1
06-02-00 18:00,4.4
06-02-00 17:00,6.0
06-02-00 16:00,6.4
06-02-00 15:00,5.4
06-02-00 14:00,6.8
06-02-00 13:00,4.9
06-02-00 12:00,4.5
06-02-00 11:00,4.2
06-02-00 10:00,4.3
06-02-00 09:00,2.7
06-02-00 08:00,2.7
06-02-00 07:00,2.6
06-02-00 06:00,3.0
06-02-00 05:00,
06-02-00 04:00,2.6
06-02-00 03:00,3.6
06-02-00 02:00,2.9
06-02-00 01:00,2.8
06-02-00 00:00,
05-02-00 23:00,2.0
05-02-00 22:00,1.6
05-02-00 21:00,1.3
05-02-00 20:00,2.5
05-02-00 19:00,3.9
05-02-00 18:00,5.6
05-02-00 17:00,2.0
05-02-00 16:00,2.5
05-02-00 15:00,2.1
05-02-00 14:00,2.2
05-02-00 13:00,2.7
05-02-00 12:00,1.3
05-02-00 11:00,1.5
05-02-00 10:00,1.4
05-02-00 09:00,1.1
05-02-00 08:00,1.1
05-02-00 07:00,1.0
05-02-00 06:00,1.0
05-02-00 05:00,
05-02-00 04:00,1.0
05-02-00 03:00,1.2
05-02-00 02:00,1.6
05-02-00 01:00,2.4
05-02-00 00:00,
04-02-00 23:00,6.0
04-02-00 22:00,4.1
04-02-00 21:00,3.6
04-02-00 20:00,3.7
04-02-00 19:00,4.3
04-02-00 18:00,4.7
04-02-00 17:00,4.3
04-02-00 16:00,4.9
04-02-00 15:00,6.4
04-02-00 14:00,6.2
04-02-00 13:00,7.0
04-02-00 12:00,8.1
04-02-00 11:00,8.7
04-02-00 10:00,7.9
04-02-00 09:00,6.1
04-02-00 08:00,5.3
04-02-00 07:00,5.3
04-02-00 06:00,
04-02-00 05:00,3.4
04-02-00 04:00,2.9
04-02-00 03:00,3.2
04-02-00 02:00,2.8
04-02-00 01:00,2.9
04-02-00 00:00,
03-02-00 23:00,3.5
03-02-00 22:00,4.0
03-02-00 21:00,4.1
03-02-00 20:00,4.1
03-02-00 19:00,3.4
03-02-00 18:00,3.7
03-02-00 17:00,6.7
03-02-00 16:00,7.0
03-02-00 15:00,3.6
03-02-00 14:00,3.8
03-02-00 13:00,4.4
03-02-00 12:00,5.0
03-02-00 11:00,4.6
03-02-00 10:00,4.1
03-02-00 09:00,3.4
03-02-00 08:00,3.0
03-02-00 07:00,3.6
03-02-00 06:00,
03-02-00 05:00,3.1
03-02-00 04:00,3.7
03-02-00 03:00,3.0
03-02-00 02:00,3.3
03-02-00 01:00,3.0
03-02-00 00:00,4.3
02-02-00 23:00,4.7
02-02-00 22:00,3.6
02-02-00 21:00,4.4
02-02-00 20:00,5.1
02-02-00 19:00,5.9
02-02-00 18:00,6.5
02-02-00 17:00,6.9
02-02-00 16:00,7.0
02-02-00 15:00,9.1
02-02-00 14:00,12.1
02-02-00 13:00,8.7
02-02-00 12:00,8.3
02-02-00 11:00,6.2
02-02-00 10:00,6.4
02-02-00 09:00,4.7
02-02-00 08:00,5.4
02-02-00 07:00,
02-02-00 06:00,3.7
02-02-00 05:00,4.4
02-02-00 04:00,3.6
02-02-00 03:00,3.6
02-02-00 02:00,3.1
02-02-00 01:00,3.7
02-02-00 00:00,5.5
01-02-00 23:00,5.2
01-02-00 22:00,5.3
01-02-00 21:00,5.6
01-02-00 20:00,6.0
01-02-00 19:00,7.5
01-02-00 18:00,7.6
01-02-00 17:00,9.2
01-02-00 16:00,8.7
01-02-00 15:00,8.4
01-02-00 14:00,7.6
01-02-00 13:00,7.5
01-02-00 12:00,9.0
01-02-00 11:00,8.9
01-02-00 10:00,12.4
01-02-00 09:00,11.0
01-02-00 08:00,6.5
01-02-00 07:00,
01-02-00 06:00,5.5
01-02-00 05:00,4.5
01-02-00 04:00,5.0
01-02-00 03:00,4.7
01-02-00 02:00,4.5
01-02-00 01:00,4.6

