Datum Zeit,Radebeul-Wahnsdorf BEN
,µg/m³
01-02-04 00:00,0.8
31-01-04 23:00,0.8
31-01-04 22:00,1.1
31-01-04 21:00,1.3
31-01-04 20:00,1.4
31-01-04 19:00,1.5
31-01-04 18:00,1.7
31-01-04 17:00,1.8
31-01-04 16:00,1.8
31-01-04 15:00,1.0
31-01-04 14:00,1.1
31-01-04 13:00,1.2
31-01-04 12:00,1.5
31-01-04 11:00,1.8
31-01-04 10:00,1.7
31-01-04 09:00,1.3
31-01-04 08:00,1.2
31-01-04 07:00,1.2
31-01-04 06:00,1.2
31-01-04 05:00,0.8
31-01-04 04:00,0.8
31-01-04 03:00,0.7
31-01-04 02:00,0.8
31-01-04 01:00,0.9
31-01-04 00:00,0.9
30-01-04 23:00,1.0
30-01-04 22:00,1.1
30-01-04 21:00,1.3
30-01-04 20:00,1.6
30-01-04 19:00,1.4
30-01-04 18:00,1.3
30-01-04 17:00,1.4
30-01-04 16:00,1.1
30-01-04 15:00,1.0
30-01-04 14:00,1.1
30-01-04 13:00,0.9
30-01-04 12:00,0.9
30-01-04 11:00,1.0
30-01-04 10:00,1.0
30-01-04 09:00,1.1
30-01-04 08:00,
30-01-04 07:00,
30-01-04 06:00,
30-01-04 05:00,
30-01-04 04:00,
30-01-04 03:00,0.8
30-01-04 02:00,0.9
30-01-04 01:00,0.9
30-01-04 00:00,0.9
29-01-04 23:00,1.0
29-01-04 22:00,1.0
29-01-04 21:00,1.0
29-01-04 20:00,1.1
29-01-04 19:00,1.0
29-01-04 18:00,1.2
29-01-04 17:00,1.2
29-01-04 16:00,0.9
29-01-04 15:00,0.9
29-01-04 14:00,1.1
29-01-04 13:00,1.0
29-01-04 12:00,1.1
29-01-04 11:00,1.8
29-01-04 10:00,1.7
29-01-04 09:00,1.9
29-01-04 08:00,1.9
29-01-04 07:00,1.0
29-01-04 06:00,0.9
29-01-04 05:00,0.9
29-01-04 04:00,0.9
29-01-04 03:00,1.0
29-01-04 02:00,1.3
29-01-04 01:00,1.5
29-01-04 00:00,1.8
28-01-04 23:00,1.7
28-01-04 22:00,2.2
28-01-04 21:00,2.4
28-01-04 20:00,2.6
28-01-04 19:00,2.5
28-01-04 18:00,1.8
28-01-04 17:00,2.1
28-01-04 16:00,1.8
28-01-04 15:00,1.3
28-01-04 14:00,1.4
28-01-04 13:00,1.8
28-01-04 12:00,2.5
28-01-04 11:00,2.9
28-01-04 10:00,3.4
28-01-04 09:00,3.4
28-01-04 08:00,3.3
28-01-04 07:00,3.4
28-01-04 06:00,3.4
28-01-04 05:00,3.5
28-01-04 04:00,3.6
