Datum Zeit,Carlsfeld SO2
,µg/m³
01-11-05 00:00,1.0
31-10-05 23:00,1.0
31-10-05 22:00,1.0
31-10-05 21:00,1.0
31-10-05 20:00,1.0
31-10-05 19:00,1.0
31-10-05 18:00,1.0
31-10-05 17:00,1.0
31-10-05 16:00,1.4
31-10-05 15:00,2.3
31-10-05 14:00,2.2
31-10-05 13:00,2.7
31-10-05 12:00,2.2
31-10-05 11:00,2.6
31-10-05 10:00,2.5
31-10-05 09:00,1.7
31-10-05 08:00,1.7
31-10-05 07:00,1.7
31-10-05 06:00,1.8
31-10-05 05:00,1.3
31-10-05 04:00,1.9
31-10-05 03:00,2.9
31-10-05 02:00,3.2
31-10-05 01:00,1.3
31-10-05 00:00,1.0
30-10-05 23:00,1.2
30-10-05 22:00,1.4
30-10-05 21:00,1.4
30-10-05 20:00,2.0
30-10-05 19:00,2.7
30-10-05 18:00,4.1
30-10-05 17:00,9.6
30-10-05 16:00,14.8
30-10-05 15:00,12.9
30-10-05 14:00,6.3
30-10-05 13:00,2.5
30-10-05 12:00,1.2
30-10-05 11:00,1.0
30-10-05 10:00,1.0
30-10-05 09:00,1.1
30-10-05 08:00,1.7
30-10-05 07:00,1.6
30-10-05 06:00,1.1
30-10-05 05:00,1.7
30-10-05 04:00,1.3
30-10-05 03:00,2.5
30-10-05 02:00,4.6
30-10-05 01:00,3.0
30-10-05 00:00,2.6
29-10-05 23:00,2.9
29-10-05 22:00,2.6
29-10-05 21:00,2.6
29-10-05 20:00,1.1
29-10-05 19:00,1.0
29-10-05 18:00,1.1
29-10-05 17:00,1.0
29-10-05 16:00,3.4
29-10-05 15:00,4.7
29-10-05 14:00,4.4
29-10-05 13:00,3.0
29-10-05 12:00,1.5
29-10-05 11:00,1.1
29-10-05 10:00,1.0
29-10-05 09:00,1.0
29-10-05 08:00,1.0
29-10-05 07:00,1.0
29-10-05 06:00,1.0
29-10-05 05:00,1.0
29-10-05 04:00,1.5
29-10-05 03:00,1.8
29-10-05 02:00,2.2
29-10-05 01:00,2.8
29-10-05 00:00,3.6
28-10-05 23:00,3.2
28-10-05 22:00,2.5
28-10-05 21:00,3.1
28-10-05 20:00,3.2
28-10-05 19:00,3.7
28-10-05 18:00,3.7
28-10-05 17:00,3.3
28-10-05 16:00,3.0
28-10-05 15:00,2.5
28-10-05 14:00,2.9
28-10-05 13:00,3.3
28-10-05 12:00,3.1
28-10-05 11:00,2.7
28-10-05 10:00,2.4
28-10-05 09:00,1.7
28-10-05 08:00,1.0
28-10-05 07:00,1.0
28-10-05 06:00,1.0
28-10-05 05:00,1.0
28-10-05 04:00,1.0
28-10-05 03:00,1.0
28-10-05 02:00,1.0
28-10-05 01:00,1.0
28-10-05 00:00,1.0
27-10-05 23:00,1.0
27-10-05 22:00,1.0
27-10-05 21:00,1.1
27-10-05 20:00,2.1
27-10-05 19:00,3.9
