Datum Zeit,Plauen-Sued CO
,mg/m3
01-11-05 00:00,0.4
31-10-05 23:00,0.4
31-10-05 22:00,0.4
31-10-05 21:00,0.5
31-10-05 20:00,0.4
31-10-05 19:00,0.5
31-10-05 18:00,0.5
31-10-05 17:00,0.5
31-10-05 16:00,0.5
31-10-05 15:00,0.5
31-10-05 14:00,0.6
31-10-05 13:00,0.7
31-10-05 12:00,0.8
31-10-05 11:00,0.5
31-10-05 10:00,0.8
31-10-05 09:00,0.6
31-10-05 08:00,0.4
31-10-05 07:00,0.4
31-10-05 06:00,0.4
31-10-05 05:00,0.3
31-10-05 04:00,0.4
31-10-05 03:00,0.4
31-10-05 02:00,0.4
31-10-05 01:00,0.4
31-10-05 00:00,0.4
30-10-05 23:00,0.5
30-10-05 22:00,0.5
30-10-05 21:00,0.5
30-10-05 20:00,0.5
30-10-05 19:00,0.6
30-10-05 18:00,0.9
30-10-05 17:00,0.8
30-10-05 16:00,0.5
30-10-05 15:00,0.5
30-10-05 14:00,0.5
30-10-05 13:00,0.5
30-10-05 12:00,0.5
30-10-05 11:00,0.5
30-10-05 10:00,0.5
30-10-05 09:00,0.5
30-10-05 08:00,0.3
30-10-05 07:00,0.3
30-10-05 06:00,0.3
30-10-05 05:00,0.3
30-10-05 04:00,0.3
30-10-05 03:00,0.3
30-10-05 02:00,0.3
30-10-05 01:00,0.3
30-10-05 00:00,0.3
29-10-05 23:00,0.4
29-10-05 22:00,0.4
29-10-05 21:00,0.4
29-10-05 20:00,0.4
29-10-05 19:00,0.5
29-10-05 18:00,0.5
29-10-05 17:00,0.6
29-10-05 16:00,0.5
29-10-05 15:00,0.5
29-10-05 14:00,0.5
29-10-05 13:00,0.5
29-10-05 12:00,0.6
29-10-05 11:00,0.6
29-10-05 10:00,0.6
29-10-05 09:00,0.8
29-10-05 08:00,0.9
29-10-05 07:00,0.4
29-10-05 06:00,0.4
29-10-05 05:00,0.3
29-10-05 04:00,0.4
29-10-05 03:00,0.3
29-10-05 02:00,0.3
29-10-05 01:00,0.4
29-10-05 00:00,0.4
28-10-05 23:00,1.2
28-10-05 22:00,1.2
28-10-05 21:00,1.0
28-10-05 20:00,0.7
28-10-05 19:00,0.9
28-10-05 18:00,1.3
28-10-05 17:00,1.3
