Datum Zeit,Leipzig-Mitte CO
,mg/m3
01-02-01 00:00,1.4
31-01-01 23:00,2.2
31-01-01 22:00,2.0
31-01-01 21:00,3.4
31-01-01 20:00,2.4
31-01-01 19:00,2.2
31-01-01 18:00,2.0
31-01-01 17:00,1.2
31-01-01 16:00,1.0
31-01-01 15:00,0.5
31-01-01 14:00,0.6
31-01-01 13:00,
31-01-01 12:00,0.6
31-01-01 11:00,0.7
31-01-01 10:00,0.8
31-01-01 09:00,0.9
31-01-01 08:00,1.5
31-01-01 07:00,1.0
31-01-01 06:00,0.5
31-01-01 05:00,0.2
31-01-01 04:00,0.2
31-01-01 03:00,0.3
31-01-01 02:00,0.6
31-01-01 01:00,0.7
31-01-01 00:00,1.3
30-01-01 23:00,2.3
30-01-01 22:00,1.9
30-01-01 21:00,3.9
30-01-01 20:00,3.4
30-01-01 19:00,4.1
30-01-01 18:00,3.3
30-01-01 17:00,2.6
30-01-01 16:00,1.8
30-01-01 15:00,1.5
30-01-01 14:00,1.7
30-01-01 13:00,1.6
30-01-01 12:00,1.4
30-01-01 11:00,2.0
30-01-01 10:00,1.8
30-01-01 09:00,2.7
30-01-01 08:00,3.2
30-01-01 07:00,2.5
30-01-01 06:00,1.2
30-01-01 05:00,0.6
30-01-01 04:00,0.4
30-01-01 03:00,0.4
30-01-01 02:00,0.9
30-01-01 01:00,1.0
30-01-01 00:00,1.1
29-01-01 23:00,1.4
29-01-01 22:00,2.3
29-01-01 21:00,2.5
29-01-01 20:00,3.0
29-01-01 19:00,3.8
29-01-01 18:00,3.0
29-01-01 17:00,3.4
29-01-01 16:00,3.1
29-01-01 15:00,3.0
29-01-01 14:00,
29-01-01 13:00,2.6
29-01-01 12:00,2.0
29-01-01 11:00,1.9
29-01-01 10:00,1.7
29-01-01 09:00,2.6
29-01-01 08:00,2.4
29-01-01 07:00,2.3
29-01-01 06:00,0.9
29-01-01 05:00,0.7
29-01-01 04:00,0.8
29-01-01 03:00,0.7
29-01-01 02:00,0.2
29-01-01 01:00,0.4
29-01-01 00:00,0.7
28-01-01 23:00,1.0
28-01-01 22:00,0.6
28-01-01 21:00,0.3
28-01-01 20:00,0.3
28-01-01 19:00,0.3
28-01-01 18:00,0.4
28-01-01 17:00,0.3
28-01-01 16:00,0.4
28-01-01 15:00,0.7
28-01-01 14:00,0.7
28-01-01 13:00,0.2
28-01-01 12:00,0.2
28-01-01 11:00,0.1
28-01-01 10:00,0.1
28-01-01 09:00,0.1
28-01-01 08:00,0.1
28-01-01 07:00,0.1
28-01-01 06:00,0.1
28-01-01 05:00,0.1
28-01-01 04:00,0.1
28-01-01 03:00,0.1
28-01-01 02:00,0.4
28-01-01 01:00,0.1
28-01-01 00:00,0.2
27-01-01 23:00,0.2
27-01-01 22:00,0.1
27-01-01 21:00,0.2
27-01-01 20:00,0.2
27-01-01 19:00,0.3
27-01-01 18:00,0.2
27-01-01 17:00,0.7
27-01-01 16:00,1.0
27-01-01 15:00,1.2
27-01-01 14:00,
27-01-01 13:00,1.1
27-01-01 12:00,0.6
27-01-01 11:00,0.8
27-01-01 10:00,0.9
27-01-01 09:00,0.7
27-01-01 08:00,0.5
27-01-01 07:00,0.7
27-01-01 06:00,1.0
27-01-01 05:00,0.4
27-01-01 04:00,0.9
27-01-01 03:00,0.7
27-01-01 02:00,1.3
27-01-01 01:00,1.4
27-01-01 00:00,1.0
26-01-01 23:00,1.7
26-01-01 22:00,0.9
26-01-01 21:00,1.3
26-01-01 20:00,1.9
26-01-01 19:00,1.5
26-01-01 18:00,1.3
26-01-01 17:00,1.1
26-01-01 16:00,0.5
26-01-01 15:00,0.5
26-01-01 14:00,0.7
26-01-01 13:00,0.6
26-01-01 12:00,0.5
26-01-01 11:00,1.0
26-01-01 10:00,1.5
26-01-01 09:00,0.9
26-01-01 08:00,0.8
26-01-01 07:00,0.5
26-01-01 06:00,0.2
26-01-01 05:00,0.2
26-01-01 04:00,0.2
26-01-01 03:00,0.2
26-01-01 02:00,0.4
26-01-01 01:00,1.2
26-01-01 00:00,1.2
25-01-01 23:00,2.7
25-01-01 22:00,2.0
25-01-01 21:00,1.5
25-01-01 20:00,2.3
25-01-01 19:00,3.2
25-01-01 18:00,2.2
25-01-01 17:00,1.9
25-01-01 16:00,1.5
25-01-01 15:00,
25-01-01 14:00,0.8
25-01-01 13:00,0.6
25-01-01 12:00,0.6
25-01-01 11:00,0.5
25-01-01 10:00,0.6
25-01-01 09:00,0.9
25-01-01 08:00,0.7
25-01-01 07:00,0.7
25-01-01 06:00,0.4
25-01-01 05:00,0.2
25-01-01 04:00,0.4
25-01-01 03:00,0.4
25-01-01 02:00,0.3
25-01-01 01:00,0.8
25-01-01 00:00,0.6
24-01-01 23:00,1.3
24-01-01 22:00,0.7
24-01-01 21:00,1.6
24-01-01 20:00,1.2
24-01-01 19:00,1.6
24-01-01 18:00,1.3
24-01-01 17:00,1.5
24-01-01 16:00,1.3
24-01-01 15:00,1.0
24-01-01 14:00,0.7
24-01-01 13:00,0.4
24-01-01 12:00,0.4
24-01-01 11:00,0.5
24-01-01 10:00,1.0
24-01-01 09:00,0.8
24-01-01 08:00,0.6
24-01-01 07:00,0.5
24-01-01 06:00,0.5
24-01-01 05:00,0.3
24-01-01 04:00,0.1
24-01-01 03:00,0.6
24-01-01 02:00,0.4
24-01-01 01:00,0.4
24-01-01 00:00,0.7
23-01-01 23:00,1.0
23-01-01 22:00,1.0
23-01-01 21:00,1.3
23-01-01 20:00,1.9
23-01-01 19:00,2.1
23-01-01 18:00,1.9
23-01-01 17:00,1.7
23-01-01 16:00,1.1
23-01-01 15:00,
23-01-01 14:00,0.6
23-01-01 13:00,0.7
23-01-01 12:00,0.7
23-01-01 11:00,1.0
23-01-01 10:00,1.4
23-01-01 09:00,0.7
23-01-01 08:00,1.6
23-01-01 07:00,0.9
23-01-01 06:00,0.3
23-01-01 05:00,0.2
23-01-01 04:00,0.1
23-01-01 03:00,0.2
23-01-01 02:00,0.4
23-01-01 01:00,0.4
23-01-01 00:00,0.9
22-01-01 23:00,1.2
22-01-01 22:00,1.1
22-01-01 21:00,1.4
22-01-01 20:00,1.6
22-01-01 19:00,2.6
22-01-01 18:00,2.2
22-01-01 17:00,1.3
22-01-01 16:00,1.3
22-01-01 15:00,2.3
22-01-01 14:00,1.6
22-01-01 13:00,1.3
22-01-01 12:00,1.1
22-01-01 11:00,0.7
22-01-01 10:00,0.9
22-01-01 09:00,1.4
22-01-01 08:00,1.6
22-01-01 07:00,1.3
22-01-01 06:00,0.5
22-01-01 05:00,0.4
22-01-01 04:00,0.4
22-01-01 03:00,0.7
22-01-01 02:00,0.9
22-01-01 01:00,1.6
22-01-01 00:00,1.5
21-01-01 23:00,1.7
21-01-01 22:00,2.4
21-01-01 21:00,2.0
21-01-01 20:00,1.3
21-01-01 19:00,1.9
21-01-01 18:00,2.0
21-01-01 17:00,1.4
21-01-01 16:00,
21-01-01 15:00,1.1
21-01-01 14:00,1.2
21-01-01 13:00,0.8
21-01-01 12:00,1.2
21-01-01 11:00,1.8
21-01-01 10:00,1.7
21-01-01 09:00,1.4
21-01-01 08:00,1.4
21-01-01 07:00,1.1
21-01-01 06:00,1.5
21-01-01 05:00,0.9
21-01-01 04:00,1.5
21-01-01 03:00,2.3
21-01-01 02:00,2.5
