Datum Zeit,Borna SO2
,µg/m³
01-10-01 00:00,
30-09-01 23:00,1.0
30-09-01 22:00,1.0
30-09-01 21:00,1.0
30-09-01 20:00,1.0
30-09-01 19:00,1.0
30-09-01 18:00,1.0
30-09-01 17:00,1.0
30-09-01 16:00,1.0
30-09-01 15:00,1.0
30-09-01 14:00,1.0
30-09-01 13:00,1.0
30-09-01 12:00,1.0
30-09-01 11:00,1.0
30-09-01 10:00,1.0
30-09-01 09:00,
30-09-01 08:00,1.0
30-09-01 07:00,1.0
30-09-01 06:00,1.0
30-09-01 05:00,1.0
30-09-01 04:00,1.0
30-09-01 03:00,1.0
30-09-01 02:00,1.0
30-09-01 01:00,1.0
30-09-01 00:00,
29-09-01 23:00,1.0
29-09-01 22:00,1.2
29-09-01 21:00,1.2
29-09-01 20:00,1.8
29-09-01 19:00,2.1
29-09-01 18:00,1.4
29-09-01 17:00,1.0
29-09-01 16:00,1.0
29-09-01 15:00,1.1
29-09-01 14:00,1.2
29-09-01 13:00,1.3
29-09-01 12:00,2.0
29-09-01 11:00,2.6
29-09-01 10:00,3.2
29-09-01 09:00,
29-09-01 08:00,1.1
29-09-01 07:00,1.0
29-09-01 06:00,1.0
29-09-01 05:00,1.0
29-09-01 04:00,1.0
29-09-01 03:00,1.0
29-09-01 02:00,1.0
29-09-01 01:00,1.0
29-09-01 00:00,
28-09-01 23:00,1.7
28-09-01 22:00,1.6
28-09-01 21:00,2.7
28-09-01 20:00,2.6
28-09-01 19:00,3.2
28-09-01 18:00,4.2
28-09-01 17:00,5.0
28-09-01 16:00,9.7
28-09-01 15:00,4.4
28-09-01 14:00,2.1
28-09-01 13:00,1.8
28-09-01 12:00,1.0
28-09-01 11:00,1.6
28-09-01 10:00,
28-09-01 09:00,2.1
28-09-01 08:00,2.2
28-09-01 07:00,2.0
28-09-01 06:00,1.5
28-09-01 05:00,1.0
28-09-01 04:00,1.0
28-09-01 03:00,1.0
28-09-01 02:00,1.0
28-09-01 01:00,1.0
28-09-01 00:00,
27-09-01 23:00,1.3
27-09-01 22:00,1.3
27-09-01 21:00,1.7
27-09-01 20:00,2.2
27-09-01 19:00,2.1
27-09-01 18:00,2.4
27-09-01 17:00,2.6
27-09-01 16:00,3.2
27-09-01 15:00,3.2
27-09-01 14:00,2.9
27-09-01 13:00,4.0
27-09-01 12:00,2.6
27-09-01 11:00,2.4
27-09-01 10:00,
27-09-01 09:00,2.0
27-09-01 08:00,2.1
27-09-01 07:00,1.8
27-09-01 06:00,1.2
27-09-01 05:00,1.1
27-09-01 04:00,1.0
27-09-01 03:00,1.0
27-09-01 02:00,1.0
27-09-01 01:00,1.0
27-09-01 00:00,
26-09-01 23:00,1.0
26-09-01 22:00,1.0
26-09-01 21:00,1.0
26-09-01 20:00,1.3
26-09-01 19:00,1.3
26-09-01 18:00,1.0
26-09-01 17:00,1.9
26-09-01 16:00,1.4
26-09-01 15:00,1.0
26-09-01 14:00,1.0
26-09-01 13:00,1.0
26-09-01 12:00,1.0
26-09-01 11:00,
26-09-01 10:00,1.0
26-09-01 09:00,1.0
26-09-01 08:00,1.0
26-09-01 07:00,1.0
26-09-01 06:00,1.0
26-09-01 05:00,1.0
26-09-01 04:00,1.0
26-09-01 03:00,1.0
26-09-01 02:00,1.0
26-09-01 01:00,1.0
26-09-01 00:00,
25-09-01 23:00,1.0
25-09-01 22:00,1.0
25-09-01 21:00,1.0
25-09-01 20:00,1.0
25-09-01 19:00,1.0
25-09-01 18:00,1.0
25-09-01 17:00,1.0
25-09-01 16:00,1.0
25-09-01 15:00,1.0
25-09-01 14:00,1.0
25-09-01 13:00,1.0
25-09-01 12:00,1.0
25-09-01 11:00,
25-09-01 10:00,1.0
25-09-01 09:00,1.0
25-09-01 08:00,1.0
25-09-01 07:00,1.0
25-09-01 06:00,1.0
25-09-01 05:00,1.0
25-09-01 04:00,1.0
25-09-01 03:00,1.0
25-09-01 02:00,1.0
25-09-01 01:00,1.0
25-09-01 00:00,
24-09-01 23:00,1.0
24-09-01 22:00,1.0
24-09-01 21:00,1.0
24-09-01 20:00,1.0
24-09-01 19:00,1.0
