Datum Zeit,Schwartenberg BEN
,µg/m³
01-11-01 00:00,0.3
31-10-01 23:00,0.4
31-10-01 22:00,0.4
31-10-01 21:00,0.4
31-10-01 20:00,0.3
31-10-01 19:00,0.3
31-10-01 18:00,0.5
31-10-01 17:00,0.4
31-10-01 16:00,0.3
31-10-01 15:00,0.3
31-10-01 14:00,0.3
31-10-01 13:00,0.3
31-10-01 12:00,0.2
31-10-01 11:00,0.2
31-10-01 10:00,0.2
31-10-01 09:00,0.2
31-10-01 08:00,0.2
31-10-01 07:00,0.1
31-10-01 06:00,0.1
31-10-01 05:00,0.1
31-10-01 04:00,0.1
31-10-01 03:00,0.1
31-10-01 02:00,0.1
31-10-01 01:00,0.1
31-10-01 00:00,0.2
30-10-01 23:00,0.2
30-10-01 22:00,0.3
30-10-01 21:00,0.3
30-10-01 20:00,0.4
30-10-01 19:00,0.4
30-10-01 18:00,0.4
30-10-01 17:00,0.3
30-10-01 16:00,0.3
30-10-01 15:00,0.3
30-10-01 14:00,0.3
30-10-01 13:00,0.3
30-10-01 12:00,0.3
30-10-01 11:00,0.3
30-10-01 10:00,0.4
30-10-01 09:00,0.4
30-10-01 08:00,0.4
30-10-01 07:00,0.4
30-10-01 06:00,0.4
30-10-01 05:00,0.4
30-10-01 04:00,0.4
30-10-01 03:00,0.4
30-10-01 02:00,0.5
30-10-01 01:00,0.5
30-10-01 00:00,0.4
29-10-01 23:00,0.5
29-10-01 22:00,0.5
29-10-01 21:00,0.6
29-10-01 20:00,0.5
29-10-01 19:00,0.5
29-10-01 18:00,0.5
29-10-01 17:00,0.5
29-10-01 16:00,0.4
29-10-01 15:00,0.4
29-10-01 14:00,0.4
29-10-01 13:00,0.4
29-10-01 12:00,0.5
29-10-01 11:00,0.5
29-10-01 10:00,0.6
29-10-01 09:00,0.6
29-10-01 08:00,0.5
29-10-01 07:00,0.5
29-10-01 06:00,0.4
29-10-01 05:00,0.5
29-10-01 04:00,0.5
29-10-01 03:00,0.5
29-10-01 02:00,0.5
29-10-01 01:00,0.5
29-10-01 00:00,0.5
28-10-01 23:00,0.5
28-10-01 22:00,0.5
28-10-01 21:00,0.4
28-10-01 20:00,0.4
28-10-01 19:00,0.4
28-10-01 18:00,0.4
28-10-01 17:00,0.4
28-10-01 16:00,0.4
28-10-01 15:00,0.4
28-10-01 14:00,0.5
28-10-01 13:00,
28-10-01 12:00,
28-10-01 11:00,
28-10-01 10:00,
28-10-01 09:00,
28-10-01 08:00,0.4
28-10-01 07:00,0.4
28-10-01 06:00,0.5
28-10-01 05:00,0.5
28-10-01 04:00,0.5
28-10-01 03:00,0.6
28-10-01 02:00,0.6
28-10-01 01:00,0.7
28-10-01 00:00,0.7
27-10-01 23:00,0.7
27-10-01 22:00,0.9
27-10-01 21:00,1.0
27-10-01 20:00,1.2
27-10-01 19:00,1.1
27-10-01 18:00,1.1
27-10-01 17:00,1.0
27-10-01 16:00,1.3
27-10-01 15:00,1.4
27-10-01 14:00,1.3
27-10-01 13:00,1.2
