Datum Zeit,Bautzen CO
,mg/m3
01-11-01 00:00,0.1
31-10-01 23:00,0.1
31-10-01 22:00,0.2
31-10-01 21:00,0.2
31-10-01 20:00,0.2
31-10-01 19:00,0.2
31-10-01 18:00,0.2
31-10-01 17:00,0.2
31-10-01 16:00,0.1
31-10-01 15:00,0.1
31-10-01 14:00,0.1
31-10-01 13:00,0.1
31-10-01 12:00,0.1
31-10-01 11:00,
31-10-01 10:00,0.3
31-10-01 09:00,0.2
31-10-01 08:00,0.2
31-10-01 07:00,0.2
31-10-01 06:00,0.2
31-10-01 05:00,0.2
31-10-01 04:00,0.1
31-10-01 03:00,0.2
31-10-01 02:00,0.1
31-10-01 01:00,0.1
31-10-01 00:00,0.1
30-10-01 23:00,0.1
30-10-01 22:00,0.2
30-10-01 21:00,0.3
30-10-01 20:00,0.3
30-10-01 19:00,0.4
30-10-01 18:00,0.4
30-10-01 17:00,0.5
30-10-01 16:00,0.3
30-10-01 15:00,0.2
30-10-01 14:00,0.2
30-10-01 13:00,0.2
30-10-01 12:00,0.2
30-10-01 11:00,0.2
30-10-01 10:00,0.3
30-10-01 09:00,0.3
30-10-01 08:00,0.3
30-10-01 07:00,0.3
30-10-01 06:00,0.2
30-10-01 05:00,0.2
30-10-01 04:00,0.2
30-10-01 03:00,0.2
30-10-01 02:00,0.1
30-10-01 01:00,0.2
30-10-01 00:00,0.3
29-10-01 23:00,0.3
29-10-01 22:00,0.3
29-10-01 21:00,0.3
29-10-01 20:00,0.4
29-10-01 19:00,0.4
29-10-01 18:00,0.5
29-10-01 17:00,0.6
29-10-01 16:00,0.5
29-10-01 15:00,0.4
29-10-01 14:00,0.4
29-10-01 13:00,0.4
29-10-01 12:00,0.4
29-10-01 11:00,
29-10-01 10:00,0.5
29-10-01 09:00,0.5
29-10-01 08:00,0.5
29-10-01 07:00,0.6
29-10-01 06:00,0.3
29-10-01 05:00,0.2
29-10-01 04:00,0.2
29-10-01 03:00,0.2
29-10-01 02:00,0.2
29-10-01 01:00,0.2
29-10-01 00:00,0.3
28-10-01 23:00,0.3
28-10-01 22:00,0.4
28-10-01 21:00,0.4
28-10-01 20:00,0.4
28-10-01 19:00,0.6
28-10-01 18:00,0.6
28-10-01 17:00,0.5
28-10-01 16:00,0.5
28-10-01 15:00,0.4
28-10-01 14:00,0.5
28-10-01 13:00,0.4
28-10-01 12:00,0.5
28-10-01 11:00,0.5
28-10-01 10:00,0.5
28-10-01 09:00,0.6
28-10-01 08:00,0.5
28-10-01 07:00,0.4
28-10-01 06:00,0.4
28-10-01 05:00,0.4
28-10-01 04:00,0.4
28-10-01 03:00,0.4
28-10-01 02:00,0.5
28-10-01 01:00,0.5
28-10-01 00:00,0.4
27-10-01 23:00,0.4
27-10-01 22:00,0.4
27-10-01 21:00,0.5
27-10-01 20:00,0.4
27-10-01 19:00,0.4
27-10-01 18:00,0.4
27-10-01 17:00,0.4
27-10-01 16:00,0.4
27-10-01 15:00,0.4
27-10-01 14:00,0.3
27-10-01 13:00,0.3
27-10-01 12:00,
27-10-01 11:00,0.3
27-10-01 10:00,0.3
27-10-01 09:00,0.3
27-10-01 08:00,0.3
27-10-01 07:00,0.3
27-10-01 06:00,0.2
27-10-01 05:00,0.3
27-10-01 04:00,0.2
27-10-01 03:00,0.3
27-10-01 02:00,0.3
27-10-01 01:00,0.3
27-10-01 00:00,0.3
26-10-01 23:00,0.3
26-10-01 22:00,0.3
26-10-01 21:00,0.3
26-10-01 20:00,0.4
26-10-01 19:00,0.4
