Datum Zeit,Collmberg NO
,µg/m³
01-11-01 00:00,1
31-10-01 23:00,1
31-10-01 22:00,1
31-10-01 21:00,1
31-10-01 20:00,1
31-10-01 19:00,1
31-10-01 18:00,1
31-10-01 17:00,1
31-10-01 16:00,1
31-10-01 15:00,1
31-10-01 14:00,1
31-10-01 13:00,1
31-10-01 12:00,1
31-10-01 11:00,1
31-10-01 10:00,1
31-10-01 09:00,1
31-10-01 08:00,1
31-10-01 07:00,1
31-10-01 06:00,
31-10-01 05:00,1
31-10-01 04:00,1
31-10-01 03:00,1
31-10-01 02:00,1
31-10-01 01:00,1
31-10-01 00:00,1
30-10-01 23:00,1
30-10-01 22:00,1
30-10-01 21:00,1
30-10-01 20:00,1
30-10-01 19:00,1
30-10-01 18:00,1
30-10-01 17:00,1
30-10-01 16:00,1
30-10-01 15:00,1
30-10-01 14:00,1
30-10-01 13:00,1
30-10-01 12:00,1
30-10-01 11:00,1
30-10-01 10:00,1
30-10-01 09:00,1
30-10-01 08:00,1
30-10-01 07:00,1
30-10-01 06:00,
30-10-01 05:00,1
30-10-01 04:00,1
30-10-01 03:00,1
30-10-01 02:00,1
30-10-01 01:00,1
30-10-01 00:00,1
29-10-01 23:00,1
29-10-01 22:00,1
29-10-01 21:00,1
29-10-01 20:00,1
29-10-01 19:00,1
29-10-01 18:00,1
29-10-01 17:00,1
29-10-01 16:00,1
29-10-01 15:00,1
29-10-01 14:00,1
29-10-01 13:00,1
29-10-01 12:00,1
29-10-01 11:00,1
29-10-01 10:00,1
29-10-01 09:00,1
29-10-01 08:00,1
29-10-01 07:00,
29-10-01 06:00,1
29-10-01 05:00,1
29-10-01 04:00,1
29-10-01 03:00,1
29-10-01 02:00,1
29-10-01 01:00,1
29-10-01 00:00,1
28-10-01 23:00,1
28-10-01 22:00,1
28-10-01 21:00,1
28-10-01 20:00,1
28-10-01 19:00,1
28-10-01 18:00,1
28-10-01 17:00,1
28-10-01 16:00,1
28-10-01 15:00,1
28-10-01 14:00,1
28-10-01 13:00,1
28-10-01 12:00,1
28-10-01 11:00,1
28-10-01 10:00,1
28-10-01 09:00,1
28-10-01 08:00,1
28-10-01 07:00,
28-10-01 06:00,1
28-10-01 05:00,1
28-10-01 04:00,1
28-10-01 03:00,1
28-10-01 02:00,1
28-10-01 01:00,1
28-10-01 00:00,1
27-10-01 23:00,1
27-10-01 22:00,1
27-10-01 21:00,1
27-10-01 20:00,1
27-10-01 19:00,1
27-10-01 18:00,1
27-10-01 17:00,1
27-10-01 16:00,1
27-10-01 15:00,1
27-10-01 14:00,1
27-10-01 13:00,1
27-10-01 12:00,1
27-10-01 11:00,1
27-10-01 10:00,1
27-10-01 09:00,1
27-10-01 08:00,
27-10-01 07:00,1
27-10-01 06:00,1
27-10-01 05:00,1
27-10-01 04:00,1
27-10-01 03:00,1
27-10-01 02:00,1
27-10-01 01:00,1
27-10-01 00:00,1
26-10-01 23:00,1
26-10-01 22:00,1
26-10-01 21:00,1
26-10-01 20:00,1
26-10-01 19:00,1
26-10-01 18:00,1
26-10-01 17:00,1
26-10-01 16:00,1
26-10-01 15:00,1
26-10-01 14:00,1
26-10-01 13:00,1
26-10-01 12:00,2
26-10-01 11:00,2
26-10-01 10:00,2
26-10-01 09:00,1
26-10-01 08:00,
26-10-01 07:00,1
26-10-01 06:00,1
26-10-01 05:00,1
26-10-01 04:00,1
26-10-01 03:00,1
26-10-01 02:00,1
26-10-01 01:00,1
26-10-01 00:00,1
25-10-01 23:00,1
25-10-01 22:00,1
25-10-01 21:00,1
25-10-01 20:00,1
25-10-01 19:00,1
25-10-01 18:00,1
25-10-01 17:00,1
25-10-01 16:00,1
25-10-01 15:00,1
25-10-01 14:00,1
25-10-01 13:00,2
25-10-01 12:00,2
25-10-01 11:00,2
25-10-01 10:00,2
25-10-01 09:00,
25-10-01 08:00,1
25-10-01 07:00,1
25-10-01 06:00,1
25-10-01 05:00,1
25-10-01 04:00,1
25-10-01 03:00,1
25-10-01 02:00,1
25-10-01 01:00,1
25-10-01 00:00,8
24-10-01 23:00,24
24-10-01 22:00,25
24-10-01 21:00,19
24-10-01 20:00,16
24-10-01 19:00,15
24-10-01 18:00,14
24-10-01 17:00,12
24-10-01 16:00,11
24-10-01 15:00,10
24-10-01 14:00,9
24-10-01 13:00,14
24-10-01 12:00,14
24-10-01 11:00,13
24-10-01 10:00,11
24-10-01 09:00,
24-10-01 08:00,1
24-10-01 07:00,1
24-10-01 06:00,1
24-10-01 05:00,1
24-10-01 04:00,1
24-10-01 03:00,1
24-10-01 02:00,1
24-10-01 01:00,1
24-10-01 00:00,1
23-10-01 23:00,1
23-10-01 22:00,1
23-10-01 21:00,1
23-10-01 20:00,1
23-10-01 19:00,1
23-10-01 18:00,1
23-10-01 17:00,1
23-10-01 16:00,1
23-10-01 15:00,2
23-10-01 14:00,2
23-10-01 13:00,2
23-10-01 12:00,2
23-10-01 11:00,3
23-10-01 10:00,4
23-10-01 09:00,
23-10-01 08:00,1
23-10-01 07:00,1
23-10-01 06:00,1
23-10-01 05:00,1
23-10-01 04:00,1
23-10-01 03:00,1
23-10-01 02:00,1
23-10-01 01:00,1
23-10-01 00:00,1
22-10-01 23:00,1
22-10-01 22:00,1
22-10-01 21:00,1
22-10-01 20:00,1
22-10-01 19:00,1
22-10-01 18:00,1
22-10-01 17:00,1
22-10-01 16:00,1
22-10-01 15:00,1
22-10-01 14:00,1
22-10-01 13:00,1
22-10-01 12:00,2
22-10-01 11:00,
22-10-01 10:00,1
22-10-01 09:00,1
22-10-01 08:00,1
22-10-01 07:00,1
22-10-01 06:00,1
22-10-01 05:00,1
22-10-01 04:00,1
22-10-01 03:00,1
22-10-01 02:00,1
22-10-01 01:00,1
22-10-01 00:00,1
21-10-01 23:00,1
21-10-01 22:00,1
21-10-01 21:00,1
21-10-01 20:00,1
21-10-01 19:00,1
21-10-01 18:00,1
21-10-01 17:00,1
21-10-01 16:00,1
21-10-01 15:00,1
21-10-01 14:00,1
21-10-01 13:00,1
21-10-01 12:00,
21-10-01 11:00,1
21-10-01 10:00,1
21-10-01 09:00,1
21-10-01 08:00,1
21-10-01 07:00,1
21-10-01 06:00,1
21-10-01 05:00,1
21-10-01 04:00,1
21-10-01 03:00,1
21-10-01 02:00,1
21-10-01 01:00,1
21-10-01 00:00,1
20-10-01 23:00,1
20-10-01 22:00,1
20-10-01 21:00,1
20-10-01 20:00,1
20-10-01 19:00,1
20-10-01 18:00,1
20-10-01 17:00,1
20-10-01 16:00,1
20-10-01 15:00,1
20-10-01 14:00,1
20-10-01 13:00,2
20-10-01 12:00,
20-10-01 11:00,
20-10-01 10:00,8
20-10-01 09:00,4
20-10-01 08:00,2
20-10-01 07:00,1
20-10-01 06:00,1
20-10-01 05:00,1
20-10-01 04:00,1
20-10-01 03:00,1
20-10-01 02:00,1
20-10-01 01:00,1
20-10-01 00:00,1
19-10-01 23:00,1
19-10-01 22:00,1
19-10-01 21:00,1
19-10-01 20:00,1
19-10-01 19:00,1
19-10-01 18:00,1
19-10-01 17:00,1
19-10-01 16:00,1
19-10-01 15:00,1
19-10-01 14:00,5
19-10-01 13:00,12
19-10-01 12:00,
19-10-01 11:00,17
19-10-01 10:00,8
19-10-01 09:00,4
19-10-01 08:00,1
19-10-01 07:00,1
19-10-01 06:00,1
19-10-01 05:00,1
19-10-01 04:00,1
19-10-01 03:00,1
19-10-01 02:00,1
19-10-01 01:00,1
19-10-01 00:00,1
18-10-01 23:00,1
18-10-01 22:00,1
18-10-01 21:00,1
18-10-01 20:00,1
18-10-01 19:00,1
18-10-01 18:00,1
18-10-01 17:00,1
18-10-01 16:00,1
18-10-01 15:00,2
18-10-01 14:00,3
18-10-01 13:00,3
18-10-01 12:00,
18-10-01 11:00,5
18-10-01 10:00,3
18-10-01 09:00,1
18-10-01 08:00,1
18-10-01 07:00,1
18-10-01 06:00,1
18-10-01 05:00,1
18-10-01 04:00,1
18-10-01 03:00,1
18-10-01 02:00,1
18-10-01 01:00,1
18-10-01 00:00,1
17-10-01 23:00,1
17-10-01 22:00,1
17-10-01 21:00,1
17-10-01 20:00,1
17-10-01 19:00,1
17-10-01 18:00,1
17-10-01 17:00,1
17-10-01 16:00,1
17-10-01 15:00,1
17-10-01 14:00,1
17-10-01 13:00,
17-10-01 12:00,6
17-10-01 11:00,7
17-10-01 10:00,8
17-10-01 09:00,6
17-10-01 08:00,1
17-10-01 07:00,1
17-10-01 06:00,1
17-10-01 05:00,1
17-10-01 04:00,1
17-10-01 03:00,1
17-10-01 02:00,1
17-10-01 01:00,1
17-10-01 00:00,1
16-10-01 23:00,1
16-10-01 22:00,1
16-10-01 21:00,1
16-10-01 20:00,1
16-10-01 19:00,1
16-10-01 18:00,1
16-10-01 17:00,1
16-10-01 16:00,1
16-10-01 15:00,2
16-10-01 14:00,2
16-10-01 13:00,
16-10-01 12:00,3
16-10-01 11:00,3
16-10-01 10:00,4
16-10-01 09:00,4
16-10-01 08:00,2
16-10-01 07:00,1
16-10-01 06:00,1
16-10-01 05:00,1
16-10-01 04:00,1
16-10-01 03:00,1
16-10-01 02:00,1
16-10-01 01:00,1
16-10-01 00:00,1
15-10-01 23:00,1
15-10-01 22:00,1
15-10-01 21:00,1
15-10-01 20:00,1
15-10-01 19:00,1
15-10-01 18:00,1
15-10-01 17:00,1
15-10-01 16:00,2
15-10-01 15:00,4
15-10-01 14:00,
15-10-01 13:00,8
15-10-01 12:00,10
15-10-01 11:00,12
15-10-01 10:00,7
15-10-01 09:00,2
15-10-01 08:00,1
15-10-01 07:00,1
15-10-01 06:00,1
15-10-01 05:00,1
15-10-01 04:00,1
15-10-01 03:00,1
15-10-01 02:00,1
15-10-01 01:00,1
15-10-01 00:00,1
14-10-01 23:00,1
14-10-01 22:00,1
14-10-01 21:00,1
14-10-01 20:00,1
14-10-01 19:00,1
14-10-01 18:00,1
14-10-01 17:00,1
14-10-01 16:00,1
14-10-01 15:00,1
14-10-01 14:00,
14-10-01 13:00,1
14-10-01 12:00,1
14-10-01 11:00,1
14-10-01 10:00,1
14-10-01 09:00,1
14-10-01 08:00,1
14-10-01 07:00,1
14-10-01 06:00,1
14-10-01 05:00,1
14-10-01 04:00,1
14-10-01 03:00,1
14-10-01 02:00,1
14-10-01 01:00,1
14-10-01 00:00,1
13-10-01 23:00,1
13-10-01 22:00,1
13-10-01 21:00,1
13-10-01 20:00,1
13-10-01 19:00,1
13-10-01 18:00,1
13-10-01 17:00,1
13-10-01 16:00,1
13-10-01 15:00,
13-10-01 14:00,1
13-10-01 13:00,1
13-10-01 12:00,1
13-10-01 11:00,1
13-10-01 10:00,1
13-10-01 09:00,1
13-10-01 08:00,1
13-10-01 07:00,1
13-10-01 06:00,1
13-10-01 05:00,1
13-10-01 04:00,1
13-10-01 03:00,1
13-10-01 02:00,1
13-10-01 01:00,1
13-10-01 00:00,1
