Datum Zeit,Borna SO2
,µg/m³
01-01-06 00:00,3.8
31-12-05 23:00,4.5
31-12-05 22:00,5.8
31-12-05 21:00,5.6
31-12-05 20:00,6.9
31-12-05 19:00,5.9
31-12-05 18:00,10.7
31-12-05 17:00,9.0
31-12-05 16:00,4.3
31-12-05 15:00,6.5
31-12-05 14:00,5.2
31-12-05 13:00,5.2
31-12-05 12:00,5.0
31-12-05 11:00,4.5
31-12-05 10:00,4.5
31-12-05 09:00,3.5
31-12-05 08:00,2.9
31-12-05 07:00,2.6
31-12-05 06:00,3.1
31-12-05 05:00,4.9
31-12-05 04:00,3.6
31-12-05 03:00,2.5
31-12-05 02:00,2.4
31-12-05 01:00,2.2
31-12-05 00:00,2.3
30-12-05 23:00,1.8
30-12-05 22:00,1.9
30-12-05 21:00,2.2
30-12-05 20:00,3.4
30-12-05 19:00,5.5
30-12-05 18:00,6.3
30-12-05 17:00,16.7
30-12-05 16:00,9.6
30-12-05 15:00,7.9
30-12-05 14:00,6.3
30-12-05 13:00,6.1
30-12-05 12:00,7.5
30-12-05 11:00,5.7
30-12-05 10:00,4.3
30-12-05 09:00,3.7
30-12-05 08:00,4.1
30-12-05 07:00,3.9
30-12-05 06:00,4.0
30-12-05 05:00,3.3
30-12-05 04:00,3.5
30-12-05 03:00,3.3
30-12-05 02:00,3.8
30-12-05 01:00,3.2
30-12-05 00:00,3.1
29-12-05 23:00,4.2
29-12-05 22:00,3.2
29-12-05 21:00,3.6
29-12-05 20:00,3.6
29-12-05 19:00,2.9
29-12-05 18:00,3.4
29-12-05 17:00,3.6
29-12-05 16:00,3.7
29-12-05 15:00,2.4
29-12-05 14:00,2.2
29-12-05 13:00,2.0
29-12-05 12:00,2.4
29-12-05 11:00,2.4
29-12-05 10:00,4.1
29-12-05 09:00,3.8
29-12-05 08:00,3.8
29-12-05 07:00,5.1
29-12-05 06:00,4.7
29-12-05 05:00,5.5
29-12-05 04:00,4.9
29-12-05 03:00,2.5
29-12-05 02:00,2.6
29-12-05 01:00,2.9
29-12-05 00:00,2.7
28-12-05 23:00,2.4
28-12-05 22:00,2.0
28-12-05 21:00,2.1
28-12-05 20:00,2.2
28-12-05 19:00,2.5
28-12-05 18:00,3.1
28-12-05 17:00,3.7
28-12-05 16:00,3.7
28-12-05 15:00,3.2
28-12-05 14:00,3.2
28-12-05 13:00,2.9
28-12-05 12:00,2.1
28-12-05 11:00,2.1
28-12-05 10:00,2.2
28-12-05 09:00,2.4
28-12-05 08:00,2.8
28-12-05 07:00,3.0
28-12-05 06:00,2.6
28-12-05 05:00,3.1
28-12-05 04:00,3.6
28-12-05 03:00,4.4
28-12-05 02:00,6.0
28-12-05 01:00,5.5
28-12-05 00:00,6.3
27-12-05 23:00,7.0
27-12-05 22:00,6.2
27-12-05 21:00,10.5
27-12-05 20:00,14.3
27-12-05 19:00,12.0
27-12-05 18:00,6.4
27-12-05 17:00,4.0
27-12-05 16:00,2.8
27-12-05 15:00,3.2
27-12-05 14:00,3.8
27-12-05 13:00,4.4
27-12-05 12:00,3.9
27-12-05 11:00,3.3
27-12-05 10:00,3.6
27-12-05 09:00,4.1
27-12-05 08:00,5.9
27-12-05 07:00,7.5
27-12-05 06:00,4.9
27-12-05 05:00,1.7
27-12-05 04:00,1.6
27-12-05 03:00,1.2
27-12-05 02:00,1.1
27-12-05 01:00,1.2
27-12-05 00:00,1.0
26-12-05 23:00,1.1
26-12-05 22:00,1.0
26-12-05 21:00,1.0
26-12-05 20:00,1.0
26-12-05 19:00,1.1
26-12-05 18:00,1.6
26-12-05 17:00,1.3
26-12-05 16:00,2.6
26-12-05 15:00,4.3
26-12-05 14:00,4.3
26-12-05 13:00,4.2
26-12-05 12:00,12.6
26-12-05 11:00,5.8
26-12-05 10:00,1.1
26-12-05 09:00,1.0
26-12-05 08:00,1.3
26-12-05 07:00,2.1
26-12-05 06:00,1.5
26-12-05 05:00,1.0
26-12-05 04:00,1.0
26-12-05 03:00,1.0
26-12-05 02:00,1.1
26-12-05 01:00,1.0
26-12-05 00:00,1.1
25-12-05 23:00,2.4
25-12-05 22:00,2.8
25-12-05 21:00,3.4
25-12-05 20:00,3.0
25-12-05 19:00,3.3
25-12-05 18:00,3.0
25-12-05 17:00,3.6
25-12-05 16:00,5.6
25-12-05 15:00,4.8
25-12-05 14:00,2.5
25-12-05 13:00,1.9
25-12-05 12:00,2.1
25-12-05 11:00,1.8
25-12-05 10:00,1.4
25-12-05 09:00,2.0
25-12-05 08:00,2.0
25-12-05 07:00,2.1
25-12-05 06:00,3.2
25-12-05 05:00,2.5
25-12-05 04:00,3.2
25-12-05 03:00,3.4
25-12-05 02:00,2.1
25-12-05 01:00,2.1
25-12-05 00:00,2.5
24-12-05 23:00,1.6
24-12-05 22:00,1.6
24-12-05 21:00,2.4
24-12-05 20:00,2.0
24-12-05 19:00,2.5
24-12-05 18:00,2.0
24-12-05 17:00,1.9
24-12-05 16:00,2.0
24-12-05 15:00,1.5
