Datum Zeit,Chemnitz-Mitte NO
,µg/m³
01-05-00 00:00,1
30-04-00 23:00,1
30-04-00 22:00,1
30-04-00 21:00,1
30-04-00 20:00,1
30-04-00 19:00,1
30-04-00 18:00,1
30-04-00 17:00,1
30-04-00 16:00,4
30-04-00 15:00,1
30-04-00 14:00,1
30-04-00 13:00,1
30-04-00 12:00,2
30-04-00 11:00,2
30-04-00 10:00,2
30-04-00 09:00,2
30-04-00 08:00,2
30-04-00 07:00,3
30-04-00 06:00,
30-04-00 05:00,2
30-04-00 04:00,1
30-04-00 03:00,2
30-04-00 02:00,1
30-04-00 01:00,3
30-04-00 00:00,3
29-04-00 23:00,3
29-04-00 22:00,2
29-04-00 21:00,1
29-04-00 20:00,3
29-04-00 19:00,1
29-04-00 18:00,3
29-04-00 17:00,4
29-04-00 16:00,2
29-04-00 15:00,2
29-04-00 14:00,1
29-04-00 13:00,5
29-04-00 12:00,6
29-04-00 11:00,3
29-04-00 10:00,5
29-04-00 09:00,7
29-04-00 08:00,5
29-04-00 07:00,
29-04-00 06:00,1
29-04-00 05:00,1
29-04-00 04:00,1
29-04-00 03:00,1
29-04-00 02:00,1
29-04-00 01:00,1
29-04-00 00:00,1
28-04-00 23:00,1
28-04-00 22:00,1
28-04-00 21:00,1
28-04-00 20:00,1
28-04-00 19:00,1
28-04-00 18:00,2
28-04-00 17:00,3
28-04-00 16:00,3
28-04-00 15:00,2
28-04-00 14:00,4
28-04-00 13:00,5
28-04-00 12:00,5
28-04-00 11:00,4
28-04-00 10:00,5
28-04-00 09:00,6
28-04-00 08:00,5
28-04-00 07:00,
28-04-00 06:00,1
28-04-00 05:00,1
28-04-00 04:00,1
28-04-00 03:00,1
28-04-00 02:00,1
28-04-00 01:00,1
28-04-00 00:00,1
27-04-00 23:00,1
27-04-00 22:00,1
27-04-00 21:00,1
27-04-00 20:00,2
27-04-00 19:00,1
27-04-00 18:00,1
27-04-00 17:00,3
27-04-00 16:00,3
27-04-00 15:00,2
27-04-00 14:00,3
27-04-00 13:00,8
27-04-00 12:00,4
27-04-00 11:00,6
27-04-00 10:00,6
27-04-00 09:00,9
27-04-00 08:00,
27-04-00 07:00,29
27-04-00 06:00,26
27-04-00 05:00,3
27-04-00 04:00,1
27-04-00 03:00,1
27-04-00 02:00,1
27-04-00 01:00,1
