Datum Zeit,Annaberg-Buchholz SO2
,µg/m³
01-10-04 00:00,1.1
30-09-04 23:00,1.0
30-09-04 22:00,1.0
30-09-04 21:00,1.0
30-09-04 20:00,1.0
30-09-04 19:00,1.0
30-09-04 18:00,1.0
30-09-04 17:00,1.0
30-09-04 16:00,1.0
30-09-04 15:00,1.0
30-09-04 14:00,1.0
30-09-04 13:00,1.0
30-09-04 12:00,1.0
30-09-04 11:00,1.0
30-09-04 10:00,1.0
30-09-04 09:00,1.0
30-09-04 08:00,1.0
30-09-04 07:00,1.0
30-09-04 06:00,1.0
30-09-04 05:00,1.0
30-09-04 04:00,1.0
30-09-04 03:00,1.0
30-09-04 02:00,1.0
30-09-04 01:00,1.0
30-09-04 00:00,1.0
29-09-04 23:00,1.0
29-09-04 22:00,1.0
29-09-04 21:00,1.0
29-09-04 20:00,1.0
29-09-04 19:00,1.1
29-09-04 18:00,1.8
29-09-04 17:00,1.1
29-09-04 16:00,1.7
29-09-04 15:00,2.3
29-09-04 14:00,1.4
29-09-04 13:00,1.0
29-09-04 12:00,1.6
29-09-04 11:00,1.4
29-09-04 10:00,2.7
29-09-04 09:00,3.6
29-09-04 08:00,4.1
29-09-04 07:00,4.2
29-09-04 06:00,2.6
29-09-04 05:00,1.0
29-09-04 04:00,1.0
29-09-04 03:00,1.0
29-09-04 02:00,1.0
29-09-04 01:00,1.0
29-09-04 00:00,1.0
28-09-04 23:00,1.0
28-09-04 22:00,1.0
28-09-04 21:00,1.0
28-09-04 20:00,1.0
28-09-04 19:00,1.0
28-09-04 18:00,1.0
28-09-04 17:00,1.0
28-09-04 16:00,1.0
28-09-04 15:00,1.0
28-09-04 14:00,1.5
28-09-04 13:00,1.0
28-09-04 12:00,1.5
28-09-04 11:00,1.0
28-09-04 10:00,1.0
28-09-04 09:00,1.0
28-09-04 08:00,1.0
28-09-04 07:00,1.0
28-09-04 06:00,1.0
28-09-04 05:00,1.0
28-09-04 04:00,1.0
28-09-04 03:00,1.0
28-09-04 02:00,1.0
28-09-04 01:00,1.0
28-09-04 00:00,1.0
27-09-04 23:00,1.0
27-09-04 22:00,1.0
27-09-04 21:00,1.3
27-09-04 20:00,1.1
27-09-04 19:00,1.3
27-09-04 18:00,1.5
27-09-04 17:00,1.1
27-09-04 16:00,1.5
27-09-04 15:00,1.9
