Datum Zeit,Schwartenberg SO2
,µg/m³
01-07-00 00:00,8.4
30-06-00 23:00,7.6
30-06-00 22:00,7.5
30-06-00 21:00,4.5
30-06-00 20:00,1.9
30-06-00 19:00,
30-06-00 18:00,1.1
30-06-00 17:00,1.0
30-06-00 16:00,1.0
30-06-00 15:00,1.0
30-06-00 14:00,1.0
30-06-00 13:00,1.0
30-06-00 12:00,1.0
30-06-00 11:00,1.0
30-06-00 10:00,1.2
30-06-00 09:00,1.0
30-06-00 08:00,1.3
30-06-00 07:00,1.0
30-06-00 06:00,1.0
30-06-00 05:00,1.2
30-06-00 04:00,1.0
30-06-00 03:00,1.0
30-06-00 02:00,1.0
30-06-00 01:00,1.0
30-06-00 00:00,1.0
29-06-00 23:00,1.1
29-06-00 22:00,1.0
29-06-00 21:00,1.8
29-06-00 20:00,1.0
29-06-00 19:00,
29-06-00 18:00,1.0
29-06-00 17:00,1.2
29-06-00 16:00,1.0
29-06-00 15:00,1.0
29-06-00 14:00,1.0
29-06-00 13:00,1.0
29-06-00 12:00,1.0
29-06-00 11:00,1.0
29-06-00 10:00,6.1
29-06-00 09:00,3.1
29-06-00 08:00,1.0
29-06-00 07:00,1.5
29-06-00 06:00,1.8
29-06-00 05:00,2.5
29-06-00 04:00,2.2
29-06-00 03:00,2.5
29-06-00 02:00,3.6
29-06-00 01:00,1.4
29-06-00 00:00,1.0
28-06-00 23:00,1.0
28-06-00 22:00,1.0
28-06-00 21:00,1.0
28-06-00 20:00,
28-06-00 19:00,2.1
28-06-00 18:00,1.0
28-06-00 17:00,1.0
28-06-00 16:00,1.0
28-06-00 15:00,1.0
28-06-00 14:00,1.0
28-06-00 13:00,1.0
28-06-00 12:00,1.0
28-06-00 11:00,1.0
28-06-00 10:00,1.0
28-06-00 09:00,1.7
28-06-00 08:00,3.8
28-06-00 07:00,2.0
28-06-00 06:00,1.0
28-06-00 05:00,1.1
28-06-00 04:00,1.0
28-06-00 03:00,1.0
28-06-00 02:00,1.0
28-06-00 01:00,1.0
28-06-00 00:00,1.0
27-06-00 23:00,1.0
27-06-00 22:00,1.0
27-06-00 21:00,1.0
27-06-00 20:00,
27-06-00 19:00,1.0
27-06-00 18:00,1.0
27-06-00 17:00,1.0
27-06-00 16:00,1.0
27-06-00 15:00,1.0
27-06-00 14:00,1.0
27-06-00 13:00,1.0
27-06-00 12:00,1.0
27-06-00 11:00,1.0
