Datum Zeit,Glauchau SO2
,µg/m³
01-07-00 00:00,1.3
30-06-00 23:00,1.0
30-06-00 22:00,1.3
30-06-00 21:00,1.6
30-06-00 20:00,2.4
30-06-00 19:00,3.1
30-06-00 18:00,1.0
30-06-00 17:00,1.0
30-06-00 16:00,1.0
30-06-00 15:00,1.0
30-06-00 14:00,1.0
30-06-00 13:00,1.0
30-06-00 12:00,1.0
30-06-00 11:00,1.0
30-06-00 10:00,1.0
30-06-00 09:00,
30-06-00 08:00,1.0
30-06-00 07:00,1.2
30-06-00 06:00,1.0
30-06-00 05:00,1.0
30-06-00 04:00,1.0
30-06-00 03:00,1.0
30-06-00 02:00,1.0
30-06-00 01:00,1.0
30-06-00 00:00,1.0
29-06-00 23:00,1.0
29-06-00 22:00,1.0
29-06-00 21:00,1.0
29-06-00 20:00,1.0
29-06-00 19:00,1.0
29-06-00 18:00,1.0
29-06-00 17:00,1.0
29-06-00 16:00,1.0
29-06-00 15:00,1.0
29-06-00 14:00,1.0
29-06-00 13:00,1.0
29-06-00 12:00,1.0
29-06-00 11:00,1.0
29-06-00 10:00,1.0
29-06-00 09:00,
29-06-00 08:00,1.3
29-06-00 07:00,1.5
29-06-00 06:00,1.4
29-06-00 05:00,1.0
29-06-00 04:00,1.0
29-06-00 03:00,1.0
29-06-00 02:00,1.0
29-06-00 01:00,1.0
29-06-00 00:00,1.0
28-06-00 23:00,1.0
28-06-00 22:00,1.0
28-06-00 21:00,1.0
28-06-00 20:00,1.7
28-06-00 19:00,1.5
28-06-00 18:00,1.0
28-06-00 17:00,1.0
28-06-00 16:00,1.0
28-06-00 15:00,1.0
28-06-00 14:00,1.0
28-06-00 13:00,1.0
28-06-00 12:00,1.0
28-06-00 11:00,1.0
28-06-00 10:00,
28-06-00 09:00,2.5
28-06-00 08:00,4.3
28-06-00 07:00,1.0
28-06-00 06:00,1.0
28-06-00 05:00,1.0
28-06-00 04:00,1.0
28-06-00 03:00,1.0
28-06-00 02:00,1.0
28-06-00 01:00,1.0
28-06-00 00:00,1.0
27-06-00 23:00,1.0
27-06-00 22:00,1.0
27-06-00 21:00,1.0
27-06-00 20:00,1.0
27-06-00 19:00,1.0
27-06-00 18:00,1.0
27-06-00 17:00,1.0
27-06-00 16:00,1.0
27-06-00 15:00,1.0
27-06-00 14:00,1.0
27-06-00 13:00,1.0
27-06-00 12:00,1.0
27-06-00 11:00,1.0
27-06-00 10:00,
27-06-00 09:00,1.0
27-06-00 08:00,1.0
27-06-00 07:00,1.0
27-06-00 06:00,1.0
27-06-00 05:00,1.0
27-06-00 04:00,1.0
27-06-00 03:00,1.0
27-06-00 02:00,1.0
27-06-00 01:00,1.0
27-06-00 00:00,1.0
26-06-00 23:00,1.0
26-06-00 22:00,1.0
26-06-00 21:00,1.0
26-06-00 20:00,1.0
26-06-00 19:00,1.0
26-06-00 18:00,1.0
26-06-00 17:00,1.0
26-06-00 16:00,1.0
26-06-00 15:00,1.0
26-06-00 14:00,1.0
26-06-00 13:00,1.0
26-06-00 12:00,1.0
26-06-00 11:00,
26-06-00 10:00,1.0
26-06-00 09:00,1.0
26-06-00 08:00,1.0
26-06-00 07:00,1.0
26-06-00 06:00,1.0
26-06-00 05:00,1.0
26-06-00 04:00,1.0
26-06-00 03:00,1.0
26-06-00 02:00,1.0
26-06-00 01:00,1.0
26-06-00 00:00,1.0
25-06-00 23:00,1.0
25-06-00 22:00,1.0
25-06-00 21:00,1.0
25-06-00 20:00,1.0
25-06-00 19:00,1.0
25-06-00 18:00,1.0
25-06-00 17:00,1.0
25-06-00 16:00,1.0
25-06-00 15:00,1.0
25-06-00 14:00,1.0
25-06-00 13:00,1.0
25-06-00 12:00,1.0
25-06-00 11:00,
25-06-00 10:00,1.0
25-06-00 09:00,1.0
25-06-00 08:00,1.0
25-06-00 07:00,1.0
25-06-00 06:00,1.0
25-06-00 05:00,1.0
25-06-00 04:00,1.0
25-06-00 03:00,1.0
25-06-00 02:00,1.0
25-06-00 01:00,1.0
25-06-00 00:00,1.0
24-06-00 23:00,1.0
24-06-00 22:00,1.0
24-06-00 21:00,1.0
24-06-00 20:00,1.0
24-06-00 19:00,1.0
24-06-00 18:00,1.0
24-06-00 17:00,1.0
24-06-00 16:00,1.0
24-06-00 15:00,1.0
24-06-00 14:00,1.0
24-06-00 13:00,1.0
24-06-00 12:00,
24-06-00 11:00,1.0
