Datum Zeit,Chemnitz-Mitte SO2
,µg/m³
01-07-00 00:00,1.9
30-06-00 23:00,1.7
30-06-00 22:00,1.8
30-06-00 21:00,2.4
30-06-00 20:00,3.2
30-06-00 19:00,3.4
30-06-00 18:00,1.0
30-06-00 17:00,1.0
30-06-00 16:00,1.0
30-06-00 15:00,1.0
30-06-00 14:00,1.0
30-06-00 13:00,1.0
30-06-00 12:00,1.0
30-06-00 11:00,1.0
30-06-00 10:00,1.0
30-06-00 09:00,1.0
30-06-00 08:00,
30-06-00 07:00,1.2
30-06-00 06:00,1.0
30-06-00 05:00,1.0
30-06-00 04:00,1.0
30-06-00 03:00,1.0
30-06-00 02:00,1.0
30-06-00 01:00,1.0
30-06-00 00:00,1.0
29-06-00 23:00,1.0
29-06-00 22:00,1.0
29-06-00 21:00,1.0
29-06-00 20:00,1.0
29-06-00 19:00,1.0
29-06-00 18:00,1.0
29-06-00 17:00,1.0
29-06-00 16:00,1.0
29-06-00 15:00,1.0
29-06-00 14:00,1.0
29-06-00 13:00,1.0
29-06-00 12:00,1.0
29-06-00 11:00,1.0
29-06-00 10:00,1.0
29-06-00 09:00,
29-06-00 08:00,16.6
29-06-00 07:00,2.6
29-06-00 06:00,1.4
29-06-00 05:00,2.1
29-06-00 04:00,1.8
29-06-00 03:00,1.0
29-06-00 02:00,1.0
29-06-00 01:00,1.0
29-06-00 00:00,1.2
28-06-00 23:00,2.0
28-06-00 22:00,4.5
28-06-00 21:00,5.5
28-06-00 20:00,3.3
28-06-00 19:00,2.3
28-06-00 18:00,1.0
28-06-00 17:00,1.0
28-06-00 16:00,1.0
28-06-00 15:00,1.0
28-06-00 14:00,1.0
28-06-00 13:00,1.0
28-06-00 12:00,1.0
28-06-00 11:00,1.0
28-06-00 10:00,1.0
28-06-00 09:00,
28-06-00 08:00,3.4
28-06-00 07:00,1.6
28-06-00 06:00,1.0
28-06-00 05:00,1.0
28-06-00 04:00,1.0
28-06-00 03:00,1.0
28-06-00 02:00,1.0
28-06-00 01:00,1.0
28-06-00 00:00,1.0
27-06-00 23:00,1.0
27-06-00 22:00,1.0
27-06-00 21:00,1.0
27-06-00 20:00,1.0
27-06-00 19:00,1.0
27-06-00 18:00,1.0
27-06-00 17:00,1.0
27-06-00 16:00,1.0
27-06-00 15:00,1.0
27-06-00 14:00,1.0
27-06-00 13:00,1.0
27-06-00 12:00,1.0
27-06-00 11:00,1.0
27-06-00 10:00,
27-06-00 09:00,1.0
27-06-00 08:00,1.0
27-06-00 07:00,1.0
27-06-00 06:00,1.0
27-06-00 05:00,1.0
27-06-00 04:00,1.0
