Datum Zeit,Borna SO2
,µg/m³
01-02-03 00:00,3.2
31-01-03 23:00,4.2
31-01-03 22:00,4.1
31-01-03 21:00,2.9
31-01-03 20:00,2.8
31-01-03 19:00,3.0
31-01-03 18:00,4.2
31-01-03 17:00,4.0
31-01-03 16:00,4.0
31-01-03 15:00,3.9
31-01-03 14:00,4.2
31-01-03 13:00,4.5
31-01-03 12:00,6.0
31-01-03 11:00,7.7
31-01-03 10:00,11.3
31-01-03 09:00,5.3
31-01-03 08:00,5.4
31-01-03 07:00,4.8
31-01-03 06:00,2.6
31-01-03 05:00,2.3
31-01-03 04:00,1.8
31-01-03 03:00,1.8
31-01-03 02:00,1.9
31-01-03 01:00,
31-01-03 00:00,2.0
30-01-03 23:00,2.2
30-01-03 22:00,2.5
30-01-03 21:00,2.6
30-01-03 20:00,2.4
30-01-03 19:00,3.2
30-01-03 18:00,2.9
30-01-03 17:00,2.8
30-01-03 16:00,2.8
30-01-03 15:00,2.1
30-01-03 14:00,2.4
30-01-03 13:00,2.2
30-01-03 12:00,2.1
30-01-03 11:00,2.8
30-01-03 10:00,2.3
30-01-03 09:00,2.9
30-01-03 08:00,3.4
30-01-03 07:00,1.9
30-01-03 06:00,1.0
30-01-03 05:00,1.0
30-01-03 04:00,1.0
30-01-03 03:00,1.0
30-01-03 02:00,1.0
30-01-03 01:00,
30-01-03 00:00,1.6
29-01-03 23:00,1.4
29-01-03 22:00,1.9
29-01-03 21:00,2.7
29-01-03 20:00,1.3
29-01-03 19:00,2.2
29-01-03 18:00,1.6
29-01-03 17:00,1.9
29-01-03 16:00,2.0
29-01-03 15:00,1.8
29-01-03 14:00,2.1
29-01-03 13:00,2.0
29-01-03 12:00,1.8
29-01-03 11:00,2.0
29-01-03 10:00,1.1
29-01-03 09:00,1.1
29-01-03 08:00,1.7
29-01-03 07:00,1.0
29-01-03 06:00,1.0
29-01-03 05:00,1.0
29-01-03 04:00,1.0
29-01-03 03:00,1.0
29-01-03 02:00,1.0
29-01-03 01:00,
29-01-03 00:00,1.7
28-01-03 23:00,2.4
28-01-03 22:00,2.3
28-01-03 21:00,2.1
28-01-03 20:00,2.8
28-01-03 19:00,4.1
28-01-03 18:00,2.8
28-01-03 17:00,2.4
28-01-03 16:00,3.3
28-01-03 15:00,2.8
28-01-03 14:00,2.9
28-01-03 13:00,2.4
28-01-03 12:00,2.7
28-01-03 11:00,3.0
28-01-03 10:00,2.8
28-01-03 09:00,3.2
28-01-03 08:00,2.3
28-01-03 07:00,3.6
28-01-03 06:00,3.5
28-01-03 05:00,3.3
28-01-03 04:00,3.3
28-01-03 03:00,3.3
28-01-03 02:00,4.1
28-01-03 01:00,
28-01-03 00:00,4.3
27-01-03 23:00,4.2
27-01-03 22:00,4.1
27-01-03 21:00,4.8
27-01-03 20:00,4.6
27-01-03 19:00,3.8
27-01-03 18:00,3.4
27-01-03 17:00,3.4
27-01-03 16:00,3.5
27-01-03 15:00,3.5
27-01-03 14:00,3.9
27-01-03 13:00,3.3
27-01-03 12:00,3.2
27-01-03 11:00,3.6
27-01-03 10:00,2.7
27-01-03 09:00,2.5
27-01-03 08:00,2.7
27-01-03 07:00,2.2
27-01-03 06:00,2.0
27-01-03 05:00,1.2
27-01-03 04:00,1.6
27-01-03 03:00,2.7
27-01-03 02:00,2.5
27-01-03 01:00,3.3
27-01-03 00:00,2.9
26-01-03 23:00,3.2
26-01-03 22:00,3.1
26-01-03 21:00,2.8
26-01-03 20:00,3.4
26-01-03 19:00,5.4
26-01-03 18:00,10.4
26-01-03 17:00,3.0
26-01-03 16:00,3.7
26-01-03 15:00,5.5
26-01-03 14:00,6.4
26-01-03 13:00,4.6
26-01-03 12:00,2.9
26-01-03 11:00,2.7
