Datum Zeit,Radebeul-Wahnsdorf NO
,µg/m³
01-02-03 00:00,1
31-01-03 23:00,1
31-01-03 22:00,1
31-01-03 21:00,1
31-01-03 20:00,1
31-01-03 19:00,1
31-01-03 18:00,1
31-01-03 17:00,1
31-01-03 16:00,2
31-01-03 15:00,2
31-01-03 14:00,3
31-01-03 13:00,3
31-01-03 12:00,3
31-01-03 11:00,4
31-01-03 10:00,6
31-01-03 09:00,6
31-01-03 08:00,5
31-01-03 07:00,4
31-01-03 06:00,1
31-01-03 05:00,1
31-01-03 04:00,1
31-01-03 03:00,1
31-01-03 02:00,1
31-01-03 01:00,1
31-01-03 00:00,1
30-01-03 23:00,1
30-01-03 22:00,1
30-01-03 21:00,1
30-01-03 20:00,1
30-01-03 19:00,1
30-01-03 18:00,
30-01-03 17:00,1
30-01-03 16:00,2
30-01-03 15:00,
30-01-03 14:00,2
30-01-03 13:00,5
30-01-03 12:00,14
30-01-03 11:00,14
30-01-03 10:00,16
30-01-03 09:00,1
30-01-03 08:00,1
30-01-03 07:00,1
30-01-03 06:00,1
30-01-03 05:00,1
30-01-03 04:00,1
30-01-03 03:00,1
30-01-03 02:00,1
30-01-03 01:00,1
30-01-03 00:00,1
29-01-03 23:00,1
29-01-03 22:00,1
29-01-03 21:00,1
29-01-03 20:00,1
29-01-03 19:00,1
29-01-03 18:00,1
29-01-03 17:00,1
29-01-03 16:00,1
29-01-03 15:00,1
29-01-03 14:00,1
29-01-03 13:00,1
29-01-03 12:00,1
29-01-03 11:00,1
29-01-03 10:00,1
29-01-03 09:00,1
29-01-03 08:00,1
29-01-03 07:00,1
29-01-03 06:00,1
29-01-03 05:00,1
29-01-03 04:00,1
29-01-03 03:00,1
29-01-03 02:00,1
29-01-03 01:00,1
29-01-03 00:00,1
28-01-03 23:00,1
28-01-03 22:00,1
28-01-03 21:00,1
28-01-03 20:00,1
28-01-03 19:00,1
28-01-03 18:00,1
28-01-03 17:00,1
28-01-03 16:00,1
28-01-03 15:00,1
28-01-03 14:00,1
28-01-03 13:00,1
28-01-03 12:00,1
28-01-03 11:00,1
28-01-03 10:00,1
28-01-03 09:00,1
28-01-03 08:00,1
28-01-03 07:00,1
28-01-03 06:00,1
28-01-03 05:00,1
28-01-03 04:00,1
28-01-03 03:00,1
28-01-03 02:00,1
28-01-03 01:00,1
28-01-03 00:00,1
27-01-03 23:00,1
27-01-03 22:00,1
27-01-03 21:00,1
27-01-03 20:00,1
27-01-03 19:00,1
27-01-03 18:00,1
27-01-03 17:00,1
27-01-03 16:00,1
27-01-03 15:00,2
27-01-03 14:00,2
27-01-03 13:00,2
27-01-03 12:00,2
27-01-03 11:00,1
27-01-03 10:00,1
27-01-03 09:00,1
27-01-03 08:00,1
27-01-03 07:00,1
27-01-03 06:00,1
27-01-03 05:00,1
27-01-03 04:00,1
27-01-03 03:00,1
27-01-03 02:00,1
27-01-03 01:00,1
27-01-03 00:00,1
26-01-03 23:00,1
26-01-03 22:00,1
26-01-03 21:00,1
26-01-03 20:00,1
26-01-03 19:00,1
26-01-03 18:00,1
26-01-03 17:00,1
26-01-03 16:00,1
26-01-03 15:00,1
26-01-03 14:00,1
26-01-03 13:00,1
26-01-03 12:00,2
26-01-03 11:00,2
26-01-03 10:00,1
26-01-03 09:00,1
26-01-03 08:00,1
26-01-03 07:00,1
26-01-03 06:00,1
26-01-03 05:00,1
26-01-03 04:00,1
26-01-03 03:00,1
26-01-03 02:00,1
26-01-03 01:00,1
26-01-03 00:00,1
25-01-03 23:00,3
25-01-03 22:00,4
25-01-03 21:00,2
25-01-03 20:00,1
25-01-03 19:00,6
25-01-03 18:00,5
25-01-03 17:00,2
25-01-03 16:00,5
25-01-03 15:00,2
25-01-03 14:00,1
25-01-03 13:00,1
25-01-03 12:00,1
25-01-03 11:00,1
25-01-03 10:00,1
25-01-03 09:00,1
25-01-03 08:00,1
25-01-03 07:00,1
25-01-03 06:00,1
25-01-03 05:00,1
25-01-03 04:00,1
25-01-03 03:00,1
25-01-03 02:00,1
25-01-03 01:00,1
25-01-03 00:00,1
24-01-03 23:00,1
24-01-03 22:00,1
24-01-03 21:00,1
24-01-03 20:00,1
24-01-03 19:00,1
24-01-03 18:00,1
24-01-03 17:00,1
24-01-03 16:00,2
24-01-03 15:00,5
24-01-03 14:00,8
24-01-03 13:00,8
24-01-03 12:00,5
24-01-03 11:00,6
24-01-03 10:00,6
24-01-03 09:00,5
24-01-03 08:00,9
24-01-03 07:00,6
24-01-03 06:00,1
24-01-03 05:00,1
24-01-03 04:00,1
24-01-03 03:00,1
24-01-03 02:00,1
24-01-03 01:00,1
24-01-03 00:00,1
23-01-03 23:00,1
23-01-03 22:00,1
23-01-03 21:00,3
23-01-03 20:00,3
23-01-03 19:00,1
23-01-03 18:00,1
23-01-03 17:00,1
23-01-03 16:00,3
23-01-03 15:00,2
23-01-03 14:00,10
23-01-03 13:00,31
23-01-03 12:00,43
