Datum Zeit,Chemnitz-Mitte SO2
,µg/m³
01-02-03 00:00,3.2
31-01-03 23:00,3.0
31-01-03 22:00,3.5
31-01-03 21:00,3.1
31-01-03 20:00,2.8
31-01-03 19:00,2.7
31-01-03 18:00,2.3
31-01-03 17:00,2.9
31-01-03 16:00,3.2
31-01-03 15:00,4.0
31-01-03 14:00,4.8
31-01-03 13:00,6.1
31-01-03 12:00,7.7
31-01-03 11:00,13.0
31-01-03 10:00,11.0
31-01-03 09:00,9.3
31-01-03 08:00,2.8
31-01-03 07:00,2.5
31-01-03 06:00,2.1
31-01-03 05:00,1.9
31-01-03 04:00,1.7
31-01-03 03:00,2.0
31-01-03 02:00,1.7
31-01-03 01:00,1.5
31-01-03 00:00,1.0
30-01-03 23:00,1.0
30-01-03 22:00,1.0
30-01-03 21:00,1.0
30-01-03 20:00,1.3
30-01-03 19:00,1.2
30-01-03 18:00,1.0
30-01-03 17:00,1.0
30-01-03 16:00,1.0
30-01-03 15:00,1.0
30-01-03 14:00,1.0
30-01-03 13:00,1.0
30-01-03 12:00,1.0
30-01-03 11:00,1.0
30-01-03 10:00,1.0
30-01-03 09:00,1.0
30-01-03 08:00,1.9
30-01-03 07:00,1.0
30-01-03 06:00,1.0
30-01-03 05:00,1.0
30-01-03 04:00,1.0
30-01-03 03:00,1.0
30-01-03 02:00,1.0
30-01-03 01:00,1.2
30-01-03 00:00,1.7
29-01-03 23:00,1.6
29-01-03 22:00,1.1
29-01-03 21:00,1.1
29-01-03 20:00,1.0
29-01-03 19:00,1.0
29-01-03 18:00,1.0
29-01-03 17:00,1.0
29-01-03 16:00,1.0
29-01-03 15:00,1.0
29-01-03 14:00,1.0
29-01-03 13:00,1.0
29-01-03 12:00,1.0
29-01-03 11:00,1.0
29-01-03 10:00,1.0
29-01-03 09:00,1.0
29-01-03 08:00,1.0
29-01-03 07:00,1.0
29-01-03 06:00,1.0
29-01-03 05:00,1.0
29-01-03 04:00,1.0
29-01-03 03:00,1.0
29-01-03 02:00,1.0
29-01-03 01:00,1.0
29-01-03 00:00,1.0
28-01-03 23:00,1.0
28-01-03 22:00,1.0
28-01-03 21:00,1.0
28-01-03 20:00,1.0
28-01-03 19:00,1.0
28-01-03 18:00,1.1
28-01-03 17:00,1.1
28-01-03 16:00,1.2
28-01-03 15:00,1.4
28-01-03 14:00,1.0
28-01-03 13:00,1.0
28-01-03 12:00,1.0
28-01-03 11:00,1.0
28-01-03 10:00,1.3
28-01-03 09:00,1.0
28-01-03 08:00,1.1
28-01-03 07:00,1.2
28-01-03 06:00,1.4
28-01-03 05:00,1.3
28-01-03 04:00,1.6
28-01-03 03:00,1.6
28-01-03 02:00,1.1
28-01-03 01:00,1.4
28-01-03 00:00,1.0
27-01-03 23:00,1.0
27-01-03 22:00,1.0
27-01-03 21:00,1.0
27-01-03 20:00,1.0
27-01-03 19:00,1.0
27-01-03 18:00,1.0
27-01-03 17:00,1.0
27-01-03 16:00,1.0
27-01-03 15:00,1.0
27-01-03 14:00,1.0
27-01-03 13:00,1.0
27-01-03 12:00,1.0
27-01-03 11:00,1.0
27-01-03 10:00,1.0
27-01-03 09:00,1.0
27-01-03 08:00,1.0
27-01-03 07:00,1.0
27-01-03 06:00,1.0
27-01-03 05:00,1.0
27-01-03 04:00,1.0
27-01-03 03:00,1.1
27-01-03 02:00,1.0
27-01-03 01:00,1.0
27-01-03 00:00,1.0
26-01-03 23:00,1.0
26-01-03 22:00,1.0
26-01-03 21:00,1.0
26-01-03 20:00,1.0
26-01-03 19:00,1.0
26-01-03 18:00,1.0
26-01-03 17:00,1.0
26-01-03 16:00,1.0
26-01-03 15:00,1.0
26-01-03 14:00,1.0
26-01-03 13:00,1.2
