Datum Zeit,Leipzig-West BEN
26-09-00 01:00,1.1
26-09-00 00:00,1.3
25-09-00 23:00,1.4
25-09-00 22:00,1.6
25-09-00 21:00,1.8
25-09-00 20:00,1.8
25-09-00 19:00,2.0
25-09-00 18:00,2.2
25-09-00 17:00,2.1
25-09-00 16:00,1.9
25-09-00 15:00,1.8
25-09-00 14:00,1.5
25-09-00 13:00,1.6
25-09-00 12:00,1.4
25-09-00 11:00,1.7
25-09-00 10:00,2.6
25-09-00 09:00,4.1
25-09-00 08:00,3.0
25-09-00 07:00,3.1
25-09-00 06:00,2.0
25-09-00 05:00,1.5
25-09-00 04:00,1.5
25-09-00 03:00,1.4
25-09-00 02:00,1.4
25-09-00 01:00,1.3
25-09-00 00:00,1.4
24-09-00 23:00,1.4
24-09-00 22:00,1.3
24-09-00 21:00,1.2
24-09-00 20:00,1.3
24-09-00 19:00,1.3
24-09-00 18:00,1.1
24-09-00 17:00,1.0
24-09-00 16:00,1.0
24-09-00 15:00,1.0
24-09-00 14:00,1.0
24-09-00 13:00,1.1
24-09-00 12:00,1.1
24-09-00 11:00,1.2
24-09-00 10:00,1.3
24-09-00 09:00,1.3
24-09-00 08:00,1.3
24-09-00 07:00,1.1
24-09-00 06:00,1.1
24-09-00 05:00,1.0
24-09-00 04:00,0.9
24-09-00 03:00,0.9
24-09-00 02:00,0.9
24-09-00 01:00,0.8
24-09-00 00:00,0.8
23-09-00 23:00,0.8
23-09-00 22:00,0.9
23-09-00 21:00,1.0
23-09-00 20:00,1.1
23-09-00 19:00,1.0
23-09-00 18:00,0.7
23-09-00 17:00,0.7
23-09-00 16:00,0.8
23-09-00 15:00,
23-09-00 14:00,
23-09-00 13:00,
23-09-00 12:00,
23-09-00 11:00,4.3
23-09-00 10:00,5.0
23-09-00 09:00,4.3
23-09-00 08:00,3.5
23-09-00 07:00,3.5
23-09-00 06:00,3.7
23-09-00 05:00,4.0
23-09-00 04:00,4.5
23-09-00 03:00,
23-09-00 02:00,
23-09-00 01:00,
23-09-00 00:00,
22-09-00 23:00,
22-09-00 22:00,3.8
22-09-00 21:00,3.5
22-09-00 20:00,4.8
22-09-00 19:00,4.4
22-09-00 18:00,2.5
22-09-00 17:00,2.1
22-09-00 16:00,2.5
22-09-00 15:00,2.2
22-09-00 14:00,1.7
22-09-00 13:00,1.9
22-09-00 12:00,1.8
22-09-00 11:00,2.0
22-09-00 10:00,1.9
22-09-00 09:00,2.0
22-09-00 08:00,1.7
22-09-00 07:00,2.1
22-09-00 06:00,1.4
22-09-00 05:00,1.1
22-09-00 04:00,1.1
22-09-00 03:00,1.1
22-09-00 02:00,1.1
22-09-00 01:00,1.1
22-09-00 00:00,1.0
21-09-00 23:00,1.1
21-09-00 22:00,1.1
21-09-00 21:00,1.2
21-09-00 20:00,1.2
21-09-00 19:00,1.3
21-09-00 18:00,1.4
21-09-00 17:00,1.4
21-09-00 16:00,1.3
21-09-00 15:00,1.4
21-09-00 14:00,1.3
21-09-00 13:00,1.2
21-09-00 12:00,1.2
21-09-00 11:00,1.2
21-09-00 10:00,1.2
21-09-00 09:00,1.2
21-09-00 08:00,1.1
21-09-00 07:00,1.2
21-09-00 06:00,1.0
21-09-00 05:00,0.9
21-09-00 04:00,0.9
21-09-00 03:00,0.9
21-09-00 02:00,0.9
21-09-00 01:00,1.0
21-09-00 00:00,1.0
20-09-00 23:00,1.1
20-09-00 22:00,1.1
20-09-00 21:00,1.1
20-09-00 20:00,1.2
20-09-00 19:00,1.1
20-09-00 18:00,1.1
20-09-00 17:00,1.1
20-09-00 16:00,1.1
20-09-00 15:00,1.3
20-09-00 14:00,1.3
20-09-00 13:00,1.4
20-09-00 12:00,1.5
20-09-00 11:00,1.7
20-09-00 10:00,1.6
20-09-00 09:00,1.6
20-09-00 08:00,1.8
20-09-00 07:00,1.9
20-09-00 06:00,1.5
20-09-00 05:00,1.3
20-09-00 04:00,1.2
20-09-00 03:00,1.2
20-09-00 02:00,1.2
20-09-00 01:00,1.0
20-09-00 00:00,1.0
19-09-00 23:00,0.9
19-09-00 22:00,0.9
19-09-00 21:00,0.9
19-09-00 20:00,0.9
19-09-00 19:00,1.0
19-09-00 18:00,0.9
19-09-00 17:00,0.9
19-09-00 16:00,1.0
19-09-00 15:00,1.0
19-09-00 14:00,1.0
19-09-00 13:00,1.0
19-09-00 12:00,1.1
19-09-00 11:00,1.2
19-09-00 10:00,1.5
19-09-00 09:00,1.6
19-09-00 08:00,
19-09-00 07:00,
19-09-00 06:00,
19-09-00 05:00,
19-09-00 04:00,
19-09-00 03:00,0.7
19-09-00 02:00,0.6
19-09-00 01:00,0.6
19-09-00 00:00,0.7
18-09-00 23:00,0.7
18-09-00 22:00,0.7
18-09-00 21:00,0.8
18-09-00 20:00,1.1
18-09-00 19:00,1.0
18-09-00 18:00,0.9
18-09-00 17:00,0.8
18-09-00 16:00,0.9
18-09-00 15:00,0.9
18-09-00 14:00,0.9
18-09-00 13:00,0.9
18-09-00 12:00,1.0
18-09-00 11:00,1.0
18-09-00 10:00,1.3
18-09-00 09:00,1.4
18-09-00 08:00,1.3
18-09-00 07:00,1.4
18-09-00 06:00,1.5
18-09-00 05:00,1.0
18-09-00 04:00,0.9
18-09-00 03:00,0.9
18-09-00 02:00,1.0
18-09-00 01:00,1.0
18-09-00 00:00,1.0
17-09-00 23:00,1.0
17-09-00 22:00,1.0
17-09-00 21:00,1.0
17-09-00 20:00,0.9
17-09-00 19:00,0.8
17-09-00 18:00,0.6
17-09-00 17:00,0.6
17-09-00 16:00,0.6
17-09-00 15:00,0.6
17-09-00 14:00,0.7
17-09-00 13:00,0.5
17-09-00 12:00,0.5
17-09-00 11:00,0.7
17-09-00 10:00,0.6
17-09-00 09:00,0.8
17-09-00 08:00,0.7
17-09-00 07:00,0.6
17-09-00 06:00,0.6
17-09-00 05:00,0.6
17-09-00 04:00,0.4
17-09-00 03:00,0.4
17-09-00 02:00,0.5
17-09-00 01:00,0.5
17-09-00 00:00,0.5
16-09-00 23:00,0.6
16-09-00 22:00,0.6
16-09-00 21:00,0.6
16-09-00 20:00,0.7
16-09-00 19:00,0.7
16-09-00 18:00,0.7
16-09-00 17:00,0.6
16-09-00 16:00,0.8
16-09-00 15:00,0.9
16-09-00 14:00,0.8
16-09-00 13:00,0.8
16-09-00 12:00,1.2
16-09-00 11:00,1.6
16-09-00 10:00,2.1
16-09-00 09:00,1.9
16-09-00 08:00,1.5
16-09-00 07:00,1.5
16-09-00 06:00,1.3
16-09-00 05:00,1.0
16-09-00 04:00,1.0
16-09-00 03:00,1.1
16-09-00 02:00,1.1
16-09-00 01:00,1.3
16-09-00 00:00,1.3
15-09-00 23:00,1.1
15-09-00 22:00,1.0
15-09-00 21:00,0.9
15-09-00 20:00,0.9
15-09-00 19:00,1.1
15-09-00 18:00,1.3
15-09-00 17:00,1.0
15-09-00 16:00,0.9
15-09-00 15:00,0.8
15-09-00 14:00,0.8
15-09-00 13:00,
15-09-00 12:00,
15-09-00 11:00,
15-09-00 10:00,
15-09-00 09:00,
15-09-00 08:00,2.1
15-09-00 07:00,1.5
15-09-00 06:00,1.2
15-09-00 05:00,1.4
15-09-00 04:00,2.3
15-09-00 03:00,2.8
15-09-00 02:00,1.6
15-09-00 01:00,1.7
15-09-00 00:00,1.7
14-09-00 23:00,2.9
14-09-00 22:00,3.2
14-09-00 21:00,1.8
14-09-00 20:00,1.0
14-09-00 19:00,0.8
14-09-00 18:00,0.7
14-09-00 17:00,1.3
14-09-00 16:00,0.7
14-09-00 15:00,0.8
14-09-00 14:00,0.7
14-09-00 13:00,0.9
14-09-00 12:00,0.8
14-09-00 11:00,0.9
14-09-00 10:00,1.0
14-09-00 09:00,1.5
14-09-00 08:00,1.5
14-09-00 07:00,1.2
14-09-00 06:00,1.0
14-09-00 05:00,0.9
14-09-00 04:00,0.8
14-09-00 03:00,0.8
14-09-00 02:00,1.1
14-09-00 01:00,0.8
14-09-00 00:00,0.8
13-09-00 23:00,0.8
13-09-00 22:00,1.0
13-09-00 21:00,0.8
13-09-00 20:00,0.9
13-09-00 19:00,1.4
13-09-00 18:00,1.0
13-09-00 17:00,1.4
13-09-00 16:00,1.3
13-09-00 15:00,1.4
13-09-00 14:00,1.2
13-09-00 13:00,1.7
13-09-00 12:00,1.3
13-09-00 11:00,1.3
13-09-00 10:00,1.7
13-09-00 09:00,2.9
13-09-00 08:00,1.6
13-09-00 07:00,2.1
13-09-00 06:00,1.3
13-09-00 05:00,0.9
13-09-00 04:00,0.7
13-09-00 03:00,0.7
13-09-00 02:00,0.7
13-09-00 01:00,0.8
13-09-00 00:00,1.0
12-09-00 23:00,1.0
12-09-00 22:00,1.1
12-09-00 21:00,0.9
12-09-00 20:00,1.1
12-09-00 19:00,1.3
12-09-00 18:00,1.1
12-09-00 17:00,1.3
12-09-00 16:00,1.8
12-09-00 15:00,2.4
12-09-00 14:00,2.4
12-09-00 13:00,3.5
12-09-00 12:00,4.6
12-09-00 11:00,2.8
12-09-00 10:00,7.7
12-09-00 09:00,3.9
12-09-00 08:00,1.3
12-09-00 07:00,1.2
12-09-00 06:00,0.8
12-09-00 05:00,0.6
12-09-00 04:00,0.5
12-09-00 03:00,0.5
12-09-00 02:00,0.5
12-09-00 01:00,0.5
12-09-00 00:00,0.7
11-09-00 23:00,0.6
11-09-00 22:00,0.8
11-09-00 21:00,0.7
11-09-00 20:00,0.8
11-09-00 19:00,0.8
11-09-00 18:00,
11-09-00 17:00,
11-09-00 16:00,
11-09-00 15:00,
11-09-00 14:00,
11-09-00 13:00,0.7
11-09-00 12:00,0.8
11-09-00 11:00,0.9
11-09-00 10:00,1.4
11-09-00 09:00,1.9
11-09-00 08:00,3.1
11-09-00 07:00,1.7
11-09-00 06:00,1.0
11-09-00 05:00,0.8
11-09-00 04:00,0.8
11-09-00 03:00,1.0
11-09-00 02:00,1.6
11-09-00 01:00,1.6
11-09-00 00:00,2.2
10-09-00 23:00,1.8
10-09-00 22:00,1.5
10-09-00 21:00,1.1
10-09-00 20:00,0.9
10-09-00 19:00,1.1
10-09-00 18:00,0.9
10-09-00 17:00,0.7
10-09-00 16:00,0.7
10-09-00 15:00,0.7
10-09-00 14:00,0.9
10-09-00 13:00,0.9
10-09-00 12:00,1.0
10-09-00 11:00,1.2
10-09-00 10:00,1.3
10-09-00 09:00,1.2
10-09-00 08:00,1.3
10-09-00 07:00,1.1
10-09-00 06:00,1.8
10-09-00 05:00,2.0
10-09-00 04:00,2.0
10-09-00 03:00,2.3
10-09-00 02:00,2.5
10-09-00 01:00,2.2
10-09-00 00:00,2.3
09-09-00 23:00,2.2
09-09-00 22:00,0.9
09-09-00 21:00,0.9
09-09-00 20:00,0.8
09-09-00 19:00,0.7
09-09-00 18:00,0.8
09-09-00 17:00,0.6
09-09-00 16:00,0.7
09-09-00 15:00,0.7
09-09-00 14:00,0.8
09-09-00 13:00,0.9
09-09-00 12:00,1.0
09-09-00 11:00,1.3
09-09-00 10:00,1.0
09-09-00 09:00,1.1
09-09-00 08:00,1.2
09-09-00 07:00,0.9
09-09-00 06:00,0.9
09-09-00 05:00,0.9
09-09-00 04:00,0.8
09-09-00 03:00,0.9
09-09-00 02:00,0.9
09-09-00 01:00,1.0
09-09-00 00:00,1.0
08-09-00 23:00,1.0
08-09-00 22:00,1.2
08-09-00 21:00,1.4
08-09-00 20:00,1.7
08-09-00 19:00,1.4
08-09-00 18:00,1.3
08-09-00 17:00,1.1
08-09-00 16:00,1.2
08-09-00 15:00,1.1
08-09-00 14:00,0.9
08-09-00 13:00,0.8
08-09-00 12:00,0.7
08-09-00 11:00,0.7
08-09-00 10:00,1.0
08-09-00 09:00,1.0
08-09-00 08:00,1.5
08-09-00 07:00,2.3
08-09-00 06:00,1.3
08-09-00 05:00,0.7
08-09-00 04:00,0.6
08-09-00 03:00,0.7
08-09-00 02:00,0.7
08-09-00 01:00,0.9
08-09-00 00:00,1.4
07-09-00 23:00,
07-09-00 22:00,
07-09-00 21:00,
07-09-00 20:00,
07-09-00 19:00,
07-09-00 18:00,0.6
07-09-00 17:00,0.5
07-09-00 16:00,0.6
07-09-00 15:00,0.8
07-09-00 14:00,0.7
07-09-00 13:00,0.7
07-09-00 12:00,0.9
07-09-00 11:00,1.3
07-09-00 10:00,1.3
07-09-00 09:00,1.2
07-09-00 08:00,1.4
07-09-00 07:00,2.1
07-09-00 06:00,1.2
07-09-00 05:00,0.7
07-09-00 04:00,0.5
07-09-00 03:00,0.5
07-09-00 02:00,0.4
07-09-00 01:00,0.5
07-09-00 00:00,0.5
06-09-00 23:00,0.5
06-09-00 22:00,0.5
06-09-00 21:00,0.7
06-09-00 20:00,0.8
06-09-00 19:00,0.8
06-09-00 18:00,1.0
06-09-00 17:00,0.8
06-09-00 16:00,0.7
06-09-00 15:00,0.8
06-09-00 14:00,1.0
06-09-00 13:00,0.9
06-09-00 12:00,1.0
06-09-00 11:00,1.4
06-09-00 10:00,1.2
06-09-00 09:00,1.6
06-09-00 08:00,2.2
06-09-00 07:00,2.7
06-09-00 06:00,1.5
06-09-00 05:00,0.9
06-09-00 04:00,0.7
06-09-00 03:00,0.6
06-09-00 02:00,0.6
06-09-00 01:00,0.6
06-09-00 00:00,0.8
05-09-00 23:00,0.8
05-09-00 22:00,1.3
05-09-00 21:00,0.9
05-09-00 20:00,1.0
05-09-00 19:00,0.9
05-09-00 18:00,0.7
05-09-00 17:00,0.5
05-09-00 16:00,0.5
05-09-00 15:00,0.6
05-09-00 14:00,0.4
05-09-00 13:00,0.4
05-09-00 12:00,0.3
05-09-00 11:00,0.4
05-09-00 10:00,0.6
05-09-00 09:00,0.8
05-09-00 08:00,0.9
05-09-00 07:00,0.9
05-09-00 06:00,0.8
05-09-00 05:00,0.6
05-09-00 04:00,0.5
05-09-00 03:00,0.5
05-09-00 02:00,0.5
05-09-00 01:00,0.6
05-09-00 00:00,0.7
04-09-00 23:00,0.8
04-09-00 22:00,0.6
04-09-00 21:00,0.7
04-09-00 20:00,0.7
04-09-00 19:00,0.6
04-09-00 18:00,0.8
04-09-00 17:00,0.5
04-09-00 16:00,0.5
04-09-00 15:00,0.5
04-09-00 14:00,0.4
04-09-00 13:00,0.4
04-09-00 12:00,0.4
04-09-00 11:00,0.4
04-09-00 10:00,0.5
04-09-00 09:00,0.8
04-09-00 08:00,0.9
04-09-00 07:00,1.1
04-09-00 06:00,0.9
04-09-00 05:00,0.5
04-09-00 04:00,
04-09-00 03:00,
04-09-00 02:00,
04-09-00 01:00,
04-09-00 00:00,
03-09-00 23:00,0.3
03-09-00 22:00,0.5
03-09-00 21:00,0.3
03-09-00 20:00,0.4
03-09-00 19:00,0.4
03-09-00 18:00,0.6
03-09-00 17:00,0.6
03-09-00 16:00,0.6
03-09-00 15:00,0.6
03-09-00 14:00,0.5
03-09-00 13:00,0.6
03-09-00 12:00,0.5
03-09-00 11:00,0.5
03-09-00 10:00,0.6
03-09-00 09:00,0.5
03-09-00 08:00,0.5
03-09-00 07:00,0.5
03-09-00 06:00,0.5
03-09-00 05:00,0.6
03-09-00 04:00,0.5
03-09-00 03:00,0.5
03-09-00 02:00,0.6
03-09-00 01:00,0.5
03-09-00 00:00,0.5
02-09-00 23:00,0.5
02-09-00 22:00,0.6
02-09-00 21:00,0.5
02-09-00 20:00,0.5
02-09-00 19:00,0.6
02-09-00 18:00,0.5
02-09-00 17:00,0.6
02-09-00 16:00,0.7
02-09-00 15:00,0.9
02-09-00 14:00,0.7
02-09-00 13:00,0.9
02-09-00 12:00,1.0
02-09-00 11:00,1.0
02-09-00 10:00,1.2
02-09-00 09:00,1.1
02-09-00 08:00,0.8
02-09-00 07:00,0.7
02-09-00 06:00,0.5
02-09-00 05:00,0.7
02-09-00 04:00,0.6
02-09-00 03:00,0.6
02-09-00 02:00,0.7
02-09-00 01:00,0.6
02-09-00 00:00,0.9
01-09-00 23:00,0.7
01-09-00 22:00,1.2
01-09-00 21:00,1.5
01-09-00 20:00,2.2
01-09-00 19:00,2.1
01-09-00 18:00,1.6
01-09-00 17:00,1.2
01-09-00 16:00,1.2
01-09-00 15:00,1.5
01-09-00 14:00,1.7
01-09-00 13:00,2.4
01-09-00 12:00,2.2
01-09-00 11:00,2.3
01-09-00 10:00,2.2
01-09-00 09:00,2.3
01-09-00 08:00,3.3
01-09-00 07:00,4.5
01-09-00 06:00,1.7
01-09-00 05:00,1.0
01-09-00 04:00,1.3
01-09-00 03:00,1.0
01-09-00 02:00,0.9
01-09-00 01:00,0.9

