Datum Zeit,Collmberg NO
,µg/m³
01-10-10 00:00,1
30-09-10 23:00,1
30-09-10 22:00,1
30-09-10 21:00,1
30-09-10 20:00,1
30-09-10 19:00,1
30-09-10 18:00,1
30-09-10 17:00,1
30-09-10 16:00,1
30-09-10 15:00,1
30-09-10 14:00,1
30-09-10 13:00,1
30-09-10 12:00,1
30-09-10 11:00,1
30-09-10 10:00,1
30-09-10 09:00,1
30-09-10 08:00,1
30-09-10 07:00,1
30-09-10 06:00,1
30-09-10 05:00,1
30-09-10 04:00,1
30-09-10 03:00,1
30-09-10 02:00,1
30-09-10 01:00,1
30-09-10 00:00,1
29-09-10 23:00,1
29-09-10 22:00,1
29-09-10 21:00,1
29-09-10 20:00,1
29-09-10 19:00,1
29-09-10 18:00,1
29-09-10 17:00,1
29-09-10 16:00,1
29-09-10 15:00,1
29-09-10 14:00,1
29-09-10 13:00,1
29-09-10 12:00,1
29-09-10 11:00,1
29-09-10 10:00,1
29-09-10 09:00,1
29-09-10 08:00,1
29-09-10 07:00,1
29-09-10 06:00,1
29-09-10 05:00,1
29-09-10 04:00,1
29-09-10 03:00,1
29-09-10 02:00,1
29-09-10 01:00,1
29-09-10 00:00,1
28-09-10 23:00,1
28-09-10 22:00,1
28-09-10 21:00,1
28-09-10 20:00,1
28-09-10 19:00,1
28-09-10 18:00,1
28-09-10 17:00,1
28-09-10 16:00,1
28-09-10 15:00,1
28-09-10 14:00,1
28-09-10 13:00,1
28-09-10 12:00,1
28-09-10 11:00,1
28-09-10 10:00,1
28-09-10 09:00,1
28-09-10 08:00,1
28-09-10 07:00,1
28-09-10 06:00,1
28-09-10 05:00,1
28-09-10 04:00,1
28-09-10 03:00,1
28-09-10 02:00,1
28-09-10 01:00,1
28-09-10 00:00,1
27-09-10 23:00,1
27-09-10 22:00,1
27-09-10 21:00,1
27-09-10 20:00,1
27-09-10 19:00,1
27-09-10 18:00,1
27-09-10 17:00,1
27-09-10 16:00,1
27-09-10 15:00,1
27-09-10 14:00,1
27-09-10 13:00,1
27-09-10 12:00,1
27-09-10 11:00,1
27-09-10 10:00,1
27-09-10 09:00,1
27-09-10 08:00,1
27-09-10 07:00,1
27-09-10 06:00,1
27-09-10 05:00,1
27-09-10 04:00,1
27-09-10 03:00,1
27-09-10 02:00,1
27-09-10 01:00,1
27-09-10 00:00,1
26-09-10 23:00,1
26-09-10 22:00,1
26-09-10 21:00,1
26-09-10 20:00,1
26-09-10 19:00,1
26-09-10 18:00,1
26-09-10 17:00,1
26-09-10 16:00,1
26-09-10 15:00,1
26-09-10 14:00,1
26-09-10 13:00,1
26-09-10 12:00,1
26-09-10 11:00,1
26-09-10 10:00,1
26-09-10 09:00,1
26-09-10 08:00,1
26-09-10 07:00,1
26-09-10 06:00,1
26-09-10 05:00,1
26-09-10 04:00,1
26-09-10 03:00,1
26-09-10 02:00,1
26-09-10 01:00,1
26-09-10 00:00,1
25-09-10 23:00,1
25-09-10 22:00,1
25-09-10 21:00,1
25-09-10 20:00,1
25-09-10 19:00,1
25-09-10 18:00,1
25-09-10 17:00,1
25-09-10 16:00,1
25-09-10 15:00,1
25-09-10 14:00,1
25-09-10 13:00,1
25-09-10 12:00,1
25-09-10 11:00,1
25-09-10 10:00,1
25-09-10 09:00,1
25-09-10 08:00,1
25-09-10 07:00,1
25-09-10 06:00,1
25-09-10 05:00,1
25-09-10 04:00,1
25-09-10 03:00,1
25-09-10 02:00,1
25-09-10 01:00,1
25-09-10 00:00,1
24-09-10 23:00,1
24-09-10 22:00,1
24-09-10 21:00,1
24-09-10 20:00,1
24-09-10 19:00,1
24-09-10 18:00,1
24-09-10 17:00,1
24-09-10 16:00,1
24-09-10 15:00,1
24-09-10 14:00,1
