Datum Zeit,Zittau-Ost NO2
25-05-05 06:00,29
25-05-05 05:00,21
25-05-05 04:00,16
25-05-05 03:00,12
25-05-05 02:00,14
25-05-05 01:00,14
25-05-05 00:00,11
24-05-05 23:00,10
24-05-05 22:00,13
24-05-05 21:00,11
24-05-05 20:00,16
24-05-05 19:00,10
24-05-05 18:00,10
24-05-05 17:00,10
24-05-05 16:00,6
24-05-05 15:00,7
24-05-05 14:00,7
24-05-05 13:00,9
24-05-05 12:00,10
24-05-05 11:00,12
24-05-05 10:00,15
24-05-05 09:00,16
24-05-05 08:00,15
24-05-05 07:00,23
24-05-05 06:00,13
24-05-05 05:00,11
24-05-05 04:00,8
24-05-05 03:00,7
24-05-05 02:00,6
24-05-05 01:00,6
24-05-05 00:00,7
23-05-05 23:00,7
23-05-05 22:00,7
23-05-05 21:00,10
23-05-05 20:00,10
23-05-05 19:00,13
23-05-05 18:00,12
23-05-05 17:00,12
23-05-05 16:00,11
23-05-05 15:00,11
23-05-05 14:00,11
23-05-05 13:00,12
23-05-05 12:00,18
23-05-05 11:00,17
23-05-05 10:00,16
23-05-05 09:00,23
23-05-05 08:00,36
23-05-05 07:00,29
23-05-05 06:00,16
23-05-05 05:00,14
23-05-05 04:00,16
23-05-05 03:00,17
23-05-05 02:00,14
23-05-05 01:00,16
23-05-05 00:00,16
22-05-05 23:00,19
22-05-05 22:00,24
22-05-05 21:00,24
22-05-05 20:00,14
22-05-05 19:00,9
22-05-05 18:00,6
22-05-05 17:00,7
22-05-05 16:00,7
22-05-05 15:00,6
22-05-05 14:00,7
22-05-05 13:00,8
22-05-05 12:00,9
22-05-05 11:00,12
22-05-05 10:00,11
22-05-05 09:00,9
22-05-05 08:00,9
22-05-05 07:00,8
22-05-05 06:00,8
22-05-05 05:00,8
22-05-05 04:00,7
22-05-05 03:00,9
22-05-05 02:00,9
22-05-05 01:00,15
22-05-05 00:00,16
21-05-05 23:00,13
21-05-05 22:00,13
21-05-05 21:00,14
21-05-05 20:00,15
21-05-05 19:00,13
21-05-05 18:00,12
21-05-05 17:00,9
21-05-05 16:00,7
21-05-05 15:00,7
21-05-05 14:00,8
21-05-05 13:00,10
21-05-05 12:00,10
21-05-05 11:00,10
21-05-05 10:00,10
21-05-05 09:00,10
21-05-05 08:00,10
21-05-05 07:00,10
21-05-05 06:00,10
21-05-05 05:00,8
21-05-05 04:00,15
21-05-05 03:00,20
21-05-05 02:00,19
21-05-05 01:00,20
21-05-05 00:00,18
20-05-05 23:00,20
20-05-05 22:00,24
20-05-05 21:00,22
20-05-05 20:00,17
20-05-05 19:00,10
20-05-05 18:00,9
20-05-05 17:00,10
20-05-05 16:00,10
20-05-05 15:00,8
20-05-05 14:00,8
20-05-05 13:00,8
20-05-05 12:00,8
20-05-05 11:00,8
20-05-05 10:00,9
20-05-05 09:00,10
20-05-05 08:00,11
20-05-05 07:00,21
20-05-05 06:00,21
20-05-05 05:00,18
20-05-05 04:00,12
20-05-05 03:00,10
20-05-05 02:00,10
20-05-05 01:00,13
20-05-05 00:00,17
19-05-05 23:00,15
19-05-05 22:00,23
19-05-05 21:00,21
19-05-05 20:00,12
19-05-05 19:00,6
19-05-05 18:00,9
19-05-05 17:00,14
19-05-05 16:00,13
19-05-05 15:00,14
19-05-05 14:00,10
19-05-05 13:00,11
19-05-05 12:00,7
19-05-05 11:00,7
19-05-05 10:00,8
19-05-05 09:00,8
19-05-05 08:00,16
19-05-05 07:00,23
19-05-05 06:00,14
19-05-05 05:00,11
19-05-05 04:00,9
19-05-05 03:00,8
19-05-05 02:00,9
19-05-05 01:00,9
19-05-05 00:00,13
18-05-05 23:00,12
18-05-05 22:00,12
18-05-05 21:00,14
18-05-05 20:00,11
18-05-05 19:00,15
18-05-05 18:00,12
18-05-05 17:00,10
18-05-05 16:00,9
18-05-05 15:00,10
18-05-05 14:00,10
18-05-05 13:00,10
18-05-05 12:00,10
18-05-05 11:00,11
18-05-05 10:00,11
18-05-05 09:00,10
18-05-05 08:00,11
18-05-05 07:00,11
18-05-05 06:00,11
18-05-05 05:00,7
18-05-05 04:00,7
18-05-05 03:00,6
18-05-05 02:00,7
18-05-05 01:00,8
18-05-05 00:00,8
17-05-05 23:00,12
17-05-05 22:00,10
17-05-05 21:00,10
17-05-05 20:00,14
17-05-05 19:00,11
17-05-05 18:00,12
17-05-05 17:00,12
17-05-05 16:00,16
17-05-05 15:00,15
17-05-05 14:00,12
17-05-05 13:00,16
17-05-05 12:00,17
17-05-05 11:00,19
17-05-05 10:00,18
17-05-05 09:00,19
17-05-05 08:00,18
17-05-05 07:00,13
17-05-05 06:00,11
17-05-05 05:00,16
17-05-05 04:00,13
17-05-05 03:00,11
17-05-05 02:00,11
17-05-05 01:00,12
17-05-05 00:00,16
16-05-05 23:00,16
16-05-05 22:00,13
16-05-05 21:00,17
16-05-05 20:00,16
16-05-05 19:00,10
16-05-05 18:00,8
16-05-05 17:00,9
16-05-05 16:00,8
16-05-05 15:00,9
16-05-05 14:00,7
16-05-05 13:00,8
16-05-05 12:00,9
16-05-05 11:00,8
16-05-05 10:00,7
16-05-05 09:00,6
16-05-05 08:00,5
16-05-05 07:00,4
16-05-05 06:00,5
16-05-05 05:00,5
16-05-05 04:00,7
16-05-05 03:00,6
16-05-05 02:00,6
16-05-05 01:00,7
16-05-05 00:00,10
15-05-05 23:00,7
15-05-05 22:00,7
15-05-05 21:00,13
15-05-05 20:00,11
15-05-05 19:00,9
15-05-05 18:00,10
15-05-05 17:00,9
15-05-05 16:00,9
15-05-05 15:00,8
15-05-05 14:00,8
15-05-05 13:00,6
15-05-05 12:00,8
15-05-05 11:00,8
15-05-05 10:00,8
15-05-05 09:00,7
15-05-05 08:00,6
15-05-05 07:00,7
15-05-05 06:00,10
15-05-05 05:00,9
15-05-05 04:00,10
15-05-05 03:00,10
15-05-05 02:00,9
15-05-05 01:00,11
15-05-05 00:00,22
14-05-05 23:00,24
14-05-05 22:00,17
14-05-05 21:00,20
14-05-05 20:00,17
14-05-05 19:00,20
14-05-05 18:00,21
14-05-05 17:00,21
14-05-05 16:00,17
14-05-05 15:00,13
14-05-05 14:00,11
14-05-05 13:00,11
14-05-05 12:00,11
14-05-05 11:00,13
14-05-05 10:00,15
14-05-05 09:00,10
14-05-05 08:00,13
14-05-05 07:00,21
14-05-05 06:00,17
14-05-05 05:00,14
14-05-05 04:00,13
14-05-05 03:00,15
14-05-05 02:00,16
14-05-05 01:00,15
14-05-05 00:00,17
13-05-05 23:00,18
13-05-05 22:00,20
13-05-05 21:00,18
13-05-05 20:00,14
13-05-05 19:00,8
13-05-05 18:00,8
13-05-05 17:00,8
13-05-05 16:00,12
13-05-05 15:00,12
13-05-05 14:00,13
13-05-05 13:00,16
13-05-05 12:00,17
13-05-05 11:00,17
13-05-05 10:00,11
13-05-05 09:00,16
13-05-05 08:00,18
13-05-05 07:00,19
13-05-05 06:00,16
13-05-05 05:00,14
13-05-05 04:00,15
13-05-05 03:00,14
13-05-05 02:00,13
13-05-05 01:00,12
13-05-05 00:00,15
12-05-05 23:00,16
12-05-05 22:00,14
12-05-05 21:00,19
12-05-05 20:00,13
12-05-05 19:00,10
12-05-05 18:00,9
12-05-05 17:00,8
12-05-05 16:00,8
12-05-05 15:00,7
12-05-05 14:00,8
12-05-05 13:00,9
12-05-05 12:00,9
12-05-05 11:00,13
12-05-05 10:00,13
12-05-05 09:00,12
12-05-05 08:00,16
12-05-05 07:00,18
12-05-05 06:00,18
12-05-05 05:00,9
12-05-05 04:00,8
12-05-05 03:00,8
12-05-05 02:00,8
12-05-05 01:00,8
12-05-05 00:00,10
11-05-05 23:00,12
11-05-05 22:00,12
11-05-05 21:00,11
11-05-05 20:00,12
11-05-05 19:00,9
11-05-05 18:00,12
11-05-05 17:00,13
11-05-05 16:00,10
11-05-05 15:00,9
11-05-05 14:00,9
11-05-05 13:00,8
11-05-05 12:00,10
11-05-05 11:00,10
11-05-05 10:00,11
11-05-05 09:00,13
11-05-05 08:00,14
11-05-05 07:00,28
11-05-05 06:00,21
11-05-05 05:00,16
11-05-05 04:00,13
11-05-05 03:00,13
11-05-05 02:00,13
11-05-05 01:00,12
11-05-05 00:00,14
10-05-05 23:00,13
10-05-05 22:00,15
10-05-05 21:00,15
10-05-05 20:00,14
10-05-05 19:00,10
10-05-05 18:00,9
10-05-05 17:00,8
10-05-05 16:00,8
10-05-05 15:00,8
10-05-05 14:00,8
10-05-05 13:00,7
10-05-05 12:00,7
10-05-05 11:00,9
10-05-05 10:00,7
10-05-05 09:00,7
10-05-05 08:00,11
10-05-05 07:00,16
10-05-05 06:00,13
10-05-05 05:00,12
10-05-05 04:00,7
10-05-05 03:00,7
10-05-05 02:00,6
10-05-05 01:00,7
10-05-05 00:00,7
09-05-05 23:00,8
09-05-05 22:00,8
09-05-05 21:00,8
09-05-05 20:00,13
09-05-05 19:00,10
09-05-05 18:00,10
09-05-05 17:00,9
09-05-05 16:00,11
09-05-05 15:00,9
09-05-05 14:00,8
09-05-05 13:00,9
09-05-05 12:00,8
09-05-05 11:00,7
09-05-05 10:00,9
09-05-05 09:00,14
09-05-05 08:00,10
09-05-05 07:00,18
09-05-05 06:00,22
09-05-05 05:00,10
09-05-05 04:00,6
09-05-05 03:00,5
09-05-05 02:00,6
09-05-05 01:00,5
09-05-05 00:00,6
08-05-05 23:00,12
08-05-05 22:00,17
08-05-05 21:00,12
08-05-05 20:00,11
08-05-05 19:00,6
08-05-05 18:00,6
08-05-05 17:00,5
08-05-05 16:00,4
08-05-05 15:00,4
08-05-05 14:00,4
08-05-05 13:00,4
08-05-05 12:00,4
08-05-05 11:00,5
08-05-05 10:00,4
08-05-05 09:00,4
08-05-05 08:00,4
08-05-05 07:00,3
08-05-05 06:00,3
08-05-05 05:00,4
08-05-05 04:00,4
08-05-05 03:00,4
08-05-05 02:00,5
08-05-05 01:00,7
08-05-05 00:00,8
07-05-05 23:00,8
07-05-05 22:00,8
07-05-05 21:00,9
07-05-05 20:00,9
07-05-05 19:00,8
07-05-05 18:00,8
07-05-05 17:00,7
07-05-05 16:00,6
07-05-05 15:00,5
07-05-05 14:00,8
07-05-05 13:00,10
07-05-05 12:00,8
07-05-05 11:00,6
07-05-05 10:00,6
07-05-05 09:00,7
07-05-05 08:00,8
07-05-05 07:00,6
07-05-05 06:00,5
07-05-05 05:00,4
07-05-05 04:00,4
07-05-05 03:00,4
07-05-05 02:00,4
07-05-05 01:00,4
07-05-05 00:00,5
06-05-05 23:00,7
06-05-05 22:00,8
06-05-05 21:00,8
06-05-05 20:00,9
06-05-05 19:00,10
06-05-05 18:00,9
06-05-05 17:00,9
06-05-05 16:00,11
06-05-05 15:00,10
06-05-05 14:00,13
06-05-05 13:00,15
06-05-05 12:00,16
06-05-05 11:00,13
06-05-05 10:00,11
06-05-05 09:00,9
06-05-05 08:00,10
06-05-05 07:00,9
06-05-05 06:00,9
06-05-05 05:00,8
06-05-05 04:00,7
06-05-05 03:00,5
06-05-05 02:00,6
06-05-05 01:00,6
06-05-05 00:00,7
05-05-05 23:00,9
05-05-05 22:00,9
05-05-05 21:00,8
05-05-05 20:00,7
05-05-05 19:00,6
05-05-05 18:00,5
05-05-05 17:00,5
05-05-05 16:00,5
05-05-05 15:00,5
05-05-05 14:00,6
05-05-05 13:00,6
05-05-05 12:00,7
05-05-05 11:00,5
05-05-05 10:00,6
05-05-05 09:00,7
05-05-05 08:00,8
05-05-05 07:00,8
05-05-05 06:00,9
05-05-05 05:00,8
05-05-05 04:00,7
05-05-05 03:00,7
05-05-05 02:00,7
05-05-05 01:00,7
05-05-05 00:00,8
04-05-05 23:00,9
04-05-05 22:00,10
04-05-05 21:00,11
04-05-05 20:00,11
04-05-05 19:00,11
04-05-05 18:00,11
04-05-05 17:00,13
04-05-05 16:00,12
04-05-05 15:00,9
04-05-05 14:00,11
04-05-05 13:00,10
04-05-05 12:00,7
04-05-05 11:00,10
04-05-05 10:00,10
04-05-05 09:00,11
04-05-05 08:00,13
04-05-05 07:00,17
04-05-05 06:00,13
04-05-05 05:00,8
04-05-05 04:00,7
04-05-05 03:00,7
04-05-05 02:00,12
04-05-05 01:00,12
04-05-05 00:00,15
03-05-05 23:00,15
03-05-05 22:00,17
03-05-05 21:00,19
03-05-05 20:00,21
03-05-05 19:00,22
03-05-05 18:00,21
03-05-05 17:00,21
03-05-05 16:00,19
03-05-05 15:00,24
03-05-05 14:00,25
03-05-05 13:00,24
03-05-05 12:00,16
03-05-05 11:00,20
03-05-05 10:00,26
03-05-05 09:00,29
03-05-05 08:00,27
03-05-05 07:00,21
03-05-05 06:00,20
03-05-05 05:00,17
03-05-05 04:00,10
03-05-05 03:00,9
03-05-05 02:00,9
03-05-05 01:00,9
03-05-05 00:00,12
02-05-05 23:00,15
02-05-05 22:00,16
02-05-05 21:00,15
02-05-05 20:00,18
02-05-05 19:00,10
02-05-05 18:00,11
02-05-05 17:00,11
02-05-05 16:00,10
02-05-05 15:00,11
02-05-05 14:00,9
02-05-05 13:00,8
02-05-05 12:00,8
02-05-05 11:00,9
02-05-05 10:00,12
02-05-05 09:00,14
02-05-05 08:00,34
02-05-05 07:00,40
02-05-05 06:00,39
02-05-05 05:00,26
02-05-05 04:00,21
02-05-05 03:00,15
02-05-05 02:00,17
02-05-05 01:00,18
02-05-05 00:00,17
01-05-05 23:00,22
01-05-05 22:00,26
01-05-05 21:00,21
01-05-05 20:00,21
01-05-05 19:00,10
01-05-05 18:00,7
01-05-05 17:00,7
01-05-05 16:00,7
01-05-05 15:00,7
01-05-05 14:00,7
01-05-05 13:00,9
01-05-05 12:00,10
01-05-05 11:00,12
01-05-05 10:00,12
01-05-05 09:00,11
01-05-05 08:00,11
01-05-05 07:00,11
01-05-05 06:00,12
01-05-05 05:00,11
01-05-05 04:00,10
01-05-05 03:00,10
01-05-05 02:00,13
01-05-05 01:00,20

