Datum Zeit,Dresden-Nord BEN
,µg/m³
01-07-06 00:00,2.5
30-06-06 23:00,3.3
30-06-06 22:00,2.6
30-06-06 21:00,2.9
30-06-06 20:00,2.0
30-06-06 19:00,0.8
30-06-06 18:00,1.4
30-06-06 17:00,1.2
30-06-06 16:00,2.6
30-06-06 15:00,1.5
30-06-06 14:00,2.2
30-06-06 13:00,2.6
30-06-06 12:00,4.4
30-06-06 11:00,1.2
30-06-06 10:00,
30-06-06 09:00,
30-06-06 08:00,
30-06-06 07:00,
30-06-06 06:00,
30-06-06 05:00,0.5
30-06-06 04:00,0.5
30-06-06 03:00,0.8
30-06-06 02:00,0.7
30-06-06 01:00,0.5
30-06-06 00:00,0.7
29-06-06 23:00,0.8
29-06-06 22:00,0.9
29-06-06 21:00,1.1
29-06-06 20:00,0.9
29-06-06 19:00,0.8
29-06-06 18:00,1.0
29-06-06 17:00,0.8
29-06-06 16:00,0.8
29-06-06 15:00,0.7
29-06-06 14:00,0.7
29-06-06 13:00,0.7
29-06-06 12:00,0.7
29-06-06 11:00,0.8
29-06-06 10:00,1.5
29-06-06 09:00,1.2
29-06-06 08:00,0.9
29-06-06 07:00,1.0
29-06-06 06:00,1.0
29-06-06 05:00,0.5
29-06-06 04:00,1.0
29-06-06 03:00,0.5
29-06-06 02:00,0.6
29-06-06 01:00,0.5
29-06-06 00:00,0.7
28-06-06 23:00,0.8
28-06-06 22:00,0.7
28-06-06 21:00,0.8
28-06-06 20:00,0.8
28-06-06 19:00,1.3
28-06-06 18:00,2.3
28-06-06 17:00,2.2
28-06-06 16:00,2.9
28-06-06 15:00,1.8
28-06-06 14:00,2.1
28-06-06 13:00,1.4
28-06-06 12:00,1.4
28-06-06 11:00,1.0
28-06-06 10:00,1.3
28-06-06 09:00,1.6
28-06-06 08:00,1.7
28-06-06 07:00,2.3
28-06-06 06:00,1.3
28-06-06 05:00,0.6
28-06-06 04:00,0.5
28-06-06 03:00,0.7
28-06-06 02:00,0.8
28-06-06 01:00,0.9
28-06-06 00:00,1.0
27-06-06 23:00,1.1
27-06-06 22:00,1.2
27-06-06 21:00,2.5
27-06-06 20:00,1.9
27-06-06 19:00,1.6
27-06-06 18:00,1.5
27-06-06 17:00,1.0
27-06-06 16:00,1.5
27-06-06 15:00,2.8
27-06-06 14:00,1.3
27-06-06 13:00,1.3
27-06-06 12:00,1.3
27-06-06 11:00,1.3
27-06-06 10:00,1.5
27-06-06 09:00,2.2
27-06-06 08:00,2.7
27-06-06 07:00,2.4
27-06-06 06:00,1.7
27-06-06 05:00,1.1
27-06-06 04:00,0.9
27-06-06 03:00,1.1
27-06-06 02:00,1.6
27-06-06 01:00,1.2
27-06-06 00:00,1.6
26-06-06 23:00,2.0
26-06-06 22:00,2.1
26-06-06 21:00,1.7
26-06-06 20:00,1.4
26-06-06 19:00,1.5
26-06-06 18:00,1.7
26-06-06 17:00,2.0
26-06-06 16:00,1.9
26-06-06 15:00,1.6
26-06-06 14:00,
26-06-06 13:00,
26-06-06 12:00,
26-06-06 11:00,
26-06-06 10:00,
26-06-06 09:00,2.0
26-06-06 08:00,2.4
26-06-06 07:00,2.3
26-06-06 06:00,1.9
26-06-06 05:00,0.7
26-06-06 04:00,0.5
26-06-06 03:00,1.0
26-06-06 02:00,1.2
26-06-06 01:00,1.3
26-06-06 00:00,1.5
25-06-06 23:00,1.2
25-06-06 22:00,1.2
25-06-06 21:00,1.6
25-06-06 20:00,1.4
25-06-06 19:00,1.9
25-06-06 18:00,1.7
25-06-06 17:00,2.0
25-06-06 16:00,1.4
25-06-06 15:00,1.6
25-06-06 14:00,1.6
25-06-06 13:00,1.8
25-06-06 12:00,1.6
25-06-06 11:00,1.8
25-06-06 10:00,1.7
25-06-06 09:00,1.4
25-06-06 08:00,1.2
25-06-06 07:00,1.1
25-06-06 06:00,1.3
25-06-06 05:00,1.5
25-06-06 04:00,1.8
25-06-06 03:00,1.9
25-06-06 02:00,
25-06-06 01:00,
25-06-06 00:00,
24-06-06 23:00,
24-06-06 22:00,
24-06-06 21:00,2.2
24-06-06 20:00,1.2
24-06-06 19:00,1.1
24-06-06 18:00,1.0
24-06-06 17:00,1.2
24-06-06 16:00,1.2
24-06-06 15:00,1.0
24-06-06 14:00,1.0
24-06-06 13:00,1.0
24-06-06 12:00,1.0
24-06-06 11:00,1.2
24-06-06 10:00,1.6
24-06-06 09:00,1.4
24-06-06 08:00,1.1
24-06-06 07:00,1.4
24-06-06 06:00,1.0
24-06-06 05:00,1.0
24-06-06 04:00,1.0
24-06-06 03:00,1.1
24-06-06 02:00,1.0
24-06-06 01:00,1.0
24-06-06 00:00,1.1
23-06-06 23:00,1.1
23-06-06 22:00,0.9
23-06-06 21:00,1.1
23-06-06 20:00,0.8
23-06-06 19:00,0.7
23-06-06 18:00,0.9
23-06-06 17:00,0.9
23-06-06 16:00,1.5
23-06-06 15:00,2.2
23-06-06 14:00,1.8
23-06-06 13:00,1.3
23-06-06 12:00,1.3
23-06-06 11:00,1.2
23-06-06 10:00,0.8
23-06-06 09:00,0.9
23-06-06 08:00,1.9
23-06-06 07:00,2.3
23-06-06 06:00,1.7
23-06-06 05:00,0.8
23-06-06 04:00,0.7
23-06-06 03:00,0.9
23-06-06 02:00,0.8
23-06-06 01:00,0.9
23-06-06 00:00,1.1
22-06-06 23:00,1.2
22-06-06 22:00,1.4
22-06-06 21:00,1.6
22-06-06 20:00,1.6
22-06-06 19:00,2.1
22-06-06 18:00,2.3
22-06-06 17:00,1.6
22-06-06 16:00,2.0
22-06-06 15:00,2.2
22-06-06 14:00,1.7
22-06-06 13:00,1.6
22-06-06 12:00,1.3
22-06-06 11:00,1.6
22-06-06 10:00,1.7
22-06-06 09:00,2.1
22-06-06 08:00,2.7
22-06-06 07:00,3.3
22-06-06 06:00,1.7
22-06-06 05:00,0.9
22-06-06 04:00,0.9
22-06-06 03:00,0.9
22-06-06 02:00,1.5
22-06-06 01:00,1.3
22-06-06 00:00,1.7
21-06-06 23:00,2.3
21-06-06 22:00,1.8
21-06-06 21:00,1.5
21-06-06 20:00,2.7
21-06-06 19:00,2.7
21-06-06 18:00,2.0
21-06-06 17:00,2.4
21-06-06 16:00,2.7
21-06-06 15:00,3.4
21-06-06 14:00,2.7
21-06-06 13:00,1.8
21-06-06 12:00,2.2
21-06-06 11:00,1.7
21-06-06 10:00,2.5
21-06-06 09:00,2.2
21-06-06 08:00,3.4
21-06-06 07:00,2.7
21-06-06 06:00,
21-06-06 05:00,
21-06-06 04:00,
21-06-06 03:00,
21-06-06 02:00,
21-06-06 01:00,0.9
21-06-06 00:00,1.2
20-06-06 23:00,1.2
20-06-06 22:00,1.2
20-06-06 21:00,2.2
20-06-06 20:00,1.8
20-06-06 19:00,3.2
20-06-06 18:00,1.9
20-06-06 17:00,1.3
20-06-06 16:00,2.4
20-06-06 15:00,1.7
20-06-06 14:00,1.4
20-06-06 13:00,2.2
20-06-06 12:00,1.5
20-06-06 11:00,1.1
20-06-06 10:00,1.8
20-06-06 09:00,2.2
20-06-06 08:00,2.8
20-06-06 07:00,2.2
20-06-06 06:00,1.7
20-06-06 05:00,0.8
20-06-06 04:00,0.9
20-06-06 03:00,1.8
20-06-06 02:00,0.9
20-06-06 01:00,1.3
20-06-06 00:00,1.7
19-06-06 23:00,1.6
19-06-06 22:00,1.6
19-06-06 21:00,1.7
19-06-06 20:00,2.8
19-06-06 19:00,1.4
19-06-06 18:00,4.8
19-06-06 17:00,4.3
19-06-06 16:00,3.4
19-06-06 15:00,2.4
19-06-06 14:00,1.5
19-06-06 13:00,1.2
19-06-06 12:00,1.8
19-06-06 11:00,1.6
19-06-06 10:00,2.0
19-06-06 09:00,2.3
19-06-06 08:00,2.5
19-06-06 07:00,2.3
19-06-06 06:00,1.6
19-06-06 05:00,1.0
19-06-06 04:00,1.6
19-06-06 03:00,0.9
19-06-06 02:00,1.0
19-06-06 01:00,1.3
19-06-06 00:00,2.1
18-06-06 23:00,2.6
18-06-06 22:00,2.1
18-06-06 21:00,1.1
18-06-06 20:00,2.3
18-06-06 19:00,3.0
18-06-06 18:00,2.2
18-06-06 17:00,1.8
18-06-06 16:00,1.8
18-06-06 15:00,1.6
18-06-06 14:00,1.4
18-06-06 13:00,1.5
18-06-06 12:00,1.6
18-06-06 11:00,1.3
18-06-06 10:00,0.9
18-06-06 09:00,1.0
18-06-06 08:00,0.8
18-06-06 07:00,1.1
18-06-06 06:00,1.2
