Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2007-03-01,01:00,,,,,79,,,,1.0
2007-03-01,02:00,,,,,79,,,,1.0
2007-03-01,03:00,,,,,81,,,,1.0
2007-03-01,04:00,,,,,81,,,,1.0
2007-03-01,05:00,,,,,79,,,,1.0
2007-03-01,06:00,,,,,78,,,,1.0
2007-03-01,07:00,,,,,75,,,,1.0
2007-03-01,08:00,,,,,73,,,,1.0
2007-03-01,09:00,,,,,74,,,,1.0
2007-03-01,10:00,,,,,75,,,,1.0
2007-03-01,11:00,,,,,77,,,,1.0
2007-03-01,12:00,,,,,78,,,,1.0
2007-03-01,13:00,,,,,78,,,,1.0
2007-03-01,14:00,,,,,78,,,,1.0
2007-03-01,15:00,,,,,79,,,,1.0
2007-03-01,16:00,,,,,79,,,,1.0
2007-03-01,17:00,,,,,80,,,,1.0
2007-03-01,18:00,,,,,87,,,,1.0
2007-03-01,19:00,,,,,85,,,,1.0
2007-03-01,20:00,,,,,82,,,,1.0
2007-03-01,21:00,,,,,82,,,,1.0
2007-03-01,22:00,,,,,80,,,,1.0
2007-03-01,23:00,,,,,79,,,,1.0
2007-03-02,00:00,,,,,78,,,,1.0
2007-03-02,01:00,,,,,80,,,,1.0
2007-03-02,02:00,,,,,81,,,,1.0
2007-03-02,03:00,,,,,80,,,,1.0
2007-03-02,04:00,,,,,79,,,,1.0
2007-03-02,05:00,,,,,77,,,,1.0
2007-03-02,06:00,,,,,75,,,,1.0
2007-03-02,07:00,,,,,72,,,,1.0
2007-03-02,08:00,,,,,69,,,,1.0
2007-03-02,09:00,,,,,67,,,,1.0
2007-03-02,10:00,,,,,67,,,,1.0
2007-03-02,11:00,,,,,67,,,,1.0
2007-03-02,12:00,,,,,66,,,,1.0
2007-03-02,13:00,,,,,65,,,,1.0
2007-03-02,14:00,,,,,63,,,,1.0
2007-03-02,15:00,,,,,64,,,,1.0
2007-03-02,16:00,,,,,63,,,,1.0
2007-03-02,17:00,,,,,65,,,,1.0
2007-03-02,18:00,,,,,64,,,,1.1
2007-03-02,19:00,,,,,67,,,,1.4
2007-03-02,20:00,,,,,66,,,,1.2
2007-03-02,21:00,,,,,64,,,,1.4
2007-03-02,22:00,,,,,63,,,,1.2
2007-03-02,23:00,,,,,61,,,,1.1
2007-03-03,00:00,,,,,61,,,,1.1
2007-03-03,01:00,,,,,63,,,,1.0
2007-03-03,02:00,,,,,66,,,,1.2
2007-03-03,03:00,,,,,68,,,,1.5
2007-03-03,04:00,,,,,73,,,,1.4
2007-03-03,05:00,,,,,63,,,,12.2
2007-03-03,06:00,,,,,69,,,,2.3
2007-03-03,07:00,,,,,72,,,,1.4
2007-03-03,08:00,,,,,71,,,,1.2
2007-03-03,09:00,,,,,71,,,,1.0
2007-03-03,10:00,,,,,67,,,,1.6
2007-03-03,11:00,,,,,62,,,,3.4
2007-03-03,12:00,,,,,72,,,,1.0
2007-03-03,13:00,,,,,76,,,,1.0
2007-03-03,14:00,,,,,82,,,,1.0
2007-03-03,15:00,,,,,87,,,,1.0
2007-03-03,16:00,,,,,86,,,,1.0
2007-03-03,17:00,,,,,80,,,,1.0
2007-03-03,18:00,,,,,76,,,,1.0
2007-03-03,19:00,,,,,67,,,,1.0
2007-03-03,20:00,,,,,62,,,,1.0
2007-03-03,21:00,,,,,58,,,,1.0
2007-03-03,22:00,,,,,51,,,,1.0
2007-03-03,23:00,,,,,42,,,,1.0
2007-03-04,00:00,,,,,37,,,,1.0
2007-03-04,01:00,,,,,39,,,,1.0
2007-03-04,02:00,,,,,41,,,,1.0
2007-03-04,03:00,,,,,41,,,,1.2
