Datum Zeit,Zittau-Ost SO2
,µg/m³
01-08-01 00:00,
31-07-01 23:00,1.0
31-07-01 22:00,1.0
31-07-01 21:00,1.3
31-07-01 20:00,1.3
31-07-01 19:00,3.0
31-07-01 18:00,4.8
31-07-01 17:00,5.3
31-07-01 16:00,2.6
31-07-01 15:00,3.4
31-07-01 14:00,3.6
31-07-01 13:00,5.5
31-07-01 12:00,6.0
31-07-01 11:00,7.4
31-07-01 10:00,6.1
31-07-01 09:00,
31-07-01 08:00,2.8
31-07-01 07:00,1.1
31-07-01 06:00,1.0
31-07-01 05:00,1.0
31-07-01 04:00,1.0
31-07-01 03:00,1.0
31-07-01 02:00,1.0
31-07-01 01:00,1.0
31-07-01 00:00,
30-07-01 23:00,1.8
30-07-01 22:00,1.8
30-07-01 21:00,1.5
30-07-01 20:00,1.8
30-07-01 19:00,2.2
30-07-01 18:00,1.7
30-07-01 17:00,1.4
30-07-01 16:00,1.0
30-07-01 15:00,1.3
30-07-01 14:00,1.9
30-07-01 13:00,1.1
30-07-01 12:00,1.4
30-07-01 11:00,2.6
30-07-01 10:00,2.4
30-07-01 09:00,
30-07-01 08:00,2.0
30-07-01 07:00,1.0
30-07-01 06:00,1.0
30-07-01 05:00,1.0
30-07-01 04:00,1.0
30-07-01 03:00,1.0
30-07-01 02:00,1.0
30-07-01 01:00,1.1
30-07-01 00:00,
29-07-01 23:00,1.3
29-07-01 22:00,1.6
29-07-01 21:00,1.4
29-07-01 20:00,3.0
29-07-01 19:00,4.8
29-07-01 18:00,3.2
29-07-01 17:00,4.4
29-07-01 16:00,8.1
29-07-01 15:00,6.7
29-07-01 14:00,5.4
29-07-01 13:00,5.1
29-07-01 12:00,4.7
29-07-01 11:00,3.6
29-07-01 10:00,
29-07-01 09:00,3.5
29-07-01 08:00,2.9
29-07-01 07:00,2.2
29-07-01 06:00,1.7
29-07-01 05:00,1.4
29-07-01 04:00,1.7
29-07-01 03:00,1.5
29-07-01 02:00,2.2
29-07-01 01:00,1.8
29-07-01 00:00,
28-07-01 23:00,1.8
28-07-01 22:00,2.1
28-07-01 21:00,2.2
28-07-01 20:00,2.3
28-07-01 19:00,4.4
28-07-01 18:00,8.6
28-07-01 17:00,29.0
28-07-01 16:00,31.0
28-07-01 15:00,10.0
28-07-01 14:00,10.9
28-07-01 13:00,23.0
28-07-01 12:00,41.5
28-07-01 11:00,8.8
28-07-01 10:00,
28-07-01 09:00,2.5
28-07-01 08:00,4.6
28-07-01 07:00,2.0
28-07-01 06:00,1.0
28-07-01 05:00,1.0
28-07-01 04:00,1.0
28-07-01 03:00,1.3
28-07-01 02:00,1.4
28-07-01 01:00,1.3
28-07-01 00:00,
27-07-01 23:00,1.8
27-07-01 22:00,1.7
27-07-01 21:00,1.8
27-07-01 20:00,1.8
27-07-01 19:00,2.0
27-07-01 18:00,2.8
27-07-01 17:00,2.0
27-07-01 16:00,1.8
27-07-01 15:00,2.0
27-07-01 14:00,2.4
27-07-01 13:00,2.8
27-07-01 12:00,2.6
27-07-01 11:00,
27-07-01 10:00,1.8
27-07-01 09:00,1.8
27-07-01 08:00,1.9
27-07-01 07:00,1.4
27-07-01 06:00,1.1
27-07-01 05:00,1.1
27-07-01 04:00,1.0
27-07-01 03:00,1.0
27-07-01 02:00,1.0
27-07-01 01:00,1.7
27-07-01 00:00,
26-07-01 23:00,2.9
26-07-01 22:00,3.1
26-07-01 21:00,2.9
26-07-01 20:00,3.8
26-07-01 19:00,4.3
26-07-01 18:00,4.5
26-07-01 17:00,5.3
26-07-01 16:00,5.4
26-07-01 15:00,6.6
26-07-01 14:00,7.2
26-07-01 13:00,5.4
26-07-01 12:00,3.4
26-07-01 11:00,
26-07-01 10:00,2.4
26-07-01 09:00,2.7
26-07-01 08:00,3.4
26-07-01 07:00,2.4
26-07-01 06:00,2.1
26-07-01 05:00,2.0
26-07-01 04:00,1.9
26-07-01 03:00,1.7
26-07-01 02:00,1.8
26-07-01 01:00,1.1
26-07-01 00:00,
25-07-01 23:00,2.4
25-07-01 22:00,3.1
25-07-01 21:00,2.9
25-07-01 20:00,3.4
25-07-01 19:00,3.9
25-07-01 18:00,5.6
25-07-01 17:00,7.1
25-07-01 16:00,5.6
25-07-01 15:00,5.2
25-07-01 14:00,4.4
25-07-01 13:00,4.1
25-07-01 12:00,
25-07-01 11:00,9.3
25-07-01 10:00,5.3
25-07-01 09:00,5.3
25-07-01 08:00,6.5
25-07-01 07:00,7.8
25-07-01 06:00,5.0
25-07-01 05:00,3.0
25-07-01 04:00,2.0
25-07-01 03:00,2.5
25-07-01 02:00,2.2
25-07-01 01:00,1.8
25-07-01 00:00,
24-07-01 23:00,1.0
24-07-01 22:00,1.0
24-07-01 21:00,1.0
24-07-01 20:00,1.0
24-07-01 19:00,1.0
24-07-01 18:00,1.0
24-07-01 17:00,1.0
24-07-01 16:00,1.0
24-07-01 15:00,1.0
24-07-01 14:00,1.0
24-07-01 13:00,1.0
24-07-01 12:00,
24-07-01 11:00,1.0
24-07-01 10:00,1.0
24-07-01 09:00,1.0
24-07-01 08:00,1.2
24-07-01 07:00,1.7
24-07-01 06:00,1.0
24-07-01 05:00,1.0
24-07-01 04:00,1.0
24-07-01 03:00,1.0
