Datum Zeit,Carlsfeld SO2
,µg/m³
01-08-01 00:00,
31-07-01 23:00,1.2
31-07-01 22:00,1.3
31-07-01 21:00,1.4
31-07-01 20:00,1.3
31-07-01 19:00,1.7
31-07-01 18:00,2.4
31-07-01 17:00,1.8
31-07-01 16:00,2.1
31-07-01 15:00,1.6
31-07-01 14:00,2.0
31-07-01 13:00,1.8
31-07-01 12:00,1.8
31-07-01 11:00,2.5
31-07-01 10:00,2.3
31-07-01 09:00,2.3
31-07-01 08:00,2.8
31-07-01 07:00,2.4
31-07-01 06:00,1.8
31-07-01 05:00,
31-07-01 04:00,1.6
31-07-01 03:00,1.2
31-07-01 02:00,1.3
31-07-01 01:00,1.0
31-07-01 00:00,
30-07-01 23:00,1.0
30-07-01 22:00,1.0
30-07-01 21:00,1.0
30-07-01 20:00,1.0
30-07-01 19:00,1.0
30-07-01 18:00,1.0
30-07-01 17:00,1.0
30-07-01 16:00,1.0
30-07-01 15:00,1.0
30-07-01 14:00,1.0
30-07-01 13:00,1.1
30-07-01 12:00,1.3
30-07-01 11:00,1.0
30-07-01 10:00,1.0
30-07-01 09:00,1.0
30-07-01 08:00,1.1
30-07-01 07:00,1.0
30-07-01 06:00,
30-07-01 05:00,1.0
30-07-01 04:00,1.0
30-07-01 03:00,1.0
30-07-01 02:00,1.0
30-07-01 01:00,1.0
30-07-01 00:00,
29-07-01 23:00,1.0
29-07-01 22:00,1.0
29-07-01 21:00,1.0
29-07-01 20:00,1.0
29-07-01 19:00,1.7
29-07-01 18:00,1.4
29-07-01 17:00,1.9
29-07-01 16:00,1.0
29-07-01 15:00,1.5
29-07-01 14:00,2.2
29-07-01 13:00,2.8
29-07-01 12:00,2.6
29-07-01 11:00,2.9
29-07-01 10:00,2.8
29-07-01 09:00,3.2
29-07-01 08:00,4.4
29-07-01 07:00,3.0
29-07-01 06:00,
29-07-01 05:00,6.9
29-07-01 04:00,12.1
29-07-01 03:00,3.0
29-07-01 02:00,1.6
29-07-01 01:00,1.5
29-07-01 00:00,
28-07-01 23:00,3.6
28-07-01 22:00,5.3
28-07-01 21:00,1.9
28-07-01 20:00,2.1
28-07-01 19:00,2.0
28-07-01 18:00,2.6
28-07-01 17:00,3.6
28-07-01 16:00,6.4
28-07-01 15:00,5.2
28-07-01 14:00,7.1
28-07-01 13:00,7.8
28-07-01 12:00,7.1
28-07-01 11:00,2.7
28-07-01 10:00,4.2
28-07-01 09:00,5.7
28-07-01 08:00,9.6
28-07-01 07:00,
28-07-01 06:00,8.9
28-07-01 05:00,2.2
28-07-01 04:00,1.0
28-07-01 03:00,1.5
28-07-01 02:00,1.2
28-07-01 01:00,1.2
28-07-01 00:00,
27-07-01 23:00,1.0
27-07-01 22:00,1.3
27-07-01 21:00,1.4
27-07-01 20:00,2.2
27-07-01 19:00,2.7
27-07-01 18:00,2.4
27-07-01 17:00,2.2
27-07-01 16:00,1.6
27-07-01 15:00,1.2
27-07-01 14:00,1.6
27-07-01 13:00,1.0
27-07-01 12:00,1.0
27-07-01 11:00,1.4
27-07-01 10:00,1.0
27-07-01 09:00,1.3
27-07-01 08:00,1.9
27-07-01 07:00,
27-07-01 06:00,1.0
27-07-01 05:00,1.0
27-07-01 04:00,1.0
27-07-01 03:00,1.0
27-07-01 02:00,1.0
27-07-01 01:00,1.0
27-07-01 00:00,
26-07-01 23:00,1.0
26-07-01 22:00,1.0
26-07-01 21:00,1.0
26-07-01 20:00,1.0
26-07-01 19:00,1.0
26-07-01 18:00,1.0
26-07-01 17:00,1.0
26-07-01 16:00,1.0
26-07-01 15:00,1.0
26-07-01 14:00,1.0
26-07-01 13:00,1.0
26-07-01 12:00,1.3
26-07-01 11:00,1.4
26-07-01 10:00,3.0
26-07-01 09:00,1.7
26-07-01 08:00,
26-07-01 07:00,1.4
26-07-01 06:00,1.0
26-07-01 05:00,1.0
26-07-01 04:00,1.0
26-07-01 03:00,1.0
26-07-01 02:00,1.0
26-07-01 01:00,1.0
26-07-01 00:00,
25-07-01 23:00,1.0
25-07-01 22:00,1.0
25-07-01 21:00,1.1
25-07-01 20:00,1.3
25-07-01 19:00,1.0
25-07-01 18:00,1.0
25-07-01 17:00,1.0
25-07-01 16:00,1.0
25-07-01 15:00,1.0
25-07-01 14:00,1.0
25-07-01 13:00,1.0
25-07-01 12:00,1.0
25-07-01 11:00,1.0
25-07-01 10:00,1.0
25-07-01 09:00,1.0
25-07-01 08:00,
25-07-01 07:00,1.0
25-07-01 06:00,1.0
25-07-01 05:00,1.0
25-07-01 04:00,1.0
25-07-01 03:00,1.0
25-07-01 02:00,1.0
25-07-01 01:00,1.0
25-07-01 00:00,
24-07-01 23:00,1.0
24-07-01 22:00,1.0
24-07-01 21:00,1.0
24-07-01 20:00,1.0
24-07-01 19:00,1.1
24-07-01 18:00,1.1
24-07-01 17:00,2.0
24-07-01 16:00,1.0
24-07-01 15:00,1.1
24-07-01 14:00,1.0
24-07-01 13:00,1.0
24-07-01 12:00,1.4
24-07-01 11:00,1.0
24-07-01 10:00,1.1
24-07-01 09:00,
24-07-01 08:00,1.0
24-07-01 07:00,1.0
24-07-01 06:00,1.1
24-07-01 05:00,1.0
24-07-01 04:00,1.0
24-07-01 03:00,1.0
