Datum Zeit,Chemnitz-Mitte SO2
,µg/m³
01-08-01 00:00,
31-07-01 23:00,1.0
31-07-01 22:00,1.0
31-07-01 21:00,1.0
31-07-01 20:00,1.0
31-07-01 19:00,1.0
31-07-01 18:00,1.2
31-07-01 17:00,1.1
31-07-01 16:00,1.6
31-07-01 15:00,1.4
31-07-01 14:00,1.6
31-07-01 13:00,1.5
31-07-01 12:00,1.7
31-07-01 11:00,1.7
31-07-01 10:00,1.9
31-07-01 09:00,2.5
31-07-01 08:00,
31-07-01 07:00,4.5
31-07-01 06:00,1.4
31-07-01 05:00,1.0
31-07-01 04:00,1.1
31-07-01 03:00,1.0
31-07-01 02:00,1.0
31-07-01 01:00,1.0
31-07-01 00:00,
30-07-01 23:00,1.1
30-07-01 22:00,1.4
30-07-01 21:00,1.1
30-07-01 20:00,1.0
30-07-01 19:00,1.0
30-07-01 18:00,1.0
30-07-01 17:00,1.0
30-07-01 16:00,1.0
30-07-01 15:00,1.1
30-07-01 14:00,1.0
30-07-01 13:00,1.3
30-07-01 12:00,2.2
30-07-01 11:00,2.9
30-07-01 10:00,2.3
30-07-01 09:00,3.6
30-07-01 08:00,
30-07-01 07:00,2.4
30-07-01 06:00,1.1
30-07-01 05:00,1.0
30-07-01 04:00,1.0
30-07-01 03:00,1.0
30-07-01 02:00,1.0
30-07-01 01:00,1.0
30-07-01 00:00,
29-07-01 23:00,1.0
29-07-01 22:00,1.0
29-07-01 21:00,1.0
29-07-01 20:00,1.0
29-07-01 19:00,1.4
29-07-01 18:00,1.1
29-07-01 17:00,1.0
29-07-01 16:00,1.5
29-07-01 15:00,1.1
29-07-01 14:00,1.0
29-07-01 13:00,1.0
29-07-01 12:00,1.0
29-07-01 11:00,1.0
29-07-01 10:00,1.5
29-07-01 09:00,
29-07-01 08:00,1.0
29-07-01 07:00,1.8
29-07-01 06:00,2.5
29-07-01 05:00,1.6
29-07-01 04:00,1.0
29-07-01 03:00,1.0
29-07-01 02:00,2.4
29-07-01 01:00,3.5
29-07-01 00:00,
28-07-01 23:00,1.0
28-07-01 22:00,1.3
28-07-01 21:00,1.5
28-07-01 20:00,1.4
28-07-01 19:00,1.4
28-07-01 18:00,1.2
28-07-01 17:00,1.4
28-07-01 16:00,1.5
28-07-01 15:00,1.4
28-07-01 14:00,1.4
28-07-01 13:00,1.3
28-07-01 12:00,1.2
28-07-01 11:00,1.0
28-07-01 10:00,1.1
28-07-01 09:00,
28-07-01 08:00,1.0
28-07-01 07:00,1.0
28-07-01 06:00,1.0
28-07-01 05:00,1.0
28-07-01 04:00,1.0
28-07-01 03:00,1.0
28-07-01 02:00,1.0
28-07-01 01:00,1.0
28-07-01 00:00,
27-07-01 23:00,1.0
27-07-01 22:00,1.0
27-07-01 21:00,1.0
27-07-01 20:00,1.0
27-07-01 19:00,1.0
27-07-01 18:00,4.2
27-07-01 17:00,2.4
27-07-01 16:00,1.4
27-07-01 15:00,1.3
27-07-01 14:00,1.3
27-07-01 13:00,1.2
27-07-01 12:00,1.0
27-07-01 11:00,1.0
27-07-01 10:00,
27-07-01 09:00,1.1
27-07-01 08:00,1.7
27-07-01 07:00,1.3
27-07-01 06:00,1.0
27-07-01 05:00,1.0
27-07-01 04:00,1.0
27-07-01 03:00,1.0
27-07-01 02:00,1.0
27-07-01 01:00,1.0
27-07-01 00:00,
26-07-01 23:00,1.1
26-07-01 22:00,1.1
26-07-01 21:00,1.0
26-07-01 20:00,1.0
26-07-01 19:00,1.0
26-07-01 18:00,1.0
26-07-01 17:00,1.0
26-07-01 16:00,1.4
26-07-01 15:00,2.4
26-07-01 14:00,3.4
26-07-01 13:00,3.9
26-07-01 12:00,2.4
26-07-01 11:00,15.6
26-07-01 10:00,
26-07-01 09:00,3.9
26-07-01 08:00,3.9
26-07-01 07:00,2.0
26-07-01 06:00,1.1
26-07-01 05:00,1.0
26-07-01 04:00,1.0
26-07-01 03:00,1.0
26-07-01 02:00,1.0
26-07-01 01:00,1.0
26-07-01 00:00,
25-07-01 23:00,1.0
25-07-01 22:00,1.0
25-07-01 21:00,1.0
25-07-01 20:00,1.0
25-07-01 19:00,1.0
25-07-01 18:00,1.0
25-07-01 17:00,2.8
25-07-01 16:00,1.0
25-07-01 15:00,1.5
25-07-01 14:00,2.3
25-07-01 13:00,1.8
25-07-01 12:00,3.3
25-07-01 11:00,
25-07-01 10:00,2.4
25-07-01 09:00,3.8
25-07-01 08:00,3.2
25-07-01 07:00,2.4
25-07-01 06:00,1.5
25-07-01 05:00,1.0
25-07-01 04:00,1.0
25-07-01 03:00,1.1
25-07-01 02:00,1.0
25-07-01 01:00,1.2
25-07-01 00:00,
24-07-01 23:00,1.3
24-07-01 22:00,1.4
24-07-01 21:00,1.0
24-07-01 20:00,1.0
24-07-01 19:00,1.0
24-07-01 18:00,1.2
24-07-01 17:00,1.2
24-07-01 16:00,1.7
24-07-01 15:00,3.0
24-07-01 14:00,2.9
24-07-01 13:00,2.5
24-07-01 12:00,4.6
24-07-01 11:00,
24-07-01 10:00,1.5
24-07-01 09:00,2.4
24-07-01 08:00,3.0
24-07-01 07:00,3.2
24-07-01 06:00,1.0
24-07-01 05:00,1.0
24-07-01 04:00,1.0
24-07-01 03:00,1.0
