Datum Zeit,Leipzig-Mitte SO2
,µg/m³
01-08-01 00:00,
31-07-01 23:00,1.0
31-07-01 22:00,1.0
31-07-01 21:00,1.0
31-07-01 20:00,1.1
31-07-01 19:00,1.0
31-07-01 18:00,1.5
31-07-01 17:00,2.9
31-07-01 16:00,3.1
31-07-01 15:00,4.8
31-07-01 14:00,7.1
31-07-01 13:00,10.9
31-07-01 12:00,
31-07-01 11:00,6.1
31-07-01 10:00,3.9
31-07-01 09:00,1.0
31-07-01 08:00,1.1
31-07-01 07:00,1.0
31-07-01 06:00,1.0
31-07-01 05:00,1.0
31-07-01 04:00,1.0
31-07-01 03:00,1.0
31-07-01 02:00,1.0
31-07-01 01:00,1.0
31-07-01 00:00,
30-07-01 23:00,1.0
30-07-01 22:00,1.0
30-07-01 21:00,1.0
30-07-01 20:00,1.1
30-07-01 19:00,1.2
30-07-01 18:00,2.2
30-07-01 17:00,1.0
30-07-01 16:00,3.5
30-07-01 15:00,5.4
30-07-01 14:00,8.7
30-07-01 13:00,
30-07-01 12:00,10.6
30-07-01 11:00,13.1
30-07-01 10:00,3.9
30-07-01 09:00,1.0
30-07-01 08:00,1.0
30-07-01 07:00,1.0
30-07-01 06:00,1.0
30-07-01 05:00,1.0
30-07-01 04:00,1.0
30-07-01 03:00,1.0
30-07-01 02:00,1.0
30-07-01 01:00,1.0
30-07-01 00:00,
29-07-01 23:00,1.1
29-07-01 22:00,1.0
29-07-01 21:00,1.0
29-07-01 20:00,1.0
29-07-01 19:00,1.0
29-07-01 18:00,1.0
29-07-01 17:00,1.1
29-07-01 16:00,1.3
29-07-01 15:00,1.1
29-07-01 14:00,1.5
29-07-01 13:00,
29-07-01 12:00,1.0
29-07-01 11:00,1.0
29-07-01 10:00,1.0
29-07-01 09:00,1.0
29-07-01 08:00,1.0
29-07-01 07:00,1.0
29-07-01 06:00,1.0
29-07-01 05:00,1.0
29-07-01 04:00,1.0
29-07-01 03:00,1.0
29-07-01 02:00,1.1
29-07-01 01:00,1.0
29-07-01 00:00,
28-07-01 23:00,1.0
28-07-01 22:00,1.0
28-07-01 21:00,1.0
28-07-01 20:00,1.0
28-07-01 19:00,1.0
28-07-01 18:00,1.0
28-07-01 17:00,1.0
28-07-01 16:00,1.0
28-07-01 15:00,1.0
28-07-01 14:00,
28-07-01 13:00,1.0
28-07-01 12:00,1.7
28-07-01 11:00,2.4
28-07-01 10:00,2.4
28-07-01 09:00,1.2
28-07-01 08:00,1.3
28-07-01 07:00,1.0
28-07-01 06:00,1.0
28-07-01 05:00,1.0
28-07-01 04:00,1.0
28-07-01 03:00,1.0
28-07-01 02:00,1.0
28-07-01 01:00,1.3
28-07-01 00:00,
27-07-01 23:00,4.7
27-07-01 22:00,3.7
27-07-01 21:00,2.8
27-07-01 20:00,3.0
27-07-01 19:00,3.0
27-07-01 18:00,3.9
27-07-01 17:00,5.0
27-07-01 16:00,4.5
27-07-01 15:00,5.1
27-07-01 14:00,
27-07-01 13:00,5.6
27-07-01 12:00,6.0
27-07-01 11:00,6.4
27-07-01 10:00,5.4
27-07-01 09:00,4.6
27-07-01 08:00,3.7
27-07-01 07:00,3.5
27-07-01 06:00,2.7
27-07-01 05:00,2.5
27-07-01 04:00,3.0
27-07-01 03:00,2.6
27-07-01 02:00,2.3
27-07-01 01:00,2.5
27-07-01 00:00,
26-07-01 23:00,1.0
26-07-01 22:00,1.0
26-07-01 21:00,1.0
26-07-01 20:00,1.0
26-07-01 19:00,1.0
26-07-01 18:00,1.2
26-07-01 17:00,1.0
26-07-01 16:00,1.5
26-07-01 15:00,
26-07-01 14:00,2.7
26-07-01 13:00,3.1
26-07-01 12:00,4.5
26-07-01 11:00,2.4
26-07-01 10:00,2.2
26-07-01 09:00,1.3
26-07-01 08:00,1.1
26-07-01 07:00,1.0
26-07-01 06:00,1.0
26-07-01 05:00,1.0
26-07-01 04:00,1.0
26-07-01 03:00,1.0
26-07-01 02:00,1.0
26-07-01 01:00,1.0
26-07-01 00:00,
25-07-01 23:00,1.0
25-07-01 22:00,1.0
25-07-01 21:00,1.0
25-07-01 20:00,1.0
25-07-01 19:00,1.0
25-07-01 18:00,1.0
25-07-01 17:00,1.0
25-07-01 16:00,1.0
25-07-01 15:00,
25-07-01 14:00,1.0
25-07-01 13:00,1.0
25-07-01 12:00,1.2
25-07-01 11:00,1.0
25-07-01 10:00,1.0
25-07-01 09:00,1.0
25-07-01 08:00,1.0
25-07-01 07:00,1.0
25-07-01 06:00,1.0
25-07-01 05:00,1.0
25-07-01 04:00,1.0
25-07-01 03:00,1.0
25-07-01 02:00,1.0
25-07-01 01:00,1.0
25-07-01 00:00,
24-07-01 23:00,1.0
24-07-01 22:00,1.0
24-07-01 21:00,1.0
24-07-01 20:00,1.0
24-07-01 19:00,1.0
24-07-01 18:00,1.0
24-07-01 17:00,1.9
24-07-01 16:00,
24-07-01 15:00,1.8
24-07-01 14:00,2.7
24-07-01 13:00,3.4
24-07-01 12:00,3.7
24-07-01 11:00,3.9
24-07-01 10:00,2.9
24-07-01 09:00,1.5
24-07-01 08:00,1.6
24-07-01 07:00,2.0
24-07-01 06:00,1.0
24-07-01 05:00,1.0
24-07-01 04:00,1.0
24-07-01 03:00,1.0
