Datum Zeit,Borna SO2
,µg/m³
01-02-05 00:00,5.4
31-01-05 23:00,6.0
31-01-05 22:00,5.3
31-01-05 21:00,2.6
31-01-05 20:00,1.2
31-01-05 19:00,1.6
31-01-05 18:00,1.9
31-01-05 17:00,1.4
31-01-05 16:00,1.8
31-01-05 15:00,2.2
31-01-05 14:00,2.2
31-01-05 13:00,2.0
31-01-05 12:00,2.2
31-01-05 11:00,2.2
31-01-05 10:00,1.6
31-01-05 09:00,2.3
31-01-05 08:00,2.6
31-01-05 07:00,2.5
31-01-05 06:00,2.5
31-01-05 05:00,2.1
31-01-05 04:00,2.0
31-01-05 03:00,2.7
31-01-05 02:00,2.8
31-01-05 01:00,2.3
31-01-05 00:00,3.1
30-01-05 23:00,3.4
30-01-05 22:00,4.2
30-01-05 21:00,3.4
30-01-05 20:00,3.7
30-01-05 19:00,3.0
30-01-05 18:00,3.2
30-01-05 17:00,3.4
30-01-05 16:00,3.7
30-01-05 15:00,3.8
30-01-05 14:00,2.8
30-01-05 13:00,3.8
30-01-05 12:00,4.8
30-01-05 11:00,6.3
30-01-05 10:00,7.7
30-01-05 09:00,10.2
30-01-05 08:00,4.4
30-01-05 07:00,3.5
30-01-05 06:00,3.3
30-01-05 05:00,3.3
30-01-05 04:00,3.4
30-01-05 03:00,2.6
30-01-05 02:00,3.1
30-01-05 01:00,3.2
30-01-05 00:00,2.6
29-01-05 23:00,2.8
29-01-05 22:00,2.0
29-01-05 21:00,1.7
29-01-05 20:00,2.8
29-01-05 19:00,3.1
29-01-05 18:00,2.8
29-01-05 17:00,3.1
29-01-05 16:00,4.7
29-01-05 15:00,5.6
29-01-05 14:00,7.5
29-01-05 13:00,6.4
29-01-05 12:00,5.8
29-01-05 11:00,7.8
29-01-05 10:00,6.0
29-01-05 09:00,5.2
29-01-05 08:00,2.9
29-01-05 07:00,3.7
29-01-05 06:00,4.1
29-01-05 05:00,4.1
29-01-05 04:00,4.3
29-01-05 03:00,4.4
29-01-05 02:00,3.1
29-01-05 01:00,4.0
29-01-05 00:00,5.3
28-01-05 23:00,6.6
28-01-05 22:00,6.4
28-01-05 21:00,7.0
28-01-05 20:00,5.4
28-01-05 19:00,5.2
28-01-05 18:00,6.4
28-01-05 17:00,6.0
28-01-05 16:00,5.1
28-01-05 15:00,5.8
28-01-05 14:00,6.5
28-01-05 13:00,7.0
28-01-05 12:00,10.4
28-01-05 11:00,8.4
28-01-05 10:00,8.3
28-01-05 09:00,7.6
28-01-05 08:00,6.0
28-01-05 07:00,5.1
28-01-05 06:00,4.6
28-01-05 05:00,4.4
28-01-05 04:00,4.8
28-01-05 03:00,4.1
28-01-05 02:00,5.0
28-01-05 01:00,4.9
28-01-05 00:00,3.1
27-01-05 23:00,2.2
27-01-05 22:00,3.5
27-01-05 21:00,2.5
27-01-05 20:00,2.6
27-01-05 19:00,2.6
27-01-05 18:00,1.5
27-01-05 17:00,1.0
27-01-05 16:00,1.2
27-01-05 15:00,2.1
27-01-05 14:00,1.3
27-01-05 13:00,1.5
27-01-05 12:00,1.1
27-01-05 11:00,1.9
27-01-05 10:00,2.1
27-01-05 09:00,1.2
27-01-05 08:00,1.9
27-01-05 07:00,1.9
27-01-05 06:00,2.6
27-01-05 05:00,2.4
27-01-05 04:00,2.1
27-01-05 03:00,1.6
27-01-05 02:00,1.7
27-01-05 01:00,1.8
27-01-05 00:00,1.5
26-01-05 23:00,1.1
26-01-05 22:00,1.2
26-01-05 21:00,2.2
26-01-05 20:00,2.9
26-01-05 19:00,2.4
26-01-05 18:00,1.4
26-01-05 17:00,1.2
26-01-05 16:00,1.3
26-01-05 15:00,1.2
26-01-05 14:00,1.0
26-01-05 13:00,1.3
26-01-05 12:00,1.5
26-01-05 11:00,2.1
26-01-05 10:00,1.8
26-01-05 09:00,1.3
26-01-05 08:00,1.0
26-01-05 07:00,1.0
26-01-05 06:00,2.1
26-01-05 05:00,2.5
26-01-05 04:00,3.4
26-01-05 03:00,3.7
26-01-05 02:00,3.0
26-01-05 01:00,2.3
26-01-05 00:00,2.2
25-01-05 23:00,3.4
25-01-05 22:00,3.1
25-01-05 21:00,2.2
25-01-05 20:00,1.8
25-01-05 19:00,1.2
25-01-05 18:00,1.6
25-01-05 17:00,1.3
25-01-05 16:00,1.4
25-01-05 15:00,1.5
25-01-05 14:00,2.3
25-01-05 13:00,2.6
25-01-05 12:00,1.4
25-01-05 11:00,1.5
25-01-05 10:00,1.0
25-01-05 09:00,1.0
25-01-05 08:00,1.0
25-01-05 07:00,1.0
25-01-05 06:00,1.0
25-01-05 05:00,1.0
25-01-05 04:00,1.0
25-01-05 03:00,1.0
25-01-05 02:00,1.0
25-01-05 01:00,1.0
25-01-05 00:00,1.2
24-01-05 23:00,1.6
24-01-05 22:00,1.8
24-01-05 21:00,1.5
24-01-05 20:00,1.3
24-01-05 19:00,1.8
24-01-05 18:00,1.7
24-01-05 17:00,1.6
24-01-05 16:00,1.3
24-01-05 15:00,2.2
24-01-05 14:00,1.6
24-01-05 13:00,2.1
24-01-05 12:00,2.0
24-01-05 11:00,2.2
24-01-05 10:00,1.6
24-01-05 09:00,1.9
24-01-05 08:00,2.6
24-01-05 07:00,4.7
24-01-05 06:00,6.3
24-01-05 05:00,3.5
24-01-05 04:00,2.3
24-01-05 03:00,4.2
24-01-05 02:00,4.1
24-01-05 01:00,2.0
24-01-05 00:00,1.1
23-01-05 23:00,1.1
23-01-05 22:00,1.1
23-01-05 21:00,1.2
23-01-05 20:00,1.1
23-01-05 19:00,1.4
23-01-05 18:00,2.3
23-01-05 17:00,1.1
23-01-05 16:00,1.7
23-01-05 15:00,2.7
23-01-05 14:00,5.1
23-01-05 13:00,4.0
23-01-05 12:00,4.5
23-01-05 11:00,4.7
23-01-05 10:00,3.2
23-01-05 09:00,3.1
23-01-05 08:00,1.4
23-01-05 07:00,1.4
23-01-05 06:00,1.1
23-01-05 05:00,1.0
23-01-05 04:00,1.0
23-01-05 03:00,1.0
23-01-05 02:00,1.1
23-01-05 01:00,1.1
23-01-05 00:00,1.7
22-01-05 23:00,2.4
22-01-05 22:00,2.2
22-01-05 21:00,1.9
22-01-05 20:00,2.3
22-01-05 19:00,3.9
22-01-05 18:00,4.1
22-01-05 17:00,3.7
22-01-05 16:00,3.3
22-01-05 15:00,1.7
22-01-05 14:00,2.6
22-01-05 13:00,4.7
22-01-05 12:00,3.9
22-01-05 11:00,5.6
22-01-05 10:00,8.0
22-01-05 09:00,4.8
22-01-05 08:00,5.3
22-01-05 07:00,2.3
22-01-05 06:00,1.5
22-01-05 05:00,1.2
22-01-05 04:00,1.2
22-01-05 03:00,2.0
22-01-05 02:00,1.8
22-01-05 01:00,1.9
22-01-05 00:00,1.1
21-01-05 23:00,1.0
21-01-05 22:00,1.0
21-01-05 21:00,1.0
21-01-05 20:00,1.0
21-01-05 19:00,1.0
21-01-05 18:00,1.0
21-01-05 17:00,1.0
21-01-05 16:00,1.0
21-01-05 15:00,1.0
21-01-05 14:00,1.0
21-01-05 13:00,1.0
21-01-05 12:00,1.0
21-01-05 11:00,1.0
21-01-05 10:00,1.0
21-01-05 09:00,1.0
21-01-05 08:00,1.0
21-01-05 07:00,1.0
21-01-05 06:00,1.0
21-01-05 05:00,1.0
21-01-05 04:00,1.0
21-01-05 03:00,1.0
21-01-05 02:00,2.4
21-01-05 01:00,1.0
21-01-05 00:00,1.0
20-01-05 23:00,1.1
20-01-05 22:00,1.4
20-01-05 21:00,1.2
20-01-05 20:00,1.9
20-01-05 19:00,2.1
20-01-05 18:00,1.4
20-01-05 17:00,1.5
20-01-05 16:00,1.3
20-01-05 15:00,1.4
20-01-05 14:00,1.6
20-01-05 13:00,1.8
20-01-05 12:00,1.8
20-01-05 11:00,2.1
20-01-05 10:00,2.3
20-01-05 09:00,1.8
20-01-05 08:00,2.4
20-01-05 07:00,2.4
20-01-05 06:00,2.0
20-01-05 05:00,2.2
20-01-05 04:00,2.4
20-01-05 03:00,1.9
20-01-05 02:00,2.0
20-01-05 01:00,1.8
20-01-05 00:00,1.4
19-01-05 23:00,1.6
19-01-05 22:00,1.7
19-01-05 21:00,3.0
19-01-05 20:00,3.9
19-01-05 19:00,3.1
19-01-05 18:00,2.6
19-01-05 17:00,3.0
19-01-05 16:00,2.0
19-01-05 15:00,1.5
19-01-05 14:00,1.4
19-01-05 13:00,1.6
19-01-05 12:00,2.4
19-01-05 11:00,2.1
19-01-05 10:00,1.7
19-01-05 09:00,1.7
19-01-05 08:00,1.5
19-01-05 07:00,1.3
19-01-05 06:00,1.3
19-01-05 05:00,1.4
19-01-05 04:00,2.1
19-01-05 03:00,1.4
19-01-05 02:00,1.5
19-01-05 01:00,1.2
19-01-05 00:00,1.3
18-01-05 23:00,1.0
18-01-05 22:00,1.0
18-01-05 21:00,1.4
18-01-05 20:00,2.5
18-01-05 19:00,2.4
18-01-05 18:00,4.6
18-01-05 17:00,3.7
18-01-05 16:00,3.4
18-01-05 15:00,2.6
18-01-05 14:00,2.6
18-01-05 13:00,1.8
18-01-05 12:00,1.6
18-01-05 11:00,2.1
18-01-05 10:00,2.2
18-01-05 09:00,1.6
18-01-05 08:00,1.5
18-01-05 07:00,1.5
18-01-05 06:00,1.9
18-01-05 05:00,1.2
18-01-05 04:00,1.3
18-01-05 03:00,1.3
18-01-05 02:00,1.5
18-01-05 01:00,1.0
18-01-05 00:00,1.8
17-01-05 23:00,2.6
17-01-05 22:00,3.6
17-01-05 21:00,4.3
17-01-05 20:00,3.7
17-01-05 19:00,4.1
17-01-05 18:00,4.4
17-01-05 17:00,5.4
17-01-05 16:00,9.5
17-01-05 15:00,8.4
17-01-05 14:00,7.4
17-01-05 13:00,6.6
17-01-05 12:00,6.2
17-01-05 11:00,6.0
17-01-05 10:00,6.5
17-01-05 09:00,5.4
17-01-05 08:00,4.0
17-01-05 07:00,4.0
17-01-05 06:00,4.4
17-01-05 05:00,4.6
17-01-05 04:00,4.8
17-01-05 03:00,4.6
17-01-05 02:00,4.2
17-01-05 01:00,2.7
17-01-05 00:00,1.7
16-01-05 23:00,1.2
16-01-05 22:00,2.4
16-01-05 21:00,3.5
16-01-05 20:00,4.0
16-01-05 19:00,3.7
16-01-05 18:00,3.3
16-01-05 17:00,4.8
16-01-05 16:00,11.3
16-01-05 15:00,9.5
16-01-05 14:00,6.8
16-01-05 13:00,7.6
16-01-05 12:00,8.2
16-01-05 11:00,3.8
16-01-05 10:00,1.4
16-01-05 09:00,1.0
16-01-05 08:00,1.0
16-01-05 07:00,1.0
16-01-05 06:00,1.0
16-01-05 05:00,1.0
16-01-05 04:00,1.0
16-01-05 03:00,1.0
16-01-05 02:00,1.0
16-01-05 01:00,1.0
16-01-05 00:00,1.0
15-01-05 23:00,1.0
15-01-05 22:00,1.0
15-01-05 21:00,1.0
15-01-05 20:00,1.0
15-01-05 19:00,1.8
15-01-05 18:00,3.9
15-01-05 17:00,5.8
15-01-05 16:00,3.7
15-01-05 15:00,3.6
15-01-05 14:00,3.1
15-01-05 13:00,3.0
15-01-05 12:00,1.2
15-01-05 11:00,1.2
15-01-05 10:00,1.2
15-01-05 09:00,1.2
15-01-05 08:00,1.1
15-01-05 07:00,1.4
15-01-05 06:00,1.0
15-01-05 05:00,1.0
15-01-05 04:00,1.0
15-01-05 03:00,1.5
15-01-05 02:00,1.9
15-01-05 01:00,1.6
15-01-05 00:00,3.0
14-01-05 23:00,4.9
14-01-05 22:00,5.3
14-01-05 21:00,5.0
14-01-05 20:00,4.5
14-01-05 19:00,4.6
14-01-05 18:00,3.8
14-01-05 17:00,4.1
14-01-05 16:00,3.9
14-01-05 15:00,3.4
14-01-05 14:00,3.6
14-01-05 13:00,3.4
14-01-05 12:00,3.9
14-01-05 11:00,3.8
14-01-05 10:00,4.2
14-01-05 09:00,4.5
14-01-05 08:00,3.8
14-01-05 07:00,3.4
14-01-05 06:00,2.8
14-01-05 05:00,3.3
14-01-05 04:00,3.6
14-01-05 03:00,3.8
14-01-05 02:00,4.2
14-01-05 01:00,2.9
14-01-05 00:00,2.0
13-01-05 23:00,2.4
13-01-05 22:00,1.7
13-01-05 21:00,1.4
13-01-05 20:00,1.9
13-01-05 19:00,1.7
13-01-05 18:00,2.4
13-01-05 17:00,2.6
13-01-05 16:00,2.0
13-01-05 15:00,2.4
13-01-05 14:00,2.8
13-01-05 13:00,2.2
13-01-05 12:00,2.8
13-01-05 11:00,3.2
13-01-05 10:00,2.7
13-01-05 09:00,3.1
13-01-05 08:00,2.2
13-01-05 07:00,1.7
13-01-05 06:00,1.9
13-01-05 05:00,2.6
13-01-05 04:00,1.9
13-01-05 03:00,2.0
13-01-05 02:00,1.8
13-01-05 01:00,2.6
13-01-05 00:00,1.8
12-01-05 23:00,2.2
12-01-05 22:00,1.8
12-01-05 21:00,2.3
12-01-05 20:00,2.6
12-01-05 19:00,2.7
12-01-05 18:00,2.5
12-01-05 17:00,2.8
12-01-05 16:00,4.5
12-01-05 15:00,2.7
12-01-05 14:00,2.6
12-01-05 13:00,2.2
12-01-05 12:00,2.4
12-01-05 11:00,2.6
12-01-05 10:00,3.0
12-01-05 09:00,2.2
12-01-05 08:00,2.5
12-01-05 07:00,1.9
12-01-05 06:00,2.7
12-01-05 05:00,1.7
12-01-05 04:00,1.8
12-01-05 03:00,2.1
12-01-05 02:00,1.9
12-01-05 01:00,1.4
12-01-05 00:00,1.5
11-01-05 23:00,1.0
11-01-05 22:00,1.5
11-01-05 21:00,1.0
11-01-05 20:00,1.1
11-01-05 19:00,1.3
11-01-05 18:00,1.7
11-01-05 17:00,2.8
11-01-05 16:00,2.6
11-01-05 15:00,2.2
11-01-05 14:00,2.2
11-01-05 13:00,2.4
11-01-05 12:00,3.2
11-01-05 11:00,1.6
11-01-05 10:00,2.3
11-01-05 09:00,2.6
11-01-05 08:00,2.3
11-01-05 07:00,2.3
11-01-05 06:00,2.1
11-01-05 05:00,2.3
11-01-05 04:00,1.4
11-01-05 03:00,1.0
11-01-05 02:00,1.0
11-01-05 01:00,1.0
11-01-05 00:00,1.0
10-01-05 23:00,1.0
10-01-05 22:00,1.0
10-01-05 21:00,1.0
10-01-05 20:00,1.0
10-01-05 19:00,1.0
10-01-05 18:00,1.0
10-01-05 17:00,1.0
10-01-05 16:00,1.1
10-01-05 15:00,1.4
10-01-05 14:00,1.0
10-01-05 13:00,1.0
10-01-05 12:00,1.0
10-01-05 11:00,1.0
10-01-05 10:00,1.0
10-01-05 09:00,1.0
10-01-05 08:00,1.0
10-01-05 07:00,1.0
10-01-05 06:00,1.0
10-01-05 05:00,1.0
10-01-05 04:00,1.0
10-01-05 03:00,1.0
10-01-05 02:00,1.0
10-01-05 01:00,1.0
10-01-05 00:00,1.0
09-01-05 23:00,1.0
09-01-05 22:00,1.0
09-01-05 21:00,1.0
09-01-05 20:00,1.0
09-01-05 19:00,1.0
09-01-05 18:00,1.0
09-01-05 17:00,1.4
09-01-05 16:00,1.0
09-01-05 15:00,1.0
09-01-05 14:00,1.0
09-01-05 13:00,1.0
09-01-05 12:00,1.7
09-01-05 11:00,1.0
09-01-05 10:00,1.0
09-01-05 09:00,1.0
09-01-05 08:00,1.0
09-01-05 07:00,1.0
09-01-05 06:00,1.0
09-01-05 05:00,1.0
09-01-05 04:00,1.0
09-01-05 03:00,1.5
09-01-05 02:00,1.4
09-01-05 01:00,1.0
09-01-05 00:00,1.0
08-01-05 23:00,1.2
08-01-05 22:00,1.5
08-01-05 21:00,1.3
08-01-05 20:00,1.1
08-01-05 19:00,1.3
08-01-05 18:00,1.8
08-01-05 17:00,2.8
08-01-05 16:00,2.1
08-01-05 15:00,2.3
08-01-05 14:00,1.5
08-01-05 13:00,1.3
08-01-05 12:00,1.1
08-01-05 11:00,1.6
08-01-05 10:00,1.1
08-01-05 09:00,1.1
08-01-05 08:00,1.1
08-01-05 07:00,1.0
08-01-05 06:00,1.0
08-01-05 05:00,1.2
08-01-05 04:00,1.0
08-01-05 03:00,1.0
08-01-05 02:00,1.0
08-01-05 01:00,1.1
08-01-05 00:00,1.0
07-01-05 23:00,1.0
07-01-05 22:00,1.2
07-01-05 21:00,1.0
07-01-05 20:00,1.0
07-01-05 19:00,1.0
07-01-05 18:00,1.0
07-01-05 17:00,1.1
07-01-05 16:00,1.3
07-01-05 15:00,1.6
07-01-05 14:00,2.2
07-01-05 13:00,1.7
07-01-05 12:00,1.1
07-01-05 11:00,1.5
07-01-05 10:00,1.7
07-01-05 09:00,1.0
07-01-05 08:00,1.0
07-01-05 07:00,1.2
07-01-05 06:00,1.1
07-01-05 05:00,1.2
07-01-05 04:00,1.0
07-01-05 03:00,1.0
07-01-05 02:00,1.0
07-01-05 01:00,1.0
07-01-05 00:00,1.0
06-01-05 23:00,1.4
06-01-05 22:00,1.9
06-01-05 21:00,2.1
06-01-05 20:00,3.2
06-01-05 19:00,2.8
06-01-05 18:00,3.2
06-01-05 17:00,1.9
06-01-05 16:00,2.0
06-01-05 15:00,1.7
06-01-05 14:00,2.1
06-01-05 13:00,2.2
06-01-05 12:00,2.2
06-01-05 11:00,3.1
06-01-05 10:00,2.8
06-01-05 09:00,2.1
06-01-05 08:00,2.1
06-01-05 07:00,1.1
06-01-05 06:00,1.2
06-01-05 05:00,1.0
06-01-05 04:00,1.1
06-01-05 03:00,1.1
06-01-05 02:00,1.9
06-01-05 01:00,1.6
06-01-05 00:00,2.0
05-01-05 23:00,2.4
05-01-05 22:00,1.9
05-01-05 21:00,2.2
05-01-05 20:00,2.3
05-01-05 19:00,2.5
05-01-05 18:00,3.2
05-01-05 17:00,4.6
05-01-05 16:00,3.8
05-01-05 15:00,4.0
05-01-05 14:00,3.0
05-01-05 13:00,4.1
05-01-05 12:00,4.4
05-01-05 11:00,3.2
05-01-05 10:00,3.3
